year,Bill_id,Bill_description,Patron_id,Patron_name
2026,HB1024,"Community Services Block Grant Program; revision of funding allocation formula, report.",H0325,Walker
2026,HB1025,"Access to investigational drugs, etc.; patient with severely debilitating condition.",H0325,Walker
2026,HB1026,Foreign-trained chiropractors; licensure by endorsement.,H0325,Walker
2026,HB1027,"Children; use of communication systems to facilitate certain offenses, exception.",H0325,Walker
2026,HB1028,"Search warrant; search of place of abode, copy of affidavit to be part of warrant.",H0325,Walker
2026,HB1029,"Criminal complaint, warrant, summons, etc.; temporary sealing.",H0325,Walker
2026,HB1030,"Parole; discretionary criteria guidelines, delayed effective date.",H0231,Wilt
2026,HB1031,"Electric utilities; RPS requirements, Air Pollution Control Board regulations.",H0231,Wilt
2026,HB1032,Rest areas and welcome centers; Department of Transportation to provide adult changing stations.,H0231,Wilt
2026,HB1033,Va. Economic Dev. Partnership Authority; Division of Incentives; due diligence for major projects.,H0305,Tran
2026,HB1034,"Charitable gaming; use of proceeds, adjusted gross receipts, effective date.",H0231,Wilt
2026,HB1035,"Public schools; school security and discipline, employment of school security officers, training.",H0231,Wilt
2026,HB1036,Dental hygienist licensure; dentists eligible to practice in a foreign country or jurisdiction.,H0305,Tran
2026,HB1037,"Science SOL & Curriculum Framework; instructional material to include climate change, etc.",H0212,Carr
2026,HB1038,Virginia Student Environmental Literacy Plan Grant Fund and Program; created and established.,H0212,Carr
2026,HB1039,College and Career Ready Virginia Program; advisory committee and work group composition.,H0212,Carr
2026,HB1040,VCU Health System Authority; changes relating to board of directors and chief executive officer.,H0212,Carr
2026,HB1041,"DOC; powers and duties of Director, Virginia Prison Education Task Force established, report.",H0212,Carr
2026,HB1042,"Zoning for Housing Production Pilot Program; created, affordable dwelling unit policy incentives.",H0212,Carr
2026,HB1043,"Affordable and Special Needs Housing program, etc.; applicant notification of awards and denials.",H0212,Carr
2026,HB1044,"Virginia Public Procurement Act; cooperative procurement, re-roofing.",H0212,Carr
2026,HB1045,Va. Alcoholic Beverage Control Authority; annual mixed beverage performing arts facility license.,H0212,Carr
2026,HB1046,Virginia Public Procurement Act; additional public works contract requirements.,H0212,Carr
2026,HB1047,Va. War Memorial Foundation; Commissioner of Dept. of Veterans Services shall provide supervision.,H0212,Carr
2026,HB1048,Menhaden reduction fishing; Marine Resources Commission to prohibit in the Chesapeake Bay.,H0212,Carr
2026,HB1049,Menhaden reduction fishery; quota periods in Chesapeake Bay.,H0212,Carr
2026,HB1050,"Chatham, Town of; amending charter, updating or removing outdated provisions.",H0384,Phillips
2026,HB1051,"Income tax, state; real property tax relief credit.",H0384,Phillips
2026,HB1052,"Pharmacy, Board of; increases membership, registered pharmacy technician.",H0384,Phillips
2026,HB1053,GO Virginia grants; matching funds.,H0384,Phillips
2026,HB1054,"Virginia Fire Personnel and Equipment Grant Program; established, report.",H0384,Phillips
2026,HB1055,Virginia Law Officers' Retirement System; membership includes full-time sworn unit investigators.,H0384,Phillips
2026,HB1056,Voter registration by political party affiliation; partially closed primary elections.,H0384,Phillips
2026,HB1057,Virginia Rural Housing Infrastructure Fund and Program; created and established.,H0384,Phillips
2026,HB1058,Industrial development authorities; housing allowed in certain localities.,H0384,Phillips
2026,HB1059,Bath and Augusta Counties School Boards; cost-savings agreements.,H0247,Webert
2026,HB1060,"Foster and adoptive homes; barrier crimes, exceptions.",H0354,Callsen
2026,HB1061,Housing for local employees; grants for homeownership and workforce housing alternatives.,H0374,Martinez
2026,HB1062,"Electric utilities; pilot program for electric energy conservation, solar energy generation.",H0366,Hernandez
2026,HB1063,"Opioid antagonist; distribution program, reports.",H0238,Hodges
2026,HB1064,Federal National Flood Insurance Program; guidance document.,H0238,Hodges
2026,HB1065,"Electric utilities; comprehensive assessments, surplus interconnection service.",H0366,Hernandez
2026,HB1066,"Middle Peninsula Chesapeake Bay Public Access Authority; expands powers, commercial fishing pier.",H0238,Hodges
2026,HB1067,Regional emergency communications authorities; creation and powers.,H0238,Hodges
2026,HB1068,"Higher educational institutions, livestreaming, etc., boards of visitors meetings.",H0238,Hodges
2026,HB1069,"Higher educational institutions, certain; membership of boards of visitors.",H0371,Laufer
2026,HB1070,Prior conviction; procedure for use as element of offense charged.,H0266,Rasoul
2026,HB1071,Public elementary and secondary schools & higher educational institutions; threat assessment teams.,H0371,Laufer
2026,HB1072,Sewage sludge; local authority to test and monitor land application within its political boundaries.,H0371,Laufer
2026,HB1073,Advanced leak detection technologies; SCC shall establish standards for use by certain facilities.,H0266,Rasoul
2026,HB1074,State taxation; numerous changes to the Commonwealth's tax structure.,H0366,Hernandez
2026,HB1075,"State Corporation Commission; Phase I Utility biennial rate review, reports.",H0266,Rasoul
2026,HB1076,Pharmaceutical Substance Manufacturing Grant Fund; created.,H0371,Laufer
2026,HB1077,"Electric utilities; SCC to investigate financial incentives, renewable energy portfolio standard.",H0247,Webert
2026,HB1078,"Virginia Residential Landlord and Tenant Act; adverse action by landlord, tenant remedies.",H0366,Hernandez
2026,HB1079,Electric utilities; SCC to conduct and review an all-source competitive procurement.,H0247,Webert
2026,HB1080,"Collection of taxes; memorandum of lien, time to process requested information.",H0247,Webert
2026,HB1081,"Working Lands Preservation, Office of; powers and duties, small renewable energy projects fees.",H0247,Webert
2026,HB1082,"Crimes by gangs; definition of ""predicate criminal act,"" penalties.",H0325,Walker
2026,HB1083,Review of plats and plans by locality; designated agent.,H0247,Webert
2026,HB1084,Adults charged with criminal offenses punishable by incarceration; Va. Longitudinal Data System.,H0366,Hernandez
2026,HB1085,New Economy Workforce Credential Grant Program; eligible institutions.,H0247,Webert
2026,HB1086,"Virginia Public Procurement Act; preference for Virginia goods, school nutrition programs, sunset.",H0371,Laufer
2026,HB1087,High energy use facilities; natural gas fuel cell generating resources.,H0247,Webert
2026,HB1088,"Assisted living facilities; involuntary discharge, notice.",H0325,Walker
2026,HB1089,Va. Brownfield & Coal Mine Renewable Energy Grant Fund; increases kilowatt of nameplate capacity.,H0247,Webert
2026,HB1090,Electric utilities; emissions intensity target program.,H0247,Webert
2026,HB1091,Right to farm; solar panels.,H0371,Laufer
2026,HB1092,"Protection of employees; standards for heat illness prevention, report.",H0366,Hernandez
2026,HB1093,"Virginia Residential Landlord and Tenant Act; landlord remedies, attorney fees capped.",H0366,Hernandez
2026,HB1094,Firearms; excise tax on manufacturers.,H0371,Laufer
2026,HB1095,High school students; completion of certain applications for student financial aid required.,H0385,Singh
2026,HB1096,Substantial Risk Order Reporting System; established.,H0385,Singh
2026,HB1097,"Driver communication improvement program; drivers diagnosed with autism spectrum disorder, etc.",H0371,Laufer
2026,HB1098,Participation in volunteer or public service organizations; uniform acceptance of credit earned.,H0385,Singh
2026,HB1099,"Student-athlete name, image, and likeness deal transparency; best practices, report.",H0385,Singh
2026,HB1100,Wage garnishments; treasurers' liens for unpaid taxes and charges.,H0366,Hernandez
2026,HB1101,Local composite index school funding formula; data center revenue.,H0238,Hodges
2026,HB1102,"Renewable energy portfolio standard program; energy from geothermal heating/cooling systems, report.",H0385,Singh
2026,HB1103,"Medetomidine; manufacturing, selling, giving, distributing, or possessing, penalties.",H0238,Hodges
2026,HB1104,Inspection of certified nursing facilities; compliance with federal reporting requirements.,H0238,Hodges
2026,HB1105,Misdemeanor proceedings; competency treatment.,H0056,Kilgore
2026,HB1106,"Electric utilities; renewable energy portfolio standard eligible sources, etc.",H0056,Kilgore
2026,HB1107,"Virginia Retirement System; service retirement allowance, members who return to work.",H0056,Kilgore
2026,HB1108,"Arts, Virginia Commission for the; revisions to duties of Commission.",H0056,Kilgore
2026,HB1109,Managed care organizations & pharmacy benefits manager; data collection and reporting requirements.,H0238,Hodges
2026,HB1110,Blue catfish; Marine Products Board shall establish Chesapeake Wild Harvest certification.,H0238,Hodges
2026,HB1111,Civil litigation; suspension bonds and irrevocable letters of credit upon appeal.,H0366,Hernandez
2026,HB1112,"Zoning; high-energy users, local authority.",H0385,Singh
2026,HB1113,Culturally responsive & language-appropriate mental health support & services; guidance & policies.,H0397,Nivar
2026,HB1114,Law-enforcement officers; paid military leaves of absence.,H0397,Nivar
2026,HB1115,Nonemergency medical transportation providers; fee disclosure.,H0397,Nivar
2026,HB1116,Publicly accessible nursing home info. portal; reporting of incident involving emerg. med. services.,H0397,Nivar
2026,HB1117,"Professional and Occupational Regulation, Department of; universal license recognition.",H0397,Nivar
2026,HB1118,One-stop small business permitting program; work group to determine methods to modernize.,H0397,Nivar
2026,HB1119,"Guardianship; copy of appointment, termination, or modification order.",H0397,Nivar
2026,HB1120,"Electric power-assisted bicycles, etc.; improving safety for operators and general public, report.",H0385,Singh
2026,HB1121,Precious metals commodities and virtual currency; investment of public funds.,H0325,Walker
2026,HB1122,Landowners; vested rights.,H0301,Reid
2026,HB1123,"Income tax, state; credit for certain health care providers.",H0400,Thornton
2026,HB1124,"Autonomous vehicles; work group to conduct an assessment of workforce impacts, etc.",H0336,Clark
2026,HB1125,"Automated driving systems; requirements for operation, civil penalties, report.",H0301,Reid
2026,HB1126,Native migratory fish; protection.,H0336,Clark
2026,HB1127,Toll rate; increases State Corporation Commission duration and timeline for review.,H0301,Reid
2026,HB1128,"Va. Retirement System; enhanced retirement benefits for 911 dispatchers, delayed effective date.",H0301,Reid
2026,HB1129,"Local motor vehicle license & registration; failure to pay certain taxes, fees, & parking citations.",H0325,Walker
2026,HB1130,"Workforce housing for employees; county bd. of supervisor or school bd., lease of surplus property.",H0301,Reid
2026,HB1131,Elections; identification containing a photograph required and excuse required to vote absentee.,H0364,Griffin
2026,HB1132,Data center tax revenue; creates local residential renewable energy incentive program.,H0301,Reid
