member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0207,Delores L. McQuinn,D,Education,390,368,0,0,0.0
H0371,Amy J. Laufer,D,Education,367,361,2,0,0.0
H0266,Sam Rasoul,D,Education,375,348,3,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Unclassified,406,341,60,0,0.0
H0297,Elizabeth R. Guzman,D,Education,329,324,4,0,0.0
H0383,Eric R. Zehr,R,Education,319,315,43,0,0.0
H0380,Atoosa R. Reaser,D,Education,322,302,0,0,0.0
H0397,May Nivar,D,Energy and Utilities,287,280,0,0,0.0
H0344,Irene Shin,D,Energy and Utilities,289,279,2,0,0.0
H0305,Kathy K.L. Tran,D,Education,281,278,2,0,0.0
H0208,Charniele L. Herring,D,Education,281,276,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Education,281,276,5,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Education,279,274,0,0,0.0
H0360,Michael B. Feggans,D,Energy and Utilities,280,272,0,0,0.0
H0353,Bonita G. Anthony,D,Energy and Utilities,280,267,1,0,0.0
H0212,Betsy B. Carr,D,Education,261,255,0,0,0.0
H0356,Rae Cousins,D,Labor and Employment,256,254,0,0,0.0
H0317,Dan I. Helmer,D,Labor and Employment,264,251,1,0,0.0
H0327,Rodney T. Willett,D,Education,256,250,0,0,0.0
H0239,Alfonso H. Lopez,D,Labor and Employment,255,248,0,0,0.0
H0301,David A. Reid,D,Education,247,244,2,0,0.0
H0281,Paul E. Krizek,D,Education,243,242,0,0,0.0
H0317,Dan I. Helmer,D,Energy and Utilities,246,240,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Education,314,236,0,0,0.0
H0336,Nadarius E. Clark,D,Education,336,234,5,0,0.0
H0264,Marcus B. Simon,D,Criminal Justice,246,233,0,0,0.0
H0353,Bonita G. Anthony,D,Transportation,234,233,2,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Labor and Employment,231,231,0,0,0.0
H0173,Jeion A. Ward,D,Energy and Utilities,241,230,0,0,0.0
H0227,Luke E. Torian,D,Education,283,230,1,0,0.0
H0305,Kathy K.L. Tran,D,Health and Healthcare,233,230,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Labor and Employment,229,229,1,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Labor and Employment,260,228,0,0,0.0
H0344,Irene Shin,D,Labor and Employment,232,228,0,0,0.0
H0311,Alex Q. Askew,D,Labor and Employment,228,226,0,0,0.0
H0317,Dan I. Helmer,D,Education,232,226,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Education,227,225,0,0,0.0
H0212,Betsy B. Carr,D,Labor and Employment,226,224,1,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Labor and Employment,227,223,0,0,0.0
H0323,Shelly A. Simonds,D,Labor and Employment,228,223,0,0,0.0
H0239,Alfonso H. Lopez,D,Energy and Utilities,227,222,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Labor and Employment,225,221,0,0,0.0
H0361,Debra D. Gardner,D,Education,224,221,1,0,0.0
H0375,Adele Y. McClure,D,Education,223,221,0,0,0.0
H0344,Irene Shin,D,Education,224,220,5,0,0.0
H0355,Laura Jane Cohen,D,Labor and Employment,230,220,1,0,0.0
H0360,Michael B. Feggans,D,Transportation,222,220,0,0,0.0
H0405,Garrett McGuire,D,Education,226,220,2,0,0.0
H0219,Patrick A. Hope,D,Education,230,218,2,0,0.0
H0353,Bonita G. Anthony,D,Labor and Employment,219,218,0,0,0.0
H0264,Marcus B. Simon,D,Education,222,217,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Health and Healthcare,218,217,2,0,0.0
H0356,Rae Cousins,D,Energy and Utilities,220,217,1,0,0.0
H0392,Mark C. Downey,D,Education,223,217,0,0,0.0
H0305,Kathy K.L. Tran,D,Labor and Employment,217,216,0,0,0.0
H0385,JJ Singh,D,Energy and Utilities,219,216,0,0,0.0
H0389,Nicole Cole,D,Education,225,216,3,0,0.0
H0397,May Nivar,D,Labor and Employment,217,216,0,0,0.0
H0108,Vivian E. Watts,D,Education,219,215,1,0,0.0
H0327,Rodney T. Willett,D,Labor and Employment,218,213,0,0,0.0
H0366,Phil M. Hernandez,D,Education,216,213,0,0,0.0
H0208,Charniele L. Herring,D,Labor and Employment,212,212,0,0,0.0
H0360,Michael B. Feggans,D,Education,217,212,1,0,0.0
H0371,Amy J. Laufer,D,Labor and Employment,214,212,0,0,0.0
H0353,Bonita G. Anthony,D,Education,211,210,0,0,0.0
H0396,Leslie Chambers Mehta,D,Education,212,209,0,0,0.0
H0207,Delores L. McQuinn,D,Labor and Employment,217,208,0,0,0.0
H0406,Kirk McPike,D,Unclassified,209,208,1,0,0.0
H0173,Jeion A. Ward,D,Education,212,207,2,0,0.0
H0239,Alfonso H. Lopez,D,Education,209,207,1,0,0.0
H0340,Michelle Lopes Maldonado,D,Education,208,207,0,0,0.0
H0355,Laura Jane Cohen,D,Education,223,206,4,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Education,216,206,4,0,0.0
H0402,Charlie Schmidt,D,Education,207,206,0,0,0.0
H0399,Kimberly Pope Adams,D,Education,209,205,1,0,0.0
H0344,Irene Shin,D,Health and Healthcare,210,204,2,0,0.0
H0400,Virgil Thornton,D,Education,208,204,0,0,0.0
H0207,Delores L. McQuinn,D,Transportation,208,203,0,0,0.0
H0301,David A. Reid,D,Labor and Employment,204,203,0,0,0.0
H0377,Delores Oates,R,Education,205,203,5,0,0.0
H0375,Adele Y. McClure,D,Transportation,204,202,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Education,203,202,2,0,0.0
H0322,Don Scott,D,Education,202,201,0,0,0.0
H0394,Karen Hamilton,R,Education,205,201,27,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Criminal Justice,202,200,0,0,0.0
H0301,David A. Reid,D,Transportation,201,200,0,0,0.0
H0351,Holly M. Seibold,D,Education,214,200,1,0,0.0
H0385,JJ Singh,D,Education,201,200,3,0,0.0
H0397,May Nivar,D,Education,203,200,0,0,0.0
H0227,Luke E. Torian,D,Labor and Employment,239,199,0,0,0.0
H0374,Marty Martinez,D,Education,203,199,1,0,0.0
H0382,Joshua E. Thomas,D,Labor and Employment,202,197,0,0,0.0
H0386,Jessica L. Anderson,D,Labor and Employment,197,194,0,0,0.0
H0370,Karen Keys-Gamarra,D,Education,208,193,4,0,0.0
H0364,Timothy P. Griffin,R,Education,209,192,35,0,0.0
H0404,Margaret A. Franklin,D,Education,201,192,0,0,0.0
H0208,Charniele L. Herring,D,Health and Healthcare,197,190,0,0,0.0
H0294,Karrie K. Delaney,D,Labor and Employment,195,190,1,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Energy and Utilities,222,190,0,0,0.0
H0297,Elizabeth R. Guzman,D,Transportation,195,190,0,0,0.0
H0355,Laura Jane Cohen,D,Health and Healthcare,198,190,0,0,0.0
H0108,Vivian E. Watts,D,Transportation,189,188,0,0,0.0
H0297,Elizabeth R. Guzman,D,Labor and Employment,197,188,1,0,0.0
H0305,Kathy K.L. Tran,D,Energy and Utilities,188,188,0,0,0.0
H0354,Katrina Callsen,D,Labor and Employment,196,188,0,0,0.0
H0375,Adele Y. McClure,D,Labor and Employment,194,188,1,0,0.0
H0380,Atoosa R. Reaser,D,Labor and Employment,196,188,0,0,0.0
H0264,Marcus B. Simon,D,Labor and Employment,192,187,2,0,0.0
H0388,Stacey Annie Carroll,D,Education,206,186,0,0,0.0
H0389,Nicole Cole,D,Health and Healthcare,189,186,1,0,0.0
H0208,Charniele L. Herring,D,Energy and Utilities,186,185,0,0,0.0
H0403,Gretchen M. Bulova,D,Labor and Employment,185,184,0,0,0.0
H0351,Holly M. Seibold,D,Labor and Employment,196,183,0,0,0.0
H0366,Phil M. Hernandez,D,Labor and Employment,185,182,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Criminal Justice,185,181,0,0,0.0
H0323,Shelly A. Simonds,D,Local Government,186,181,0,0,0.0
H0281,Paul E. Krizek,D,Energy and Utilities,182,180,0,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Energy and Utilities,182,180,0,0,0.0
H0317,Dan I. Helmer,D,Criminal Justice,184,180,0,0,0.0
H0349,Jackie H. Glass,D,Transportation,186,180,1,0,0.0
H0370,Karen Keys-Gamarra,D,Criminal Justice,194,180,2,0,0.0
H0301,David A. Reid,D,Criminal Justice,182,179,0,0,0.0
H0361,Debra D. Gardner,D,Criminal Justice,180,179,0,0,0.0
H0314,Joshua G. Cole,D,Health and Healthcare,181,178,1,0,0.0
H0327,Rodney T. Willett,D,Energy and Utilities,180,178,0,0,0.0
H0344,Irene Shin,D,Local Government,184,178,5,0,0.0
H0391,Lindsey Dougherty,D,Labor and Employment,182,178,0,0,0.0
H0323,Shelly A. Simonds,D,Energy and Utilities,180,177,0,0,0.0
H0361,Debra D. Gardner,D,Labor and Employment,179,177,0,0,0.0
H0219,Patrick A. Hope,D,Health and Healthcare,179,176,1,0,0.0
H0311,Alex Q. Askew,D,Local Government,177,175,0,0,0.0
H0371,Amy J. Laufer,D,Energy and Utilities,178,175,0,0,0.0
H0389,Nicole Cole,D,Labor and Employment,179,175,1,0,0.0
H0390,Mitchell Cornett,R,Criminal Justice,176,175,10,0,0.0
H0405,Garrett McGuire,D,Labor and Employment,177,175,0,0,0.0
H0342,Phillip A. Scott,R,Labor and Employment,177,174,18,0,0.0
H0343,Briana D. Sewell,D,Energy and Utilities,176,174,0,0,0.0
H0311,Alex Q. Askew,D,Energy and Utilities,174,173,0,0,0.0
H0311,Alex Q. Askew,D,Criminal Justice,172,172,0,0,0.0
H0392,Mark C. Downey,D,Labor and Employment,173,172,0,0,0.0
H0219,Patrick A. Hope,D,Labor and Employment,178,170,0,0,0.0
H0227,Luke E. Torian,D,Energy and Utilities,184,170,0,0,0.0
H0294,Karrie K. Delaney,D,Transportation,176,170,0,0,0.0
H0361,Debra D. Gardner,D,Health and Healthcare,177,169,0,0,0.0
H0400,Virgil Thornton,D,Labor and Employment,172,169,0,0,0.0
H0284,"Marcia S. ""Cia"" Price",D,Energy and Utilities,168,168,0,0,0.0
H0108,Vivian E. Watts,D,Labor and Employment,169,167,1,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Health and Healthcare,172,167,5,0,0.0
H0370,Karen Keys-Gamarra,D,Labor and Employment,173,167,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Elections and Voting,170,167,0,0,0.0
H0390,Mitchell Cornett,R,Health and Healthcare,168,167,3,0,0.0
H0396,Leslie Chambers Mehta,D,Labor and Employment,167,167,0,0,0.0
H0399,Kimberly Pope Adams,D,Labor and Employment,168,167,0,0,0.0
H0327,Rodney T. Willett,D,Criminal Justice,168,165,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Labor and Employment,166,165,0,0,0.0
H0402,Charlie Schmidt,D,Labor and Employment,166,165,0,0,0.0
H0266,Sam Rasoul,D,Health and Healthcare,181,164,4,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Elections and Voting,171,164,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Labor and Employment,168,164,0,0,0.0
H0382,Joshua E. Thomas,D,Energy and Utilities,164,164,0,0,0.0
H0400,Virgil Thornton,D,Energy and Utilities,165,163,0,0,0.0
H0336,Nadarius E. Clark,D,Labor and Employment,230,162,0,0,0.0
H0392,Mark C. Downey,D,Local Government,165,162,1,0,0.0
H0207,Delores L. McQuinn,D,Energy and Utilities,165,161,0,0,0.0
H0366,Phil M. Hernandez,D,Energy and Utilities,161,161,1,0,0.0
H0371,Amy J. Laufer,D,Criminal Justice,161,161,0,0,0.0
H0388,Stacey Annie Carroll,D,Labor and Employment,184,161,0,0,0.0
H0397,May Nivar,D,Local Government,164,161,1,0,0.0
H0349,Jackie H. Glass,D,Elections and Voting,161,160,0,0,0.0
H0377,Delores Oates,R,Labor and Employment,164,160,3,0,0.0
H0403,Gretchen M. Bulova,D,Elections and Voting,161,160,0,0,0.0
H0404,Margaret A. Franklin,D,Labor and Employment,164,160,0,0,0.0
H0264,Marcus B. Simon,D,Energy and Utilities,159,158,0,0,0.0
H0322,Don Scott,D,Labor and Employment,159,158,1,0,0.0
H0364,Timothy P. Griffin,R,Labor and Employment,166,158,21,0,0.0
H0393,Lily V. Franklin,D,Energy and Utilities,158,158,0,0,0.0
H0386,Jessica L. Anderson,D,Energy and Utilities,158,157,0,0,0.0
H0385,JJ Singh,D,Elections and Voting,159,156,0,0,0.0
H0389,Nicole Cole,D,Energy and Utilities,159,156,0,0,0.0
H0392,Mark C. Downey,D,Energy and Utilities,158,156,0,0,0.0
H0370,Karen Keys-Gamarra,D,Energy and Utilities,160,155,1,0,0.0
H0281,Paul E. Krizek,D,Elections and Voting,155,154,0,0,0.0
H0369,Hillary Pugh Kent,R,Energy and Utilities,154,154,13,0,0.0
H0399,Kimberly Pope Adams,D,Energy and Utilities,154,154,0,0,0.0
H0108,Vivian E. Watts,D,Energy and Utilities,156,153,2,0,0.0
H0314,Joshua G. Cole,D,Elections and Voting,156,153,0,0,0.0
H0322,Don Scott,D,Energy and Utilities,155,153,0,0,0.0
H0349,Jackie H. Glass,D,Energy and Utilities,155,153,0,0,0.0
H0314,Joshua G. Cole,D,Criminal Justice,154,152,0,0,0.0
H0366,Phil M. Hernandez,D,Housing,155,152,0,0,0.0
H0404,Margaret A. Franklin,D,Energy and Utilities,157,152,2,0,0.0
H0294,Karrie K. Delaney,D,Energy and Utilities,151,151,0,0,0.0
H0380,Atoosa R. Reaser,D,Energy and Utilities,152,151,0,0,0.0
H0342,Phillip A. Scott,R,Health and Healthcare,159,150,34,0,0.0
H0361,Debra D. Gardner,D,Energy and Utilities,150,150,0,0,0.0
H0375,Adele Y. McClure,D,Energy and Utilities,150,150,0,0,0.0
H0393,Lily V. Franklin,D,Housing,151,150,0,0,0.0
H0403,Gretchen M. Bulova,D,Energy and Utilities,150,150,0,0,0.0
H0219,Patrick A. Hope,D,Energy and Utilities,154,149,1,0,0.0
H0314,Joshua G. Cole,D,Energy and Utilities,150,149,0,0,0.0
H0351,Holly M. Seibold,D,Energy and Utilities,149,149,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Energy and Utilities,149,149,0,0,0.0
H0301,David A. Reid,D,Elections and Voting,148,148,0,0,0.0
H0391,Lindsey Dougherty,D,Energy and Utilities,148,148,0,0,0.0
H0354,Katrina Callsen,D,Energy and Utilities,153,147,0,0,0.0
H0396,Leslie Chambers Mehta,D,Energy and Utilities,148,147,0,0,0.0
H0342,Phillip A. Scott,R,Elections and Voting,149,146,18,0,0.0
H0354,Katrina Callsen,D,Elections and Voting,148,146,0,0,0.0
H0402,Charlie Schmidt,D,Energy and Utilities,148,146,0,0,0.0
H0383,Eric R. Zehr,R,Energy and Utilities,147,145,19,0,0.0
H0388,Stacey Annie Carroll,D,Housing,153,145,0,0,0.0
H0372,Destiny LeVere Bolling,D,Criminal Justice,144,144,0,0,0.0
H0385,JJ Singh,D,Criminal Justice,144,144,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Labor and Employment,158,143,12,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Elections and Voting,164,143,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Criminal Justice,148,143,4,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Energy and Utilities,147,143,1,0,0.0
H0297,Elizabeth R. Guzman,D,Criminal Justice,144,142,0,0,0.0
H0353,Bonita G. Anthony,D,Criminal Justice,142,142,0,0,0.0
H0136,"Thomas C. Wright, Jr.",R,Energy and Utilities,154,141,21,0,0.0
H0342,Phillip A. Scott,R,Energy and Utilities,147,141,23,0,0.0
H0297,Elizabeth R. Guzman,D,Energy and Utilities,150,140,0,0,0.0
H0342,Phillip A. Scott,R,Criminal Justice,146,140,16,0,0.0
H0364,Timothy P. Griffin,R,Energy and Utilities,147,140,20,0,0.0
H0369,Hillary Pugh Kent,R,Criminal Justice,140,140,2,0,0.0
H0173,Jeion A. Ward,D,Criminal Justice,142,139,1,0,0.0
H0345,Anne Ferrell Tata,R,Criminal Justice,139,139,3,0,0.0
H0404,Margaret A. Franklin,D,Local Government,154,139,1,0,0.0
H0321,Chris S. Runion,R,Criminal Justice,137,137,9,0,0.0
H0322,Don Scott,D,Criminal Justice,138,137,0,0,0.0
H0242,Israel D. O'Quinn,R,Insurance,138,136,0,0,0.0
H0388,Stacey Annie Carroll,D,Elections and Voting,146,136,0,0,0.0
H0281,Paul E. Krizek,D,Local Government,138,135,4,0,0.0
H0374,Marty Martinez,D,Criminal Justice,138,135,1,0,0.0
H0385,JJ Singh,D,Insurance,137,135,4,0,0.0
H0212,Betsy B. Carr,D,Local Government,136,134,1,0,0.0
H0281,Paul E. Krizek,D,Housing,139,134,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Insurance,138,134,0,0,0.0
H0355,Laura Jane Cohen,D,Insurance,141,134,0,0,0.0
H0395,John Chilton McAuliff,D,Elections and Voting,146,134,2,0,0.0
H0391,Lindsey Dougherty,D,Criminal Justice,140,133,0,0,0.0
H0383,Eric R. Zehr,R,Firearms,132,132,3,0,0.0
H0388,Stacey Annie Carroll,D,Energy and Utilities,151,131,0,0,0.0
H0239,Alfonso H. Lopez,D,Firearms,130,130,0,0,0.0
H0317,Dan I. Helmer,D,Firearms,131,130,0,0,0.0
H0361,Debra D. Gardner,D,Firearms,131,130,0,0,0.0
H0377,Delores Oates,R,Firearms,130,130,1,0,0.0
H0356,Rae Cousins,D,Health and Healthcare,131,129,0,0,0.0
H0360,Michael B. Feggans,D,Firearms,130,129,0,0,0.0
H0227,Luke E. Torian,D,Housing,136,128,0,0,0.0
H0301,David A. Reid,D,Local Government,128,128,0,0,0.0
H0354,Katrina Callsen,D,Housing,127,126,0,0,0.0
H0375,Adele Y. McClure,D,Firearms,131,126,0,0,0.0
H0380,Atoosa R. Reaser,D,Housing,127,126,0,0,0.0
H0353,Bonita G. Anthony,D,Local Government,126,125,1,0,0.0
H0294,Karrie K. Delaney,D,Housing,125,124,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Health and Healthcare,124,124,0,0,0.0
H0399,Kimberly Pope Adams,D,Transportation,124,124,0,0,0.0
H0239,Alfonso H. Lopez,D,Transportation,123,123,0,0,0.0
H0314,Joshua G. Cole,D,Housing,124,123,0,0,0.0
H0366,Phil M. Hernandez,D,Local Government,123,123,1,0,0.0
H0351,Holly M. Seibold,D,Housing,123,120,0,0,0.0
H0333,Jason S. Ballard,R,Local Government,121,119,4,0,0.0
H0208,Charniele L. Herring,D,Local Government,122,118,4,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Transportation,119,118,0,0,0.0
H0294,Karrie K. Delaney,D,Local Government,121,118,2,0,0.0
H0360,Michael B. Feggans,D,Local Government,119,118,1,0,0.0
H0371,Amy J. Laufer,D,Local Government,120,118,1,0,0.0
H0264,Marcus B. Simon,D,Firearms,122,117,2,0,0.0
H0305,Kathy K.L. Tran,D,Local Government,118,117,4,0,0.0
H0327,Rodney T. Willett,D,Local Government,121,117,1,0,0.0
H0340,Michelle Lopes Maldonado,D,Courts and Civil Law,118,117,0,0,0.0
H0355,Laura Jane Cohen,D,Transportation,122,117,0,0,0.0
H0356,Rae Cousins,D,Local Government,117,117,1,0,0.0
H0380,Atoosa R. Reaser,D,Local Government,119,117,2,0,0.0
H0385,JJ Singh,D,Transportation,117,117,4,0,0.0
H0247,Michael J. Webert,R,Transportation,120,116,8,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Local Government,117,116,0,0,0.0
H0207,Delores L. McQuinn,D,Health and Healthcare,117,115,0,0,0.0
H0364,Timothy P. Griffin,R,Health and Healthcare,121,115,27,0,0.0
H0219,Patrick A. Hope,D,Transportation,119,114,0,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Courts and Civil Law,116,114,1,0,0.0
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Local Government,115,114,5,0,0.0
H0311,Alex Q. Askew,D,Health and Healthcare,114,114,0,0,0.0
H0343,Briana D. Sewell,D,Health and Healthcare,114,114,0,0,0.0
H0356,Rae Cousins,D,Firearms,113,113,0,0,0.0
H0382,Joshua E. Thomas,D,Health and Healthcare,113,113,0,0,0.0
H0208,Charniele L. Herring,D,Transportation,113,112,0,0,0.0
H0311,Alex Q. Askew,D,Elections and Voting,112,112,0,0,0.0
H0372,Destiny LeVere Bolling,D,Local Government,112,112,0,0,0.0
H0173,Jeion A. Ward,D,Local Government,115,111,2,0,0.0
H0207,Delores L. McQuinn,D,Local Government,128,111,0,0,0.0
H0323,Shelly A. Simonds,D,Elections and Voting,111,111,0,0,0.0
H0396,Leslie Chambers Mehta,D,Local Government,112,111,0,0,0.0
H0239,Alfonso H. Lopez,D,Local Government,113,110,3,0,0.0
H0351,Holly M. Seibold,D,Local Government,115,110,3,0,0.0
H0327,Rodney T. Willett,D,Transportation,109,109,0,0,0.0
H0366,Phil M. Hernandez,D,Courts and Civil Law,109,109,0,0,0.0
H0108,Vivian E. Watts,D,Taxes and Revenue,112,108,0,0,0.0
H0323,Shelly A. Simonds,D,Housing,110,108,0,0,0.0
H0323,Shelly A. Simonds,D,Transportation,108,108,0,0,0.0
H0336,Nadarius E. Clark,D,Criminal Justice,177,108,1,0,0.0
H0344,Irene Shin,D,Elections and Voting,109,108,0,0,0.0
H0380,Atoosa R. Reaser,D,Courts and Civil Law,113,108,0,0,0.0
H0173,Jeion A. Ward,D,Health and Healthcare,118,107,1,0,0.0
H0317,Dan I. Helmer,D,Elections and Voting,109,107,1,0,0.0
H0360,Michael B. Feggans,D,Health and Healthcare,108,107,0,0,0.0
H0372,Destiny LeVere Bolling,D,Health and Healthcare,108,107,0,0,0.0
H0385,JJ Singh,D,Local Government,107,107,3,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Courts and Civil Law,108,107,0,0,0.0
H0400,Virgil Thornton,D,Courts and Civil Law,110,107,0,0,0.0
H0219,Patrick A. Hope,D,Local Government,108,106,1,0,0.0
H0285,"C.E. Cliff Hayes, Jr.",D,Elections and Voting,108,106,0,0,0.0
H0317,Dan I. Helmer,D,Health and Healthcare,109,106,0,0,0.0
H0329,Bill Wiley,R,Business and Commerce,106,106,0,0,0.0
H0356,Rae Cousins,D,Courts and Civil Law,106,106,0,0,0.0
H0361,Debra D. Gardner,D,Local Government,108,106,0,0,0.0
H0400,Virgil Thornton,D,Transportation,106,106,0,0,0.0
H0219,Patrick A. Hope,D,Firearms,108,105,0,0,0.0
H0239,Alfonso H. Lopez,D,Health and Healthcare,105,105,0,0,0.0
H0344,Irene Shin,D,Housing,107,105,0,0,0.0
H0351,Holly M. Seibold,D,Transportation,105,105,0,0,0.0
H0353,Bonita G. Anthony,D,Health and Healthcare,106,105,0,0,0.0
H0371,Amy J. Laufer,D,Transportation,105,105,1,0,0.0
H0383,Eric R. Zehr,R,Local Government,105,105,14,0,0.0
H0383,Eric R. Zehr,R,Transportation,107,105,18,0,0.0
H0397,May Nivar,D,Elections and Voting,105,105,0,0,0.0
H0399,Kimberly Pope Adams,D,Taxes and Revenue,107,105,0,0,0.0
H0227,Luke E. Torian,D,Health and Healthcare,134,104,0,0,0.0
H0266,Sam Rasoul,D,Firearms,106,104,0,0,0.0
H0294,Karrie K. Delaney,D,Courts and Civil Law,104,104,0,0,0.0
H0305,Kathy K.L. Tran,D,Elections and Voting,105,104,1,0,0.0
H0311,Alex Q. Askew,D,Housing,105,104,0,0,0.0
H0354,Katrina Callsen,D,Transportation,111,104,0,0,0.0
H0386,Jessica L. Anderson,D,Elections and Voting,105,104,0,0,0.0
H0386,Jessica L. Anderson,D,Transportation,105,104,0,0,0.0
H0390,Mitchell Cornett,R,Firearms,104,104,2,0,0.0
H0394,Karen Hamilton,R,Firearms,104,104,3,0,0.0
H0400,Virgil Thornton,D,Housing,106,104,0,0,0.0
H0402,Charlie Schmidt,D,Local Government,104,104,1,0,0.0
H0406,Kirk McPike,D,Education,105,104,0,0,0.0
H0406,Kirk McPike,D,Energy and Utilities,104,104,0,0,0.0
H0208,Charniele L. Herring,D,Environment and Conservation,103,103,0,0,0.0
H0354,Katrina Callsen,D,Courts and Civil Law,104,103,0,0,0.0
H0361,Debra D. Gardner,D,Taxes and Revenue,107,103,0,0,0.0
H0371,Amy J. Laufer,D,Elections and Voting,103,103,0,0,0.0
H0384,Eric Phillips,R,Firearms,104,103,0,0,0.0
H0391,Lindsey Dougherty,D,Local Government,109,103,1,0,0.0
