member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0386,Jessica L. Anderson,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Jessica L. Anderson,,D
H0386,Jessica L. Anderson,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Jessica L. Anderson,,D
H0387,"Karen R. ""Kacey"" Carnegie",D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,"Karen R. ""Kacey"" Carnegie",,D
H0387,"Karen R. ""Kacey"" Carnegie",D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,"Karen R. ""Kacey"" Carnegie",,D
H0387,"Karen R. ""Kacey"" Carnegie",D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,"Karen R. ""Kacey"" Carnegie",,D
H0388,Stacey Annie Carroll,D,Housing,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Stacey Annie Carroll,,D
H0388,Stacey Annie Carroll,D,Marriage and Domestic Relations,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Stacey Annie Carroll,,D
H0388,Stacey Annie Carroll,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Stacey Annie Carroll,,D
H0389,Nicole Cole,D,Administration of Government,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Nicole Cole,,D
H0389,Nicole Cole,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Nicole Cole,,D
H0389,Nicole Cole,D,Technology and Data,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Nicole Cole,,D
H0389,Nicole Cole,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Nicole Cole,,D
H0390,Mitchell Cornett,R,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mitchell Cornett,,R
H0390,Mitchell Cornett,R,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mitchell Cornett,,R
H0390,Mitchell Cornett,R,Technology and Data,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mitchell Cornett,,R
H0390,Mitchell Cornett,R,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mitchell Cornett,,R
H0391,Lindsey Dougherty,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lindsey Dougherty,,D
H0391,Lindsey Dougherty,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lindsey Dougherty,,D
H0391,Lindsey Dougherty,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lindsey Dougherty,,D
H0392,Mark C. Downey,D,Contraceptives,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mark C. Downey,,D
H0392,Mark C. Downey,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mark C. Downey,,D
H0392,Mark C. Downey,D,Health,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mark C. Downey,,D
H0392,Mark C. Downey,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mark C. Downey,,D
H0392,Mark C. Downey,D,Technology and Data,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mark C. Downey,,D
H0392,Mark C. Downey,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Mark C. Downey,,D
H0393,Lily V. Franklin,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lily V. Franklin,,D
H0393,Lily V. Franklin,D,Housing,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lily V. Franklin,,D
H0393,Lily V. Franklin,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lily V. Franklin,,D
H0393,Lily V. Franklin,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lily V. Franklin,,D
H0393,Lily V. Franklin,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Lily V. Franklin,,D
H0394,Karen Hamilton,R,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Karen Hamilton,,R
H0394,Karen Hamilton,R,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Karen Hamilton,,R
H0394,Karen Hamilton,R,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,2.0,,,Karen Hamilton,,R
H0394,Karen Hamilton,R,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Karen Hamilton,,R
H0395,John Chilton McAuliff,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,John Chilton McAuliff,,D
H0395,John Chilton McAuliff,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,John Chilton McAuliff,,D
H0396,Leslie Chambers Mehta,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Leslie Chambers Mehta,,D
H0396,Leslie Chambers Mehta,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Leslie Chambers Mehta,,D
H0396,Leslie Chambers Mehta,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Leslie Chambers Mehta,,D
H0396,Leslie Chambers Mehta,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Leslie Chambers Mehta,,D
H0397,May Nivar,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,May Nivar,,D
H0397,May Nivar,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,May Nivar,,D
H0397,May Nivar,D,Technology and Data,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,May Nivar,,D
H0398,Justin Pence,R,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Justin Pence,,R
H0398,Justin Pence,R,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Justin Pence,,R
H0398,Justin Pence,R,Marriage and Domestic Relations,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Justin Pence,,R
H0398,Justin Pence,R,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Justin Pence,,R
H0398,Justin Pence,R,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Justin Pence,,R
H0399,Kimberly Pope Adams,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kimberly Pope Adams,,D
H0399,Kimberly Pope Adams,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kimberly Pope Adams,,D
H0399,Kimberly Pope Adams,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kimberly Pope Adams,,D
H0399,Kimberly Pope Adams,D,Technology and Data,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kimberly Pope Adams,,D
H0399,Kimberly Pope Adams,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kimberly Pope Adams,,D
H0400,Virgil Thornton,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Virgil Thornton,,D
H0400,Virgil Thornton,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Virgil Thornton,,D
H0400,Virgil Thornton,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Virgil Thornton,,D
H0400,Virgil Thornton,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Virgil Thornton,,D
H0401,Madison Whittle,R,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Madison Whittle,,R
H0401,Madison Whittle,R,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Madison Whittle,,R
H0401,Madison Whittle,R,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Madison Whittle,,R
H0402,Charlie Schmidt,D,Constitutional Amendments,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Charlie Schmidt,,D
H0402,Charlie Schmidt,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Charlie Schmidt,,D
H0402,Charlie Schmidt,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Charlie Schmidt,,D
H0402,Charlie Schmidt,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Charlie Schmidt,,D
H0403,Gretchen M. Bulova,D,Elections,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Gretchen M. Bulova,,D
H0403,Gretchen M. Bulova,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Gretchen M. Bulova,,D
H0403,Gretchen M. Bulova,D,Marriage and Domestic Relations,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Gretchen M. Bulova,,D
H0403,Gretchen M. Bulova,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Gretchen M. Bulova,,D
H0404,Margaret A. Franklin,D,Constitutional Amendments,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Margaret A. Franklin,,D
H0404,Margaret A. Franklin,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Margaret A. Franklin,,D
H0404,Margaret A. Franklin,D,Social Services,Derived from LIS bill description,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Margaret A. Franklin,,D
H0404,Margaret A. Franklin,D,Technology and Data,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Margaret A. Franklin,,D
H0404,Margaret A. Franklin,D,Uncodified Legislation,Official LIS subject,2026 only,False,False,,6.0,,5.0,,,0.0,,,0.0,,,0.0,,,Margaret A. Franklin,,D
H0404,Margaret A. Franklin,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Margaret A. Franklin,,D
H0405,Garrett McGuire,D,Constitutional Amendments,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Garrett McGuire,,D
H0405,Garrett McGuire,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Garrett McGuire,,D
H0405,Garrett McGuire,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Garrett McGuire,,D
H0406,Kirk McPike,D,Insurance,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kirk McPike,,D
H0406,Kirk McPike,D,Social Services,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kirk McPike,,D
H0406,Kirk McPike,D,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Kirk McPike,,D
H0407,Andrew Rice,R,Criminal Justice,Derived from LIS bill summary,2026 only,False,False,,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Andrew Rice,,R
H0407,Andrew Rice,R,Transportation,Derived from LIS bill summary,2026 only,False,False,,6.0,,5.0,,,0.0,,,0.0,,,0.0,,,Andrew Rice,,R
H0056,Terry G. Kilgore,R,Children,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Terry G. Kilgore,,R
H0056,Terry G. Kilgore,R,Civil Remedies and Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Terry G. Kilgore,,R
H0056,Terry G. Kilgore,R,Electronic Processes,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Terry G. Kilgore,,R
H0056,Terry G. Kilgore,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Terry G. Kilgore,,R
H0056,Terry G. Kilgore,R,Public Service Companies,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Terry G. Kilgore,,R
H0108,Vivian E. Watts,D,Children,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Vivian E. Watts,,D
H0124,R. Lee Ware,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,R. Lee Ware,,R
H0136,"Thomas C. Wright, Jr.",R,Uncodified Legislation,Official LIS subject,2026 only,False,False,,6.0,,4.0,,,0.0,,,0.0,,,1.0,,,"Thomas C. Wright, Jr.",,R
H0173,Jeion A. Ward,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,Jeion A. Ward,,D
H0207,Delores L. McQuinn,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Delores L. McQuinn,,D
H0207,Delores L. McQuinn,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Delores L. McQuinn,,D
H0208,Charniele L. Herring,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Charniele L. Herring,,D
H0212,Betsy B. Carr,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Betsy B. Carr,,D
H0219,Patrick A. Hope,D,Children,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Patrick A. Hope,,D
H0219,Patrick A. Hope,D,Civil Remedies and Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Patrick A. Hope,,D
H0219,Patrick A. Hope,D,Electronic Processes,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Patrick A. Hope,,D
H0224,James W. Morefield,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,James W. Morefield,,R
H0224,James W. Morefield,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,James W. Morefield,,R
H0227,Luke E. Torian,D,Housing,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Luke E. Torian,,D
H0231,Tony O. Wilt,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Tony O. Wilt,,R
H0231,Tony O. Wilt,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Tony O. Wilt,,R
H0231,Tony O. Wilt,R,Public Service Companies,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Tony O. Wilt,,R
H0238,M. Keith Hodges,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,1.0,,,M. Keith Hodges,,R
H0238,M. Keith Hodges,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,M. Keith Hodges,,R
H0239,Alfonso H. Lopez,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Alfonso H. Lopez,,D
H0242,Israel D. O'Quinn,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,1.0,,,Israel D. O'Quinn,,R
H0242,Israel D. O'Quinn,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Israel D. O'Quinn,,R
H0247,Michael J. Webert,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Michael J. Webert,,R
H0247,Michael J. Webert,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Michael J. Webert,,R
H0253,Terry L. Austin,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Terry L. Austin,,R
H0253,Terry L. Austin,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Terry L. Austin,,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Insurance,Official LIS subject,2026 only,False,False,,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Hyland F. ""Buddy"" Fowler, Jr.",,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Unemployment Compensation,Official LIS subject,2026 only,False,False,,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Hyland F. ""Buddy"" Fowler, Jr.",,R
H0262,"James A. ""Jay"" Leftwich",R,Civil Remedies and Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0262,"James A. ""Jay"" Leftwich",R,Electronic Processes,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0264,Marcus B. Simon,D,Civil Remedies and Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,Electronic Processes,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0266,Sam Rasoul,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0267,"Robert S. Bloxom, Jr.",R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Robert S. Bloxom, Jr.",,R
H0267,"Robert S. Bloxom, Jr.",R,Local Government and Officials,Official LIS subject,2026 only,False,False,,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Robert S. Bloxom, Jr.",,R
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Children,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Civil Remedies and Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Electronic Processes,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Public Service Companies,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0281,Paul E. Krizek,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Paul E. Krizek,,D
H0281,Paul E. Krizek,D,Housing,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Paul E. Krizek,,D
H0284,"Marcia S. ""Cia"" Price",D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Marcia S. ""Cia"" Price",,D
H0284,"Marcia S. ""Cia"" Price",D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Marcia S. ""Cia"" Price",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Contraceptives,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Health,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0294,Karrie K. Delaney,D,Children,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0294,Karrie K. Delaney,D,Civil Remedies and Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0294,Karrie K. Delaney,D,Electronic Processes,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0294,Karrie K. Delaney,D,Housing,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0295,Kelly K. Convirs-Fowler,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Housing,Official LIS subject,2026 only,False,False,,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0297,Elizabeth R. Guzman,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,Housing,Official LIS subject,2026 only,False,False,,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0301,David A. Reid,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0301,David A. Reid,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0305,Kathy K.L. Tran,D,Contraceptives,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0305,Kathy K.L. Tran,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0305,Kathy K.L. Tran,D,Health,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0305,Kathy K.L. Tran,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0308,Joseph P. McNamara,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0311,Alex Q. Askew,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0314,Joshua G. Cole,D,Contraceptives,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0314,Joshua G. Cole,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0314,Joshua G. Cole,D,Health,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0314,Joshua G. Cole,D,Housing,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0317,Dan I. Helmer,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0321,Chris S. Runion,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,1.0,,,Chris S. Runion,,R
H0322,Don Scott,D,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
