member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0384,Eric Phillips,R,Insurance,37,36,6,5,13.88888888888889
H0378,Chris Obenshain,R,Insurance,38,38,6,5,13.157894736842104
H0384,Eric Phillips,R,Agriculture and Food,38,38,6,5,13.157894736842104
H0056,Terry G. Kilgore,R,Agriculture and Food,39,39,7,5,12.82051282051282
H0313,Amanda E. Batten,R,Insurance,39,39,9,5,12.82051282051282
H0308,Joseph P. McNamara,R,Agriculture and Food,42,42,5,5,11.904761904761903
H0315,Carrie E. Coyner,R,Insurance,51,42,5,5,11.904761904761903
H0367,Geary Higgins,R,Insurance,42,42,6,5,11.904761904761903
H0347,"H. Otto Wachsmann, Jr.",R,Social Services,43,43,5,5,11.627906976744185
H0224,James W. Morefield,R,Insurance,46,45,6,5,11.11111111111111
H0350,Ellen H. Campbell,R,Insurance,50,46,6,5,10.869565217391305
H0363,W. Chad Green,R,Housing,50,49,8,5,10.204081632653061
H0384,Eric Phillips,R,Environment and Conservation,51,49,6,5,10.204081632653061
H0384,Eric Phillips,R,Housing,50,49,7,5,10.204081632653061
H0224,James W. Morefield,R,Agriculture and Food,55,51,7,5,9.803921568627452
H0313,Amanda E. Batten,R,Social Services,52,51,9,5,9.803921568627452
H0315,Carrie E. Coyner,R,State Government,67,51,6,5,9.803921568627452
H0335,Mike A. Cherry,R,Social Services,53,51,8,5,9.803921568627452
H0359,N. Baxter Ennis,R,State Government,55,51,5,5,9.803921568627452
H0308,Joseph P. McNamara,R,Higher Education,56,53,7,5,9.433962264150944
H0238,M. Keith Hodges,R,Insurance,55,55,8,5,9.090909090909092
H0150,"Daniel W. Marshall, III",R,Energy and Utilities,162,56,13,5,8.928571428571429
H0348,Wren M. Williams,R,Higher Education,59,56,9,5,8.928571428571429
H0056,Terry G. Kilgore,R,Environment and Conservation,63,60,8,5,8.333333333333332
H0328,Scott A. Wyatt,R,Housing,62,60,6,5,8.333333333333332
H0363,W. Chad Green,R,"Study Commissions, Committees, and Reports",63,63,6,5,7.936507936507936
H0224,James W. Morefield,R,Higher Education,66,64,5,5,7.8125
H0224,James W. Morefield,R,Behavioral Health,67,65,5,5,7.6923076923076925
H0253,Terry L. Austin,R,Higher Education,66,65,6,5,7.6923076923076925
H0073,"Robert D. Orrock, Sr.",R,Public Safety,69,66,6,5,7.575757575757576
H0238,M. Keith Hodges,R,Environment and Conservation,66,66,8,5,7.575757575757576
H0373,Ian T. Lovejoy,R,Business and Commerce,68,66,5,5,7.575757575757576
H0073,"Robert D. Orrock, Sr.",R,Elections and Voting,69,67,6,5,7.462686567164178
H0350,Ellen H. Campbell,R,Higher Education,69,68,6,5,7.352941176470589
H0359,N. Baxter Ennis,R,Taxes and Revenue,74,69,6,5,7.246376811594203
H0363,W. Chad Green,R,Behavioral Health,74,72,6,5,6.944444444444445
H0238,M. Keith Hodges,R,Business and Commerce,75,74,7,5,6.756756756756757
H0224,James W. Morefield,R,"Study Commissions, Committees, and Reports",75,75,6,5,6.666666666666667
H0346,Kim A. Taylor,R,Firearms,94,75,5,5,6.666666666666667
H0345,Anne Ferrell Tata,R,Business and Commerce,77,77,6,5,6.493506493506493
H0348,Wren M. Williams,R,"Study Commissions, Committees, and Reports",83,78,13,5,6.41025641025641
H0379,David Owen,R,"Study Commissions, Committees, and Reports",78,78,5,5,6.41025641025641
H0073,"Robert D. Orrock, Sr.",R,"Study Commissions, Committees, and Reports",88,81,5,5,6.172839506172839
H0247,Michael J. Webert,R,"Study Commissions, Committees, and Reports",90,82,11,5,6.097560975609756
H0346,Kim A. Taylor,R,Behavioral Health,93,82,5,5,6.097560975609756
H0335,Mike A. Cherry,R,Energy and Utilities,96,93,7,5,5.376344086021505
H0352,"Jonathan ""Jed"" Arnold",R,Energy and Utilities,98,95,9,5,5.263157894736842
H0073,"Robert D. Orrock, Sr.",R,Family and Children,101,97,6,5,5.154639175257731
H0337,A.C. Cordoza,R,Family and Children,99,98,6,5,5.1020408163265305
H0335,Mike A. Cherry,R,Elections and Voting,102,102,10,5,4.901960784313726
H0347,"H. Otto Wachsmann, Jr.",R,Transportation,106,105,8,5,4.761904761904762
H0379,David Owen,R,Transportation,113,112,5,5,4.464285714285714
H0346,Kim A. Taylor,R,Budget and Appropriations,125,122,7,5,4.098360655737705
H0378,Chris Obenshain,R,Budget and Appropriations,123,123,5,5,4.0650406504065035
H0384,Eric Phillips,R,Unclassified,131,125,8,5,4.0
H0124,R. Lee Ware,R,Budget and Appropriations,134,132,7,5,3.787878787878788
H0376,Paul V. Milde,R,Unclassified,137,135,13,5,3.7037037037037033
H0224,James W. Morefield,R,Budget and Appropriations,138,136,5,5,3.6764705882352944
H0329,Bill Wiley,R,Budget and Appropriations,138,138,6,5,3.6231884057971016
H0369,Hillary Pugh Kent,R,Unclassified,140,139,8,5,3.597122302158273
H0124,R. Lee Ware,R,Unclassified,143,141,11,5,3.546099290780142
H0345,Anne Ferrell Tata,R,Budget and Appropriations,146,144,5,5,3.4722222222222223
H0352,"Jonathan ""Jed"" Arnold",R,Courts and Civil Law,152,148,9,5,3.3783783783783785
H0369,Hillary Pugh Kent,R,Local Government,152,150,7,5,3.3333333333333335
H0073,"Robert D. Orrock, Sr.",R,Labor and Employment,161,154,5,5,3.2467532467532463
H0335,Mike A. Cherry,R,Unclassified,160,157,9,5,3.1847133757961785
H0056,Terry G. Kilgore,R,Courts and Civil Law,167,159,5,5,3.1446540880503147
H0328,Scott A. Wyatt,R,Transportation,163,162,6,5,3.0864197530864197
H0345,Anne Ferrell Tata,R,Health and Healthcare,166,165,6,5,3.0303030303030303
H0376,Paul V. Milde,R,Criminal Justice,187,177,10,5,2.824858757062147
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Criminal Justice,191,189,12,5,2.6455026455026456
H0224,James W. Morefield,R,Labor and Employment,200,195,5,5,2.564102564102564
H0335,Mike A. Cherry,R,Labor and Employment,211,207,12,5,2.4154589371980677
H0308,Joseph P. McNamara,R,Local Government,225,218,16,5,2.293577981651376
H0231,Tony O. Wilt,R,Education,227,224,13,5,2.232142857142857
H0325,Wendell S. Walker,R,Health and Healthcare,229,229,10,5,2.1834061135371177
H0330,Candi Mundon King,D,Criminal Justice,252,238,7,5,2.100840336134454
H0325,Wendell S. Walker,R,Education,255,254,11,5,1.968503937007874
H0333,Jason S. Ballard,R,Criminal Justice,278,274,15,5,1.824817518248175
H0315,Carrie E. Coyner,R,Data Centers,10,8,4,4,50.0
H0369,Hillary Pugh Kent,R,Data Centers,9,8,4,4,50.0
H0073,"Robert D. Orrock, Sr.",R,Data Centers,9,9,4,4,44.44444444444444
H0124,R. Lee Ware,R,Data Centers,9,9,4,4,44.44444444444444
H0358,"Mark L. Earley, Jr.",R,Data Centers,9,9,4,4,44.44444444444444
H0335,Mike A. Cherry,R,Constitutional Amendments,15,11,4,4,36.36363636363637
H0308,Joseph P. McNamara,R,Data Centers,13,13,4,4,30.76923076923077
H0359,N. Baxter Ennis,R,Technology and Data,24,24,5,4,16.666666666666664
H0363,W. Chad Green,R,Marriage and Domestic Relations,29,29,4,4,13.793103448275861
H0224,James W. Morefield,R,Economic Development,31,31,4,4,12.903225806451612
H0267,"Robert S. Bloxom, Jr.",R,Marriage and Domestic Relations,36,36,4,4,11.11111111111111
H0308,Joseph P. McNamara,R,Social Services,36,36,6,4,11.11111111111111
H0346,Kim A. Taylor,R,Agriculture and Food,39,37,5,4,10.81081081081081
H0347,"H. Otto Wachsmann, Jr.",R,Agriculture and Food,38,38,5,4,10.526315789473683
H0379,David Owen,R,Agriculture and Food,38,38,5,4,10.526315789473683
H0357,Will Davis,R,Insurance,39,39,7,4,10.256410256410255
H0363,W. Chad Green,R,Social Services,44,43,5,4,9.30232558139535
H0378,Chris Obenshain,R,Marriage and Domestic Relations,44,43,4,4,9.30232558139535
H0253,Terry L. Austin,R,Social Services,44,44,4,4,9.090909090909092
H0313,Amanda E. Batten,R,Agriculture and Food,45,44,4,4,9.090909090909092
H0345,Anne Ferrell Tata,R,Insurance,45,44,4,4,9.090909090909092
H0253,Terry L. Austin,R,Insurance,46,46,10,4,8.695652173913043
H0073,"Robert D. Orrock, Sr.",R,Agriculture and Food,52,50,4,4,8.0
H0369,Hillary Pugh Kent,R,Agriculture and Food,52,50,4,4,8.0
H0073,"Robert D. Orrock, Sr.",R,Higher Education,56,51,4,4,7.8431372549019605
H0376,Paul V. Milde,R,Environment and Conservation,52,51,5,4,7.8431372549019605
H0378,Chris Obenshain,R,Environment and Conservation,52,52,4,4,7.6923076923076925
H0373,Ian T. Lovejoy,R,Higher Education,54,53,4,4,7.547169811320755
H0379,David Owen,R,Environment and Conservation,54,54,4,4,7.4074074074074066
H0124,R. Lee Ware,R,Agriculture and Food,57,56,4,4,7.142857142857142
H0367,Geary Higgins,R,Environment and Conservation,57,57,4,4,7.017543859649122
H0308,Joseph P. McNamara,R,Environment and Conservation,62,58,6,4,6.896551724137931
H0333,Jason S. Ballard,R,Environment and Conservation,61,59,5,4,6.779661016949152
H0328,Scott A. Wyatt,R,Environment and Conservation,61,60,5,4,6.666666666666667
H0346,Kim A. Taylor,R,Business and Commerce,64,60,5,4,6.666666666666667
H0378,Chris Obenshain,R,"Study Commissions, Committees, and Reports",62,62,7,4,6.451612903225806
H0379,David Owen,R,Business and Commerce,62,62,4,4,6.451612903225806
H0333,Jason S. Ballard,R,Behavioral Health,64,63,5,4,6.349206349206349
H0347,"H. Otto Wachsmann, Jr.",R,Business and Commerce,64,63,4,4,6.349206349206349
H0350,Ellen H. Campbell,R,Environment and Conservation,66,64,5,4,6.25
H0206,Barry D. Knight,R,Criminal Justice,199,65,6,4,6.153846153846154
H0247,Michael J. Webert,R,Agriculture and Food,66,65,4,4,6.153846153846154
H0358,"Mark L. Earley, Jr.",R,"Study Commissions, Committees, and Reports",66,65,4,4,6.153846153846154
H0325,Wendell S. Walker,R,Business and Commerce,67,66,4,4,6.0606060606060606
H0206,Barry D. Knight,R,Local Government,200,67,6,4,5.970149253731343
H0267,"Robert S. Bloxom, Jr.",R,Behavioral Health,67,67,5,4,5.970149253731343
H0124,R. Lee Ware,R,Business and Commerce,70,68,8,4,5.88235294117647
H0376,Paul V. Milde,R,Taxes and Revenue,74,68,7,4,5.88235294117647
H0124,R. Lee Ware,R,Elections and Voting,69,69,7,4,5.797101449275362
H0357,Will Davis,R,Elections and Voting,70,70,5,4,5.714285714285714
H0333,Jason S. Ballard,R,Business and Commerce,71,71,4,4,5.633802816901409
H0346,Kim A. Taylor,R,"Study Commissions, Committees, and Reports",80,73,8,4,5.47945205479452
H0329,Bill Wiley,R,Elections and Voting,75,74,5,4,5.405405405405405
H0333,Jason S. Ballard,R,"Study Commissions, Committees, and Reports",78,76,6,4,5.263157894736842
H0345,Anne Ferrell Tata,R,"Study Commissions, Committees, and Reports",78,77,4,4,5.194805194805195
H0350,Ellen H. Campbell,R,"Study Commissions, Committees, and Reports",80,77,5,4,5.194805194805195
H0367,Geary Higgins,R,Elections and Voting,79,79,4,4,5.063291139240507
H0373,Ian T. Lovejoy,R,Taxes and Revenue,79,79,4,4,5.063291139240507
H0224,James W. Morefield,R,Business and Commerce,86,81,4,4,4.938271604938271
H0325,Wendell S. Walker,R,"Study Commissions, Committees, and Reports",81,81,7,4,4.938271604938271
H0335,Mike A. Cherry,R,"Study Commissions, Committees, and Reports",82,81,6,4,4.938271604938271
H0367,Geary Higgins,R,Taxes and Revenue,81,81,5,4,4.938271604938271
H0262,"James A. ""Jay"" Leftwich",R,Business and Commerce,82,82,7,4,4.878048780487805
H0348,Wren M. Williams,R,Taxes and Revenue,82,82,8,4,4.878048780487805
H0347,"H. Otto Wachsmann, Jr.",R,Behavioral Health,83,83,11,4,4.819277108433735
H0224,James W. Morefield,R,Family and Children,84,84,6,4,4.761904761904762
H0238,M. Keith Hodges,R,Elections and Voting,86,84,6,4,4.761904761904762
H0313,Amanda E. Batten,R,Higher Education,89,84,8,4,4.761904761904762
H0346,Kim A. Taylor,R,Family and Children,95,85,4,4,4.705882352941177
H0253,Terry L. Austin,R,Taxes and Revenue,89,88,5,4,4.545454545454546
H0350,Ellen H. Campbell,R,Business and Commerce,93,89,4,4,4.49438202247191
H0267,"Robert S. Bloxom, Jr.",R,Business and Commerce,95,90,6,4,4.444444444444445
H0253,Terry L. Austin,R,Business and Commerce,91,91,4,4,4.395604395604396
H0124,R. Lee Ware,R,Environment and Conservation,95,94,5,4,4.25531914893617
H0347,"H. Otto Wachsmann, Jr.",R,Family and Children,94,94,4,4,4.25531914893617
H0231,Tony O. Wilt,R,Environment and Conservation,98,95,5,4,4.2105263157894735
H0253,Terry L. Austin,R,Public Safety,96,95,8,4,4.2105263157894735
H0279,Nicholas J. Freitas,R,Energy and Utilities,99,95,16,4,4.2105263157894735
H0247,Michael J. Webert,R,Environment and Conservation,106,97,6,4,4.123711340206185
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Energy and Utilities,102,98,7,4,4.081632653061225
H0373,Ian T. Lovejoy,R,Transportation,99,98,4,4,4.081632653061225
H0262,"James A. ""Jay"" Leftwich",R,Elections and Voting,103,102,9,4,3.9215686274509802
H0294,Karrie K. Delaney,D,Public Safety,109,102,4,4,3.9215686274509802
H0238,M. Keith Hodges,R,"Study Commissions, Committees, and Reports",104,103,7,4,3.8834951456310676
H0345,Anne Ferrell Tata,R,Family and Children,108,103,5,4,3.8834951456310676
H0384,Eric Phillips,R,Transportation,106,104,4,4,3.8461538461538463
H0363,W. Chad Green,R,Courts and Civil Law,105,105,7,4,3.8095238095238098
H0369,Hillary Pugh Kent,R,Transportation,106,106,4,4,3.7735849056603774
H0373,Ian T. Lovejoy,R,Courts and Civil Law,113,111,4,4,3.6036036036036037
H0224,James W. Morefield,R,Transportation,114,113,9,4,3.5398230088495577
H0376,Paul V. Milde,R,Budget and Appropriations,121,115,13,4,3.4782608695652173
H0345,Anne Ferrell Tata,R,Courts and Civil Law,117,117,4,4,3.418803418803419
H0358,"Mark L. Earley, Jr.",R,Transportation,119,119,4,4,3.361344537815126
H0231,Tony O. Wilt,R,Transportation,120,120,7,4,3.3333333333333335
H0313,Amanda E. Batten,R,Public Safety,124,122,8,4,3.278688524590164
H0348,Wren M. Williams,R,Budget and Appropriations,126,125,17,4,3.2
H0378,Chris Obenshain,R,Transportation,125,125,7,4,3.2
H0056,Terry G. Kilgore,R,Transportation,131,126,7,4,3.1746031746031744
H0363,W. Chad Green,R,Budget and Appropriations,127,127,5,4,3.149606299212598
H0321,Chris S. Runion,R,Taxes and Revenue,130,128,6,4,3.125
H0335,Mike A. Cherry,R,Budget and Appropriations,132,131,7,4,3.0534351145038165
H0073,"Robert D. Orrock, Sr.",R,Budget and Appropriations,141,135,6,4,2.9629629629629632
H0325,Wendell S. Walker,R,Budget and Appropriations,136,135,4,4,2.9629629629629632
H0363,W. Chad Green,R,Unclassified,135,135,5,4,2.9629629629629632
H0347,"H. Otto Wachsmann, Jr.",R,Elections and Voting,138,138,5,4,2.898550724637681
H0124,R. Lee Ware,R,Taxes and Revenue,154,150,7,4,2.666666666666667
H0313,Amanda E. Batten,R,Health and Healthcare,153,151,14,4,2.6490066225165565
H0231,Tony O. Wilt,R,Unclassified,156,154,7,4,2.5974025974025974
H0267,"Robert S. Bloxom, Jr.",R,Health and Healthcare,155,155,4,4,2.5806451612903225
H0321,Chris S. Runion,R,Unclassified,157,155,8,4,2.5806451612903225
H0333,Jason S. Ballard,R,Local Government,166,164,7,4,2.4390243902439024
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Labor and Employment,176,168,8,4,2.380952380952381
H0321,Chris S. Runion,R,Local Government,173,171,5,4,2.3391812865497075
H0352,"Jonathan ""Jed"" Arnold",R,Labor and Employment,183,177,11,4,2.2598870056497176
H0124,R. Lee Ware,R,Criminal Justice,181,180,12,4,2.2222222222222223
H0352,"Jonathan ""Jed"" Arnold",R,Unclassified,191,180,15,4,2.2222222222222223
H0369,Hillary Pugh Kent,R,Criminal Justice,181,181,7,4,2.209944751381215
H0376,Paul V. Milde,R,Education,215,200,19,4,2.0
H0330,Candi Mundon King,D,Labor and Employment,217,211,5,4,1.8957345971563981
H0242,Israel D. O'Quinn,R,Education,227,220,11,4,1.8181818181818181
H0124,R. Lee Ware,R,Education,225,221,19,4,1.809954751131222
H0247,Michael J. Webert,R,Education,234,221,26,4,1.809954751131222
H0333,Jason S. Ballard,R,Education,227,224,6,4,1.7857142857142856
H0357,Will Davis,R,Education,226,224,7,4,1.7857142857142856
H0379,David Owen,R,Health and Healthcare,229,227,5,4,1.762114537444934
H0264,Marcus B. Simon,D,Unclassified,235,232,11,4,1.7241379310344827
H0335,Mike A. Cherry,R,Health and Healthcare,241,236,20,4,1.694915254237288
H0108,Vivian E. Watts,D,Criminal Justice,342,337,5,4,1.1869436201780417
H0294,Karrie K. Delaney,D,Criminal Justice,353,342,5,4,1.1695906432748537
H0383,Eric R. Zehr,R,Education,371,353,35,4,1.13314447592068
H0308,Joseph P. McNamara,R,Constitutional Amendments,9,9,3,3,33.33333333333333
H0362,"Thomas A. Garrett, Jr.",R,Constitutional Amendments,9,9,3,3,33.33333333333333
H0378,Chris Obenshain,R,Constitutional Amendments,9,9,3,3,33.33333333333333
H0253,Terry L. Austin,R,"Pensions, Benefits, and Retirement",13,13,3,3,23.076923076923077
H0315,Carrie E. Coyner,R,Alcoholic Beverage and Cannabis Control,18,16,3,3,18.75
H0150,"Daniel W. Marshall, III",R,Transportation,120,20,3,3,15.0
H0224,James W. Morefield,R,Alcoholic Beverage and Cannabis Control,23,22,4,3,13.636363636363635
H0322,Don Scott,D,Technology and Data,23,23,3,3,13.043478260869565
H0150,"Daniel W. Marshall, III",R,"Study Commissions, Committees, and Reports",87,27,4,3,11.11111111111111
H0362,"Thomas A. Garrett, Jr.",R,Marriage and Domestic Relations,30,27,4,3,11.11111111111111
H0315,Carrie E. Coyner,R,Technology and Data,32,29,3,3,10.344827586206897
H0219,Patrick A. Hope,D,Technology and Data,35,31,3,3,9.67741935483871
H0347,"H. Otto Wachsmann, Jr.",R,Marriage and Domestic Relations,32,32,4,3,9.375
H0359,N. Baxter Ennis,R,Marriage and Domestic Relations,33,33,3,3,9.090909090909092
H0369,Hillary Pugh Kent,R,Social Services,34,34,3,3,8.823529411764707
H0373,Ian T. Lovejoy,R,Social Services,34,34,3,3,8.823529411764707
H0206,Barry D. Knight,R,Housing,86,35,11,3,8.571428571428571
H0294,Karrie K. Delaney,D,Technology and Data,37,36,3,3,8.333333333333332
H0376,Paul V. Milde,R,Agriculture and Food,38,36,4,3,8.333333333333332
H0108,Vivian E. Watts,D,Technology and Data,37,37,3,3,8.108108108108109
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Insurance,40,39,6,3,7.6923076923076925
H0124,R. Lee Ware,R,Insurance,40,40,9,3,7.5
H0333,Jason S. Ballard,R,Marriage and Domestic Relations,45,44,3,3,6.8181818181818175
H0328,Scott A. Wyatt,R,Agriculture and Food,46,45,3,3,6.666666666666667
H0329,Bill Wiley,R,Agriculture and Food,47,47,3,3,6.382978723404255
H0335,Mike A. Cherry,R,Agriculture and Food,48,47,6,3,6.382978723404255
H0335,Mike A. Cherry,R,Housing,50,48,4,3,6.25
H0337,A.C. Cordoza,R,Marriage and Domestic Relations,51,48,3,3,6.25
H0124,R. Lee Ware,R,Housing,53,49,7,3,6.122448979591836
H0379,David Owen,R,Housing,50,49,4,3,6.122448979591836
H0313,Amanda E. Batten,R,Environment and Conservation,54,53,5,3,5.660377358490567
H0358,"Mark L. Earley, Jr.",R,Housing,54,53,4,3,5.660377358490567
H0073,"Robert D. Orrock, Sr.",R,Social Services,56,55,3,3,5.454545454545454
H0325,Wendell S. Walker,R,Environment and Conservation,57,57,4,3,5.263157894736842
H0333,Jason S. Ballard,R,Housing,58,57,3,3,5.263157894736842
H0373,Ian T. Lovejoy,R,Behavioral Health,58,58,3,3,5.172413793103448
H0247,Michael J. Webert,R,Higher Education,62,59,7,3,5.084745762711865
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Behavioral Health,60,60,5,3,5.0
H0384,Eric Phillips,R,"Study Commissions, Committees, and Reports",60,60,3,3,5.0
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Agriculture and Food,63,61,3,3,4.918032786885246
H0242,Israel D. O'Quinn,R,Insurance,68,62,5,3,4.838709677419355
H0376,Paul V. Milde,R,Public Safety,65,62,7,3,4.838709677419355
H0329,Bill Wiley,R,Environment and Conservation,64,63,4,3,4.761904761904762
H0373,Ian T. Lovejoy,R,Public Safety,63,63,3,3,4.761904761904762
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Public Safety,68,64,6,3,4.6875
H0333,Jason S. Ballard,R,Insurance,68,64,5,3,4.6875
H0352,"Jonathan ""Jed"" Arnold",R,"Study Commissions, Committees, and Reports",69,65,5,3,4.615384615384616
H0363,W. Chad Green,R,Business and Commerce,65,65,4,3,4.615384615384616
H0231,Tony O. Wilt,R,Agriculture and Food,67,66,4,3,4.545454545454546
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,"Study Commissions, Committees, and Reports",69,66,4,3,4.545454545454546
H0328,Scott A. Wyatt,R,Behavioral Health,67,66,5,3,4.545454545454546
H0345,Anne Ferrell Tata,R,Housing,67,66,4,3,4.545454545454546
H0346,Kim A. Taylor,R,Public Safety,79,66,3,3,4.545454545454546
H0352,"Jonathan ""Jed"" Arnold",R,Elections and Voting,69,67,4,3,4.477611940298507
H0358,"Mark L. Earley, Jr.",R,Elections and Voting,68,68,5,3,4.411764705882353
