year,member_id,MBR_NAME,party,topic_name,topic_vote_events,directional_topic_votes,yes_votes,no_votes,topic_provenance,yes_pct,no_pct,voting_tendency
2026,H0224,James W. Morefield,R,Marriage and Domestic Relations,15,15,11,4,Derived from LIS bill summary | Derived from LIS bill description,73.33333333333333,26.666666666666668,YES
2026,H0253,Terry L. Austin,R,Marriage and Domestic Relations,15,15,11,4,Derived from LIS bill summary | Derived from LIS bill description,73.33333333333333,26.666666666666668,YES
2026,H0357,Will Davis,R,Marriage and Domestic Relations,29,29,21,8,Derived from LIS bill summary | Derived from LIS bill description,72.41379310344827,27.586206896551722,YES
2026,H0238,M. Keith Hodges,R,Marriage and Domestic Relations,15,14,10,4,Derived from LIS bill summary | Derived from LIS bill description,71.42857142857143,28.57142857142857,YES
2026,H0124,R. Lee Ware,R,Marriage and Domestic Relations,17,17,12,5,Derived from LIS bill summary | Derived from LIS bill description,70.58823529411765,29.411764705882355,YES
2026,H0350,Ellen H. McLaughlin,R,Marriage and Domestic Relations,15,13,9,4,Derived from LIS bill summary | Derived from LIS bill description,69.23076923076923,30.76923076923077,YES
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Marriage and Domestic Relations,19,18,12,6,Derived from LIS bill summary | Derived from LIS bill description,66.66666666666666,33.33333333333333,YES
2026,H0335,Mike A. Cherry,R,Marriage and Domestic Relations,18,18,12,6,Derived from LIS bill summary | Derived from LIS bill description,66.66666666666666,33.33333333333333,YES
2026,H0375,Adele Y. McClure,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0311,Alex Q. Askew,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0239,Alfonso H. Lopez,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0371,Amy J. Laufer,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0345,Anne Ferrell Tata,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0380,Atoosa R. Reaser,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0212,Betsy B. Carr,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0329,Bill Wiley,R,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0353,Bonita G. Anthony,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0343,Briana D. Sewell,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0285,"C.E. Cliff Hayes, Jr.",D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0402,Charlie Schmidt,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0208,Charniele L. Herring,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0321,Chris S. Runion,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0317,Dan I. Helmer,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0301,David A. Reid,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0361,Debra D. Gardner,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0207,Delores L. McQuinn,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0377,Delores Oates,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0372,Destiny LeVere Bolling,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0322,Don Scott,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0297,Elizabeth R. Guzman,D,Motor Vehicles,2,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0350,Ellen H. McLaughlin,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0384,Eric Phillips,R,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0383,Eric R. Zehr,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0405,Garrett McGuire,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0403,Gretchen M. Bulova,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0347,"H. Otto Wachsmann, Jr.",R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0369,Hillary Pugh Kent,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0351,Holly M. Seibold,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0344,Irene Shin,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0242,Israel D. O'Quinn,R,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0385,JJ Singh,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0349,Jackie H. Glass,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0262,"James A. ""Jay"" Leftwich",R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0224,James W. Morefield,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0333,Jason S. Ballard,R,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0173,Jeion A. Ward,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0386,Jessica L. Anderson,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0395,John Chilton McAuliff,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0308,Joseph P. McNamara,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0382,Joshua E. Thomas,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0314,Joshua G. Cole,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0398,Justin Pence,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0394,Karen Hamilton,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0370,Karen Keys-Gamarra,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0294,Karrie K. Delaney,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0305,Kathy K.L. Tran,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0354,Katrina Callsen,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0399,Kimberly Pope Adams,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0406,Kirk McPike,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0355,Laura Jane Cohen,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0396,Leslie Chambers Mehta,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0393,Lily V. Franklin,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0391,Lindsey Dougherty,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0227,Luke E. Torian,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0238,M. Keith Hodges,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0401,Madison Whittle,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0284,"Marcia S. ""Cia"" Price",D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0264,Marcus B. Simon,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0404,Margaret A. Franklin,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0392,Mark C. Downey,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0374,Marty Martinez,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0397,May Nivar,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0360,Michael B. Feggans,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0247,Michael J. Webert,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0340,Michelle Lopes Maldonado,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0335,Mike A. Cherry,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0390,Mitchell Cornett,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0336,Nadarius E. Clark,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0389,Nicole Cole,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0219,Patrick A. Hope,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0281,Paul E. Krizek,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0366,Phil M. Hernandez,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0342,Phillip A. Scott,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0124,R. Lee Ware,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0356,Rae Cousins,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0267,"Robert S. Bloxom, Jr.",R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0327,Rodney T. Willett,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0365,"Rozia A. Henson, Jr.",D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0266,Sam Rasoul,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0328,Scott A. Wyatt,R,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0323,Shelly A. Simonds,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0388,Stacey Annie Carroll,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0056,Terry G. Kilgore,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0253,Terry L. Austin,R,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0136,"Thomas C. Wright, Jr.",R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0364,Timothy P. Griffin,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0231,Tony O. Wilt,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0400,Virgil Thornton,D,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0108,Vivian E. Watts,D,Motor Vehicles,2,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0325,Wendell S. Walker,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0357,Will Davis,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0348,Wren M. Williams,R,Motor Vehicles,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0295,Kelly K. Convirs-Fowler,D,Motor Vehicles,1,0,0,0,Official LIS subject,0.0,0.0,INSUFFICIENT DATA
2026,H0362,"Thomas A. Garrett, Jr.",R,Motor Vehicles,1,0,0,0,Official LIS subject,0.0,0.0,INSUFFICIENT DATA
2026,H0375,Adele Y. McClure,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0239,Alfonso H. Lopez,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0371,Amy J. Laufer,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0345,Anne Ferrell Tata,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0380,Atoosa R. Reaser,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0212,Betsy B. Carr,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0329,Bill Wiley,R,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0353,Bonita G. Anthony,D,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0343,Briana D. Sewell,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0402,Charlie Schmidt,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0208,Charniele L. Herring,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0321,Chris S. Runion,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0317,Dan I. Helmer,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0301,David A. Reid,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0361,Debra D. Gardner,D,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0207,Delores L. McQuinn,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0377,Delores Oates,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0372,Destiny LeVere Bolling,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0322,Don Scott,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0334,Elizabeth B. Bennett-Parker,D,"Pensions, Benefits, and Retirement",1,1,1,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0297,Elizabeth R. Guzman,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0350,Ellen H. McLaughlin,R,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0384,Eric Phillips,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0383,Eric R. Zehr,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0405,Garrett McGuire,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0403,Gretchen M. Bulova,D,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0347,"H. Otto Wachsmann, Jr.",R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0369,Hillary Pugh Kent,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0351,Holly M. Seibold,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0344,Irene Shin,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0242,Israel D. O'Quinn,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0385,JJ Singh,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0349,Jackie H. Glass,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0262,"James A. ""Jay"" Leftwich",R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0224,James W. Morefield,R,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0333,Jason S. Ballard,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0173,Jeion A. Ward,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0386,Jessica L. Anderson,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0395,John Chilton McAuliff,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0382,Joshua E. Thomas,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0314,Joshua G. Cole,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0398,Justin Pence,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0394,Karen Hamilton,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0370,Karen Keys-Gamarra,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0294,Karrie K. Delaney,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0354,Katrina Callsen,D,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0295,Kelly K. Convirs-Fowler,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0399,Kimberly Pope Adams,D,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0406,Kirk McPike,D,"Pensions, Benefits, and Retirement",1,1,1,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0355,Laura Jane Cohen,D,"Pensions, Benefits, and Retirement",2,1,1,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0396,Leslie Chambers Mehta,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0393,Lily V. Franklin,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0391,Lindsey Dougherty,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0227,Luke E. Torian,D,"Pensions, Benefits, and Retirement",11,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0401,Madison Whittle,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0284,"Marcia S. ""Cia"" Price",D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0264,Marcus B. Simon,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0404,Margaret A. Franklin,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0392,Mark C. Downey,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0374,Marty Martinez,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0397,May Nivar,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0360,Michael B. Feggans,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0247,Michael J. Webert,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0340,Michelle Lopes Maldonado,D,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0335,Mike A. Cherry,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0390,Mitchell Cornett,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0336,Nadarius E. Clark,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0389,Nicole Cole,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0219,Patrick A. Hope,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0281,Paul E. Krizek,D,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0366,Phil M. Hernandez,D,"Pensions, Benefits, and Retirement",3,3,3,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0342,Phillip A. Scott,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0124,R. Lee Ware,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0356,Rae Cousins,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0267,"Robert S. Bloxom, Jr.",R,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0365,"Rozia A. Henson, Jr.",D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0266,Sam Rasoul,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0388,Stacey Annie Carroll,D,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0056,Terry G. Kilgore,R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0253,Terry L. Austin,R,"Pensions, Benefits, and Retirement",5,5,5,0,Derived from LIS bill summary | Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
2026,H0362,"Thomas A. Garrett, Jr.",R,"Pensions, Benefits, and Retirement",2,2,2,0,Derived from LIS bill description,100.0,0.0,INSUFFICIENT DATA
