year,member_id,member_name,Bill_id,patron_type,patron_order,patron_role,is_chief_patron,is_chief_co_patron,is_co_patron
2026,H0383,Eric R. Zehr,HJ177,102 - Co-Patron,102,Co-Patron,False,False,True
2026,S0115,Lashrecse D. Aird,HJ177,103 - Co-Patron,103,Co-Patron,False,False,True
2026,S0114,Lamont Bagby,HJ177,104 - Co-Patron,104,Co-Patron,False,False,True
2026,S0135,Elizabeth B. Bennett-Parker,HJ177,105 - Co-Patron,105,Co-Patron,False,False,True
2026,S0106,Jennifer B. Boysko,HJ177,106 - Co-Patron,106,Co-Patron,False,False,True
2026,S0117,Jennifer D. Carroll Foy,HJ177,107 - Co-Patron,107,Co-Patron,False,False,True
2026,S0132,"Luther Cifers, III",HJ177,108 - Co-Patron,108,Co-Patron,False,False,True
2026,S0062,R. Creigh Deeds,HJ177,109 - Co-Patron,109,Co-Patron,False,False,True
2026,S0119,"J.D. ""Danny"" Diggs",HJ177,110 - Co-Patron,110,Co-Patron,False,False,True
2026,S0120,Tara A. Durant,HJ177,111 - Co-Patron,111,Co-Patron,False,False,True
2026,S0086,Barbara A. Favola,HJ177,112 - Co-Patron,112,Co-Patron,False,False,True
2026,S0121,Timmy French,HJ177,113 - Co-Patron,113,Co-Patron,False,False,True
2026,S0112,T. Travis Hackworth,HJ177,114 - Co-Patron,114,Co-Patron,False,False,True
2026,S0122,Christopher T. Head,HJ177,115 - Co-Patron,115,Co-Patron,False,False,True
2026,S0134,Michael J. Jones,HJ177,116 - Co-Patron,116,Co-Patron,False,False,True
2026,S0116,Emily M. Jordan,HJ177,117 - Co-Patron,117,Co-Patron,False,False,True
2026,S0067,Mamie E. Locke,HJ177,118 - Co-Patron,118,Co-Patron,False,False,True
2026,S0080,David W. Marsden,HJ177,119 - Co-Patron,119,Co-Patron,False,False,True
2026,S0069,Ryan T. McDougle,HJ177,120 - Co-Patron,120,Co-Patron,False,False,True
2026,S0098,Jeremy S. McPike,HJ177,121 - Co-Patron,121,Co-Patron,False,False,True
2026,S0131,Tammy Brankley Mulchi,HJ177,122 - Co-Patron,122,Co-Patron,False,False,True
2026,S0068,Mark D. Obenshain,HJ177,123 - Co-Patron,123,Co-Patron,False,False,True
2026,S0105,Mark J. Peake,HJ177,124 - Co-Patron,124,Co-Patron,False,False,True
2026,S0124,Stella G. Pekarsky,HJ177,125 - Co-Patron,125,Co-Patron,False,False,True
2026,S0125,Russet Perry,HJ177,126 - Co-Patron,126,Co-Patron,False,False,True
2026,S0111,Todd E. Pillion,HJ177,127 - Co-Patron,127,Co-Patron,False,False,True
2026,S0088,Bryce E. Reeves,HJ177,128 - Co-Patron,128,Co-Patron,False,False,True
2026,S0126,Danica A. Roem,HJ177,129 - Co-Patron,129,Co-Patron,False,False,True
2026,S0113,Aaron R. Rouse,HJ177,130 - Co-Patron,130,Co-Patron,False,False,True
2026,S0127,Saddam Azlan Salim,HJ177,131 - Co-Patron,131,Co-Patron,False,False,True
2026,S0133,Kannan Srinivasan,HJ177,132 - Co-Patron,132,Co-Patron,False,False,True
2026,S0082,"William M. Stanley, Jr.",HJ177,133 - Co-Patron,133,Co-Patron,False,False,True
2026,S0078,Richard H. Stuart,HJ177,134 - Co-Patron,134,Co-Patron,False,False,True
2026,S0099,"Glen H. Sturtevant, Jr.",HJ177,135 - Co-Patron,135,Co-Patron,False,False,True
2026,S0101,David R. Suetterlein,HJ177,136 - Co-Patron,136,Co-Patron,False,False,True
2026,S0100,Scott A. Surovell,HJ177,137 - Co-Patron,137,Co-Patron,False,False,True
2026,S0129,Schuyler T. VanValkenburg,HJ177,138 - Co-Patron,138,Co-Patron,False,False,True
2026,S0130,Angelia Williams Graves,HJ177,139 - Co-Patron,139,Co-Patron,False,False,True
2026,S0085,Adam P. Ebbin,HJ177,9999 - Co-Patron,9999,Co-Patron,False,False,True
2026,H0334,Elizabeth B. Bennett-Parker,HJ177,9999 - Co-Patron,9999,Co-Patron,False,False,True
2026,S0108,Ghazala F. Hashmi,HJ177,9999 - Co-Patron,9999,Co-Patron,False,False,True
2026,H0172,Mark D. Sickles,HJ177,9999 - Co-Patron,9999,Co-Patron,False,False,True
2026,H0385,JJ Singh,HJ178,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0371,Amy J. Laufer,HJ178,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,S0127,Saddam Azlan Salim,HJ178,3 - Chief Co-Patron,3,Chief Co-Patron,False,True,False
2026,H0342,Phillip A. Scott,HJ179,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0207,Delores L. McQuinn,HJ18,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0386,Jessica L. Anderson,HJ18,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0353,Bonita G. Anthony,HJ18,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0334,Elizabeth B. Bennett-Parker,HJ18,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0387,"Karen R. ""Kacey"" Carnegie",HJ18,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0336,Nadarius E. Clark,HJ18,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0314,Joshua G. Cole,HJ18,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0356,Rae Cousins,HJ18,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0360,Michael B. Feggans,HJ18,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0361,Debra D. Gardner,HJ18,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0349,Jackie H. Glass,HJ18,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0297,Elizabeth R. Guzman,HJ18,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0317,Dan I. Helmer,HJ18,13 - Co-Patron,13,Co-Patron,False,False,True
2026,H0365,"Rozia A. Henson, Jr.",HJ18,14 - Co-Patron,14,Co-Patron,False,False,True
2026,H0219,Patrick A. Hope,HJ18,15 - Co-Patron,15,Co-Patron,False,False,True
2026,H0372,Destiny LeVere Bolling,HJ18,16 - Co-Patron,16,Co-Patron,False,False,True
2026,H0340,Michelle Lopes Maldonado,HJ18,17 - Co-Patron,17,Co-Patron,False,False,True
2026,H0374,Marty Martinez,HJ18,18 - Co-Patron,18,Co-Patron,False,False,True
2026,H0375,Adele Y. McClure,HJ18,19 - Co-Patron,19,Co-Patron,False,False,True
2026,H0399,Kimberly Pope Adams,HJ18,20 - Co-Patron,20,Co-Patron,False,False,True
2026,H0284,"Marcia S. ""Cia"" Price",HJ18,21 - Co-Patron,21,Co-Patron,False,False,True
2026,H0266,Sam Rasoul,HJ18,22 - Co-Patron,22,Co-Patron,False,False,True
2026,H0343,Briana D. Sewell,HJ18,23 - Co-Patron,23,Co-Patron,False,False,True
2026,H0344,Irene Shin,HJ18,24 - Co-Patron,24,Co-Patron,False,False,True
2026,H0305,Kathy K.L. Tran,HJ18,25 - Co-Patron,25,Co-Patron,False,False,True
2026,H0173,Jeion A. Ward,HJ18,26 - Co-Patron,26,Co-Patron,False,False,True
2026,H0124,R. Lee Ware,HJ18,27 - Co-Patron,27,Co-Patron,False,False,True
2026,H0108,Vivian E. Watts,HJ18,28 - Co-Patron,28,Co-Patron,False,False,True
2026,S0115,Lashrecse D. Aird,HJ18,29 - Co-Patron,29,Co-Patron,False,False,True
2026,S0114,Lamont Bagby,HJ18,30 - Co-Patron,30,Co-Patron,False,False,True
2026,S0106,Jennifer B. Boysko,HJ18,31 - Co-Patron,31,Co-Patron,False,False,True
2026,S0062,R. Creigh Deeds,HJ18,32 - Co-Patron,32,Co-Patron,False,False,True
2026,S0119,"J.D. ""Danny"" Diggs",HJ18,33 - Co-Patron,33,Co-Patron,False,False,True
2026,S0116,Emily M. Jordan,HJ18,34 - Co-Patron,34,Co-Patron,False,False,True
2026,S0067,Mamie E. Locke,HJ18,35 - Co-Patron,35,Co-Patron,False,False,True
2026,S0127,Saddam Azlan Salim,HJ18,36 - Co-Patron,36,Co-Patron,False,False,True
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ180,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ180,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ181,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ181,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ182,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ182,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0403,Gretchen M. Bulova,HJ182,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0294,Karrie K. Delaney,HJ182,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0317,Dan I. Helmer,HJ182,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0365,"Rozia A. Henson, Jr.",HJ182,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0208,Charniele L. Herring,HJ182,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0370,Karen Keys-Gamarra,HJ182,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0281,Paul E. Krizek,HJ182,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0301,David A. Reid,HJ182,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0351,Holly M. Seibold,HJ182,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0344,Irene Shin,HJ182,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0264,Marcus B. Simon,HJ182,13 - Co-Patron,13,Co-Patron,False,False,True
2026,H0323,Shelly A. Simonds,HJ182,14 - Co-Patron,14,Co-Patron,False,False,True
2026,H0305,Kathy K.L. Tran,HJ182,15 - Co-Patron,15,Co-Patron,False,False,True
2026,H0108,Vivian E. Watts,HJ182,16 - Co-Patron,16,Co-Patron,False,False,True
2026,S0117,Jennifer D. Carroll Foy,HJ182,17 - Co-Patron,17,Co-Patron,False,False,True
2026,S0124,Stella G. Pekarsky,HJ182,18 - Co-Patron,18,Co-Patron,False,False,True
2026,S0127,Saddam Azlan Salim,HJ182,19 - Co-Patron,19,Co-Patron,False,False,True
2026,S0100,Scott A. Surovell,HJ182,20 - Co-Patron,20,Co-Patron,False,False,True
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ183,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ183,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ184,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ184,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0344,Irene Shin,HJ184,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0264,Marcus B. Simon,HJ184,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ185,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ185,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0403,Gretchen M. Bulova,HJ185,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0294,Karrie K. Delaney,HJ185,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0317,Dan I. Helmer,HJ185,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0365,"Rozia A. Henson, Jr.",HJ185,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0208,Charniele L. Herring,HJ185,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0370,Karen Keys-Gamarra,HJ185,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0281,Paul E. Krizek,HJ185,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0301,David A. Reid,HJ185,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0351,Holly M. Seibold,HJ185,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0344,Irene Shin,HJ185,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0264,Marcus B. Simon,HJ185,13 - Co-Patron,13,Co-Patron,False,False,True
2026,H0323,Shelly A. Simonds,HJ185,14 - Co-Patron,14,Co-Patron,False,False,True
2026,H0305,Kathy K.L. Tran,HJ185,15 - Co-Patron,15,Co-Patron,False,False,True
2026,H0108,Vivian E. Watts,HJ185,16 - Co-Patron,16,Co-Patron,False,False,True
2026,S0117,Jennifer D. Carroll Foy,HJ185,17 - Co-Patron,17,Co-Patron,False,False,True
2026,S0124,Stella G. Pekarsky,HJ185,18 - Co-Patron,18,Co-Patron,False,False,True
2026,S0127,Saddam Azlan Salim,HJ185,19 - Co-Patron,19,Co-Patron,False,False,True
2026,S0100,Scott A. Surovell,HJ185,20 - Co-Patron,20,Co-Patron,False,False,True
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ186,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ186,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0370,Karen Keys-Gamarra,HJ187,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0354,Katrina Callsen,HJ187,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0212,Betsy B. Carr,HJ187,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0336,Nadarius E. Clark,HJ187,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0314,Joshua G. Cole,HJ187,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0389,Nicole Cole,HJ187,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0219,Patrick A. Hope,HJ187,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0406,Kirk McPike,HJ187,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0266,Sam Rasoul,HJ187,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0402,Charlie Schmidt,HJ187,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0173,Jeion A. Ward,HJ187,11 - Co-Patron,11,Co-Patron,False,False,True
2026,S0106,Jennifer B. Boysko,HJ187,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0370,Karen Keys-Gamarra,HJ188,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0106,Jennifer B. Boysko,HJ188,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0327,Rodney T. Willett,HJ189,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0129,Schuyler T. VanValkenburg,HJ189,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0317,Dan I. Helmer,HJ19,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0360,Michael B. Feggans,HJ190,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0311,Alex Q. Askew,HJ190,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0354,Katrina Callsen,HJ190,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0212,Betsy B. Carr,HJ190,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0336,Nadarius E. Clark,HJ190,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0355,Laura Jane Cohen,HJ190,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0314,Joshua G. Cole,HJ190,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0389,Nicole Cole,HJ190,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0295,Kelly K. Convirs-Fowler,HJ190,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0219,Patrick A. Hope,HJ190,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0370,Karen Keys-Gamarra,HJ190,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0405,Garrett McGuire,HJ190,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0406,Kirk McPike,HJ190,13 - Co-Patron,13,Co-Patron,False,False,True
2026,H0266,Sam Rasoul,HJ190,14 - Co-Patron,14,Co-Patron,False,False,True
2026,H0380,Atoosa R. Reaser,HJ190,15 - Co-Patron,15,Co-Patron,False,False,True
2026,H0402,Charlie Schmidt,HJ190,16 - Co-Patron,16,Co-Patron,False,False,True
2026,H0173,Jeion A. Ward,HJ190,17 - Co-Patron,17,Co-Patron,False,False,True
2026,H0239,Alfonso H. Lopez,HJ191,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0247,Michael J. Webert,HJ192,1 - Chief Patron,1,Chief Patron,True,False,False
2026,S0116,Emily M. Jordan,HJ192,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2026,H0333,Jason S. Ballard,HJ192,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0357,Will Davis,HJ192,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0362,"Thomas A. Garrett, Jr.",HJ192,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0349,Jackie H. Glass,HJ192,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0056,Terry G. Kilgore,HJ192,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0372,Destiny LeVere Bolling,HJ192,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0384,Eric Phillips,HJ192,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0321,Chris S. Runion,HJ192,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0344,Irene Shin,HJ192,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0329,Bill Wiley,HJ192,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0389,Nicole Cole,HJ193,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0354,Katrina Callsen,HJ193,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0388,Stacey Annie Carroll,HJ193,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0336,Nadarius E. Clark,HJ193,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0314,Joshua G. Cole,HJ193,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0356,Rae Cousins,HJ193,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0404,Margaret A. Franklin,HJ193,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0370,Karen Keys-Gamarra,HJ193,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0340,Michelle Lopes Maldonado,HJ193,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0396,Leslie Chambers Mehta,HJ193,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0266,Sam Rasoul,HJ193,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0173,Jeion A. Ward,HJ193,12 - Co-Patron,12,Co-Patron,False,False,True
2026,S0115,Lashrecse D. Aird,HJ193,13 - Co-Patron,13,Co-Patron,False,False,True
2026,S0114,Lamont Bagby,HJ193,14 - Co-Patron,14,Co-Patron,False,False,True
2026,S0134,Michael J. Jones,HJ193,15 - Co-Patron,15,Co-Patron,False,False,True
2026,S0130,Angelia Williams Graves,HJ193,16 - Co-Patron,16,Co-Patron,False,False,True
2026,H0406,Kirk McPike,HJ194,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0336,Nadarius E. Clark,HJ194,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0314,Joshua G. Cole,HJ194,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0208,Charniele L. Herring,HJ194,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0219,Patrick A. Hope,HJ194,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0239,Alfonso H. Lopez,HJ194,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0374,Marty Martinez,HJ194,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0266,Sam Rasoul,HJ194,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0402,Charlie Schmidt,HJ194,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0173,Jeion A. Ward,HJ194,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0124,R. Lee Ware,HJ194,11 - Co-Patron,11,Co-Patron,False,False,True
2026,S0135,Elizabeth B. Bennett-Parker,HJ194,12 - Co-Patron,12,Co-Patron,False,False,True
2026,S0106,Jennifer B. Boysko,HJ194,13 - Co-Patron,13,Co-Patron,False,False,True
2026,S0127,Saddam Azlan Salim,HJ194,14 - Co-Patron,14,Co-Patron,False,False,True
2026,H0385,JJ Singh,HJ195,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0355,Laura Jane Cohen,HJ195,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0208,Charniele L. Herring,HJ195,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0351,Holly M. Seibold,HJ195,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0344,Irene Shin,HJ195,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ195,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0108,Vivian E. Watts,HJ195,7 - Co-Patron,7,Co-Patron,False,False,True
2026,S0135,Elizabeth B. Bennett-Parker,HJ195,8 - Co-Patron,8,Co-Patron,False,False,True
2026,S0106,Jennifer B. Boysko,HJ195,9 - Co-Patron,9,Co-Patron,False,False,True
2026,S0080,David W. Marsden,HJ195,10 - Co-Patron,10,Co-Patron,False,False,True
2026,S0127,Saddam Azlan Salim,HJ195,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0406,Kirk McPike,HJ196,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0336,Nadarius E. Clark,HJ196,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0314,Joshua G. Cole,HJ196,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0208,Charniele L. Herring,HJ196,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0219,Patrick A. Hope,HJ196,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0370,Karen Keys-Gamarra,HJ196,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0239,Alfonso H. Lopez,HJ196,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0374,Marty Martinez,HJ196,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0266,Sam Rasoul,HJ196,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0402,Charlie Schmidt,HJ196,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0173,Jeion A. Ward,HJ196,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0124,R. Lee Ware,HJ196,12 - Co-Patron,12,Co-Patron,False,False,True
2026,S0135,Elizabeth B. Bennett-Parker,HJ196,13 - Co-Patron,13,Co-Patron,False,False,True
2026,H0406,Kirk McPike,HJ197,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0403,Gretchen M. Bulova,HJ197,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0354,Katrina Callsen,HJ197,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0336,Nadarius E. Clark,HJ197,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0208,Charniele L. Herring,HJ197,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0219,Patrick A. Hope,HJ197,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0369,Hillary Pugh Kent,HJ197,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0239,Alfonso H. Lopez,HJ197,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0374,Marty Martinez,HJ197,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0266,Sam Rasoul,HJ197,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0402,Charlie Schmidt,HJ197,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0173,Jeion A. Ward,HJ197,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0124,R. Lee Ware,HJ197,13 - Co-Patron,13,Co-Patron,False,False,True
2026,S0135,Elizabeth B. Bennett-Parker,HJ197,14 - Co-Patron,14,Co-Patron,False,False,True
2026,S0119,"J.D. ""Danny"" Diggs",HJ197,15 - Co-Patron,15,Co-Patron,False,False,True
2026,S0127,Saddam Azlan Salim,HJ197,16 - Co-Patron,16,Co-Patron,False,False,True
2026,S0100,Scott A. Surovell,HJ197,17 - Co-Patron,17,Co-Patron,False,False,True
2026,H0396,Leslie Chambers Mehta,HJ198,1 - Chief Patron,1,Chief Patron,True,False,False
2026,H0386,Jessica L. Anderson,HJ198,2 - Co-Patron,2,Co-Patron,False,False,True
2026,H0353,Bonita G. Anthony,HJ198,3 - Co-Patron,3,Co-Patron,False,False,True
2026,H0311,Alex Q. Askew,HJ198,4 - Co-Patron,4,Co-Patron,False,False,True
2026,H0403,Gretchen M. Bulova,HJ198,5 - Co-Patron,5,Co-Patron,False,False,True
2026,H0354,Katrina Callsen,HJ198,6 - Co-Patron,6,Co-Patron,False,False,True
2026,H0212,Betsy B. Carr,HJ198,7 - Co-Patron,7,Co-Patron,False,False,True
2026,H0388,Stacey Annie Carroll,HJ198,8 - Co-Patron,8,Co-Patron,False,False,True
2026,H0336,Nadarius E. Clark,HJ198,9 - Co-Patron,9,Co-Patron,False,False,True
2026,H0389,Nicole Cole,HJ198,10 - Co-Patron,10,Co-Patron,False,False,True
2026,H0295,Kelly K. Convirs-Fowler,HJ198,11 - Co-Patron,11,Co-Patron,False,False,True
2026,H0356,Rae Cousins,HJ198,12 - Co-Patron,12,Co-Patron,False,False,True
2026,H0294,Karrie K. Delaney,HJ198,13 - Co-Patron,13,Co-Patron,False,False,True
2026,H0360,Michael B. Feggans,HJ198,14 - Co-Patron,14,Co-Patron,False,False,True
2026,H0393,Lily V. Franklin,HJ198,15 - Co-Patron,15,Co-Patron,False,False,True
2026,H0404,Margaret A. Franklin,HJ198,16 - Co-Patron,16,Co-Patron,False,False,True
2026,H0361,Debra D. Gardner,HJ198,17 - Co-Patron,17,Co-Patron,False,False,True
2026,H0349,Jackie H. Glass,HJ198,18 - Co-Patron,18,Co-Patron,False,False,True
2026,H0297,Elizabeth R. Guzman,HJ198,19 - Co-Patron,19,Co-Patron,False,False,True
2026,H0285,"C.E. Cliff Hayes, Jr.",HJ198,20 - Co-Patron,20,Co-Patron,False,False,True
2026,H0317,Dan I. Helmer,HJ198,21 - Co-Patron,21,Co-Patron,False,False,True
2026,H0365,"Rozia A. Henson, Jr.",HJ198,22 - Co-Patron,22,Co-Patron,False,False,True
2026,H0366,Phil M. Hernandez,HJ198,23 - Co-Patron,23,Co-Patron,False,False,True
2026,H0208,Charniele L. Herring,HJ198,24 - Co-Patron,24,Co-Patron,False,False,True
2026,H0219,Patrick A. Hope,HJ198,25 - Co-Patron,25,Co-Patron,False,False,True
2026,H0370,Karen Keys-Gamarra,HJ198,26 - Co-Patron,26,Co-Patron,False,False,True
2026,H0281,Paul E. Krizek,HJ198,27 - Co-Patron,27,Co-Patron,False,False,True
2026,H0371,Amy J. Laufer,HJ198,28 - Co-Patron,28,Co-Patron,False,False,True
2026,H0372,Destiny LeVere Bolling,HJ198,29 - Co-Patron,29,Co-Patron,False,False,True
2026,H0239,Alfonso H. Lopez,HJ198,30 - Co-Patron,30,Co-Patron,False,False,True
2026,H0340,Michelle Lopes Maldonado,HJ198,31 - Co-Patron,31,Co-Patron,False,False,True
2026,H0374,Marty Martinez,HJ198,32 - Co-Patron,32,Co-Patron,False,False,True
2026,H0395,John Chilton McAuliff,HJ198,33 - Co-Patron,33,Co-Patron,False,False,True
2026,H0375,Adele Y. McClure,HJ198,34 - Co-Patron,34,Co-Patron,False,False,True
2026,H0405,Garrett McGuire,HJ198,35 - Co-Patron,35,Co-Patron,False,False,True
