year,member_id,member_name,Bill_id,patron_type,patron_order,patron_role,is_chief_patron,is_chief_co_patron,is_co_patron
2025,S0068,Mark D. Obenshain,HJ616,66 - Co-Patron,66,Co-Patron,False,False,True
2025,S0124,Stella G. Pekarsky,HJ616,67 - Co-Patron,67,Co-Patron,False,False,True
2025,S0125,Russet Perry,HJ616,68 - Co-Patron,68,Co-Patron,False,False,True
2025,S0088,Bryce E. Reeves,HJ616,69 - Co-Patron,69,Co-Patron,False,False,True
2025,S0126,Danica A. Roem,HJ616,70 - Co-Patron,70,Co-Patron,False,False,True
2025,S0113,Aaron R. Rouse,HJ616,71 - Co-Patron,71,Co-Patron,False,False,True
2025,S0127,Saddam Azlan Salim,HJ616,72 - Co-Patron,72,Co-Patron,False,False,True
2025,S0133,Kannan Srinivasan,HJ616,73 - Co-Patron,73,Co-Patron,False,False,True
2025,S0082,"William M. Stanley, Jr.",HJ616,74 - Co-Patron,74,Co-Patron,False,False,True
2025,S0078,Richard H. Stuart,HJ616,75 - Co-Patron,75,Co-Patron,False,False,True
2025,S0100,Scott A. Surovell,HJ616,76 - Co-Patron,76,Co-Patron,False,False,True
2025,S0129,Schuyler T. VanValkenburg,HJ616,77 - Co-Patron,77,Co-Patron,False,False,True
2025,S0130,Angelia Williams Graves,HJ616,78 - Co-Patron,78,Co-Patron,False,False,True
2025,H0382,Joshua E. Thomas,HJ617,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0382,Joshua E. Thomas,HJ618,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0335,Mike A. Cherry,HJ619,1 - Chief Patron,1,Chief Patron,True,False,False
2025,S0099,"Glen H. Sturtevant, Jr.",HJ619,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0212,Betsy B. Carr,HJ620,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0356,Rae Cousins,HJ620,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0361,Debra D. Gardner,HJ620,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0368,Michael J. Jones,HJ620,4 - Co-Patron,4,Co-Patron,False,False,True
2025,H0207,Delores L. McQuinn,HJ620,5 - Co-Patron,5,Co-Patron,False,False,True
2025,S0115,Lashrecse D. Aird,HJ620,6 - Co-Patron,6,Co-Patron,False,False,True
2025,S0114,Lamont Bagby,HJ620,7 - Co-Patron,7,Co-Patron,False,False,True
2025,S0108,Ghazala F. Hashmi,HJ620,8 - Co-Patron,8,Co-Patron,False,False,True
2025,S0129,Schuyler T. VanValkenburg,HJ620,9 - Co-Patron,9,Co-Patron,False,False,True
2025,H0242,Israel D. O'Quinn,HJ621,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0136,"Thomas C. Wright, Jr.",HJ622,1 - Chief Patron,1,Chief Patron,True,False,False
2025,S0131,Tammy Brankley Mulchi,HJ622,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2025,H0136,"Thomas C. Wright, Jr.",HJ623,1 - Chief Patron,1,Chief Patron,True,False,False
2025,S0131,Tammy Brankley Mulchi,HJ623,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0362,"Thomas A. Garrett, Jr.",HJ624,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0337,A.C. Cordoza,HJ625,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0313,Amanda E. Batten,HJ625,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0314,Joshua G. Cole,HJ625,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0359,N. Baxter Ennis,HJ625,4 - Co-Patron,4,Co-Patron,False,False,True
2025,H0219,Patrick A. Hope,HJ625,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0374,Marty Martinez,HJ625,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0207,Delores L. McQuinn,HJ625,7 - Co-Patron,7,Co-Patron,False,False,True
2025,H0378,Chris Obenshain,HJ625,8 - Co-Patron,8,Co-Patron,False,False,True
2025,H0073,"Robert D. Orrock, Sr.",HJ625,9 - Co-Patron,9,Co-Patron,False,False,True
2025,H0379,David Owen,HJ625,10 - Co-Patron,10,Co-Patron,False,False,True
2025,H0266,Sam Rasoul,HJ625,11 - Co-Patron,11,Co-Patron,False,False,True
2025,H0124,R. Lee Ware,HJ625,12 - Co-Patron,12,Co-Patron,False,False,True
2025,H0108,Vivian E. Watts,HJ625,13 - Co-Patron,13,Co-Patron,False,False,True
2025,S0132,"Luther Cifers, III",HJ625,18 - Co-Patron,18,Co-Patron,False,False,True
2025,S0119,"J.D. ""Danny"" Diggs",HJ625,22 - Co-Patron,22,Co-Patron,False,False,True
2025,S0088,Bryce E. Reeves,HJ625,42 - Co-Patron,42,Co-Patron,False,False,True
2025,S0127,Saddam Azlan Salim,HJ625,44 - Co-Patron,44,Co-Patron,False,False,True
2025,H0327,Rodney T. Willett,HJ626,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0356,Rae Cousins,HJ626,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0207,Delores L. McQuinn,HJ626,3 - Co-Patron,3,Co-Patron,False,False,True
2025,S0108,Ghazala F. Hashmi,HJ626,4 - Co-Patron,4,Co-Patron,False,False,True
2025,H0264,Marcus B. Simon,HJ627,1 - Chief Patron,1,Chief Patron,True,False,False
2025,S0127,Saddam Azlan Salim,HJ627,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0212,Betsy B. Carr,HJ628,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0294,Karrie K. Delaney,HJ628,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0361,Debra D. Gardner,HJ628,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0349,Jackie H. Glass,HJ628,4 - Co-Patron,4,Co-Patron,False,False,True
2025,H0368,Michael J. Jones,HJ628,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0284,"Marcia S. ""Cia"" Price",HJ628,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0301,David A. Reid,HJ628,7 - Co-Patron,7,Co-Patron,False,False,True
2025,H0345,Anne Ferrell Tata,HJ628,8 - Co-Patron,8,Co-Patron,False,False,True
2025,H0108,Vivian E. Watts,HJ628,9 - Co-Patron,9,Co-Patron,False,False,True
2025,S0114,Lamont Bagby,HJ628,10 - Co-Patron,10,Co-Patron,False,False,True
2025,S0106,Jennifer B. Boysko,HJ628,11 - Co-Patron,11,Co-Patron,False,False,True
2025,S0108,Ghazala F. Hashmi,HJ628,12 - Co-Patron,12,Co-Patron,False,False,True
2025,S0129,Schuyler T. VanValkenburg,HJ628,13 - Co-Patron,13,Co-Patron,False,False,True
2025,H0376,Paul V. Milde,HJ629,1 - Chief Patron,1,Chief Patron,True,False,False
2025,S0120,Tara A. Durant,HJ629,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2025,H0056,Terry G. Kilgore,HJ63,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0219,Patrick A. Hope,HJ630,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0212,Betsy B. Carr,HJ630,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0336,Nadarius E. Clark,HJ630,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0314,Joshua G. Cole,HJ630,4 - Co-Patron,4,Co-Patron,False,False,True
2025,H0356,Rae Cousins,HJ630,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0363,W. Chad Green,HJ630,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0368,Michael J. Jones,HJ630,7 - Co-Patron,7,Co-Patron,False,False,True
2025,H0370,Karen Keys-Gamarra,HJ630,8 - Co-Patron,8,Co-Patron,False,False,True
2025,H0281,Paul E. Krizek,HJ630,9 - Co-Patron,9,Co-Patron,False,False,True
2025,H0239,Alfonso H. Lopez,HJ630,10 - Co-Patron,10,Co-Patron,False,False,True
2025,H0374,Marty Martinez,HJ630,11 - Co-Patron,11,Co-Patron,False,False,True
2025,H0375,Adele Y. McClure,HJ630,12 - Co-Patron,12,Co-Patron,False,False,True
2025,H0207,Delores L. McQuinn,HJ630,13 - Co-Patron,13,Co-Patron,False,False,True
2025,H0379,David Owen,HJ630,14 - Co-Patron,14,Co-Patron,False,False,True
2025,H0266,Sam Rasoul,HJ630,15 - Co-Patron,15,Co-Patron,False,False,True
2025,H0172,Mark D. Sickles,HJ630,16 - Co-Patron,16,Co-Patron,False,False,True
2025,H0124,R. Lee Ware,HJ630,17 - Co-Patron,17,Co-Patron,False,False,True
2025,H0108,Vivian E. Watts,HJ630,18 - Co-Patron,18,Co-Patron,False,False,True
2025,H0327,Rodney T. Willett,HJ630,19 - Co-Patron,19,Co-Patron,False,False,True
2025,S0062,R. Creigh Deeds,HJ630,20 - Co-Patron,20,Co-Patron,False,False,True
2025,S0119,"J.D. ""Danny"" Diggs",HJ630,21 - Co-Patron,21,Co-Patron,False,False,True
2025,S0085,Adam P. Ebbin,HJ630,22 - Co-Patron,22,Co-Patron,False,False,True
2025,S0113,Aaron R. Rouse,HJ630,23 - Co-Patron,23,Co-Patron,False,False,True
2025,S0127,Saddam Azlan Salim,HJ630,24 - Co-Patron,24,Co-Patron,False,False,True
2025,S0130,Angelia Williams Graves,HJ630,25 - Co-Patron,25,Co-Patron,False,False,True
2025,H0219,Patrick A. Hope,HJ631,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0219,Patrick A. Hope,HJ632,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0239,Alfonso H. Lopez,HJ632,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0375,Adele Y. McClure,HJ632,3 - Co-Patron,3,Co-Patron,False,False,True
2025,S0085,Adam P. Ebbin,HJ632,4 - Co-Patron,4,Co-Patron,False,False,True
2025,S0086,Barbara A. Favola,HJ632,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0219,Patrick A. Hope,HJ633,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0336,Nadarius E. Clark,HJ633,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0314,Joshua G. Cole,HJ633,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0363,W. Chad Green,HJ633,4 - Co-Patron,4,Co-Patron,False,False,True
2025,H0370,Karen Keys-Gamarra,HJ633,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0239,Alfonso H. Lopez,HJ633,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0374,Marty Martinez,HJ633,7 - Co-Patron,7,Co-Patron,False,False,True
2025,H0375,Adele Y. McClure,HJ633,8 - Co-Patron,8,Co-Patron,False,False,True
2025,H0207,Delores L. McQuinn,HJ633,9 - Co-Patron,9,Co-Patron,False,False,True
2025,H0379,David Owen,HJ633,10 - Co-Patron,10,Co-Patron,False,False,True
2025,H0266,Sam Rasoul,HJ633,11 - Co-Patron,11,Co-Patron,False,False,True
2025,H0124,R. Lee Ware,HJ633,12 - Co-Patron,12,Co-Patron,False,False,True
2025,H0108,Vivian E. Watts,HJ633,13 - Co-Patron,13,Co-Patron,False,False,True
2025,S0119,"J.D. ""Danny"" Diggs",HJ633,14 - Co-Patron,14,Co-Patron,False,False,True
2025,S0085,Adam P. Ebbin,HJ633,15 - Co-Patron,15,Co-Patron,False,False,True
2025,S0122,Christopher T. Head,HJ633,16 - Co-Patron,16,Co-Patron,False,False,True
2025,S0113,Aaron R. Rouse,HJ633,17 - Co-Patron,17,Co-Patron,False,False,True
2025,S0127,Saddam Azlan Salim,HJ633,18 - Co-Patron,18,Co-Patron,False,False,True
2025,S0133,Kannan Srinivasan,HJ633,19 - Co-Patron,19,Co-Patron,False,False,True
2025,S0130,Angelia Williams Graves,HJ633,20 - Co-Patron,20,Co-Patron,False,False,True
2025,H0360,Michael B. Feggans,HJ634,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0311,Alex Q. Askew,HJ634,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2025,H0295,Kelly K. Convirs-Fowler,HJ634,3 - Chief Co-Patron,3,Chief Co-Patron,False,True,False
2025,H0345,Anne Ferrell Tata,HJ634,4 - Chief Co-Patron,4,Chief Co-Patron,False,True,False
2025,S0113,Aaron R. Rouse,HJ634,5 - Chief Co-Patron,5,Chief Co-Patron,False,True,False
2025,S0115,Lashrecse D. Aird,HJ634,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0353,Bonita G. Anthony,HJ634,7 - Co-Patron,7,Co-Patron,False,False,True
2025,H0352,"Jonathan ""Jed"" Arnold",HJ634,8 - Co-Patron,8,Co-Patron,False,False,True
2025,H0253,Terry L. Austin,HJ634,9 - Co-Patron,9,Co-Patron,False,False,True
2025,S0114,Lamont Bagby,HJ634,10 - Co-Patron,10,Co-Patron,False,False,True
2025,H0333,Jason S. Ballard,HJ634,11 - Co-Patron,11,Co-Patron,False,False,True
2025,H0313,Amanda E. Batten,HJ634,12 - Co-Patron,12,Co-Patron,False,False,True
2025,H0334,Elizabeth B. Bennett-Parker,HJ634,13 - Co-Patron,13,Co-Patron,False,False,True
2025,H0267,"Robert S. Bloxom, Jr.",HJ634,14 - Co-Patron,14,Co-Patron,False,False,True
2025,S0106,Jennifer B. Boysko,HJ634,15 - Co-Patron,15,Co-Patron,False,False,True
2025,H0177,David L. Bulova,HJ634,16 - Co-Patron,16,Co-Patron,False,False,True
2025,H0354,Katrina Callsen,HJ634,17 - Co-Patron,17,Co-Patron,False,False,True
2025,H0212,Betsy B. Carr,HJ634,18 - Co-Patron,18,Co-Patron,False,False,True
2025,S0117,Jennifer D. Carroll Foy,HJ634,19 - Co-Patron,19,Co-Patron,False,False,True
2025,H0335,Mike A. Cherry,HJ634,20 - Co-Patron,20,Co-Patron,False,False,True
2025,S0132,"Luther Cifers, III",HJ634,21 - Co-Patron,21,Co-Patron,False,False,True
2025,H0336,Nadarius E. Clark,HJ634,22 - Co-Patron,22,Co-Patron,False,False,True
2025,H0314,Joshua G. Cole,HJ634,23 - Co-Patron,23,Co-Patron,False,False,True
2025,H0337,A.C. Cordoza,HJ634,24 - Co-Patron,24,Co-Patron,False,False,True
2025,H0356,Rae Cousins,HJ634,25 - Co-Patron,25,Co-Patron,False,False,True
2025,S0118,Christie New Craig,HJ634,26 - Co-Patron,26,Co-Patron,False,False,True
2025,H0357,Will Davis,HJ634,27 - Co-Patron,27,Co-Patron,False,False,True
2025,S0062,R. Creigh Deeds,HJ634,28 - Co-Patron,28,Co-Patron,False,False,True
2025,H0294,Karrie K. Delaney,HJ634,29 - Co-Patron,29,Co-Patron,False,False,True
2025,S0096,Bill DeSteph,HJ634,30 - Co-Patron,30,Co-Patron,False,False,True
2025,S0119,"J.D. ""Danny"" Diggs",HJ634,31 - Co-Patron,31,Co-Patron,False,False,True
2025,H0358,"Mark L. Earley, Jr.",HJ634,32 - Co-Patron,32,Co-Patron,False,False,True
2025,S0085,Adam P. Ebbin,HJ634,33 - Co-Patron,33,Co-Patron,False,False,True
2025,H0359,N. Baxter Ennis,HJ634,34 - Co-Patron,34,Co-Patron,False,False,True
2025,S0086,Barbara A. Favola,HJ634,35 - Co-Patron,35,Co-Patron,False,False,True
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",HJ634,36 - Co-Patron,36,Co-Patron,False,False,True
2025,H0279,Nicholas J. Freitas,HJ634,37 - Co-Patron,37,Co-Patron,False,False,True
2025,S0121,Timmy F. French,HJ634,38 - Co-Patron,38,Co-Patron,False,False,True
2025,H0362,"Thomas A. Garrett, Jr.",HJ634,39 - Co-Patron,39,Co-Patron,False,False,True
2025,H0181,C. Todd Gilbert,HJ634,40 - Co-Patron,40,Co-Patron,False,False,True
2025,H0349,Jackie H. Glass,HJ634,41 - Co-Patron,41,Co-Patron,False,False,True
2025,H0363,W. Chad Green,HJ634,42 - Co-Patron,42,Co-Patron,False,False,True
2025,H0364,Timothy P. Griffin,HJ634,43 - Co-Patron,43,Co-Patron,False,False,True
2025,S0112,T. Travis Hackworth,HJ634,44 - Co-Patron,44,Co-Patron,False,False,True
2025,S0108,Ghazala F. Hashmi,HJ634,45 - Co-Patron,45,Co-Patron,False,False,True
2025,H0285,"C.E. Cliff Hayes, Jr.",HJ634,46 - Co-Patron,46,Co-Patron,False,False,True
2025,S0122,Christopher T. Head,HJ634,47 - Co-Patron,47,Co-Patron,False,False,True
2025,H0317,Dan I. Helmer,HJ634,48 - Co-Patron,48,Co-Patron,False,False,True
2025,H0365,"Rozia A. Henson, Jr.",HJ634,49 - Co-Patron,49,Co-Patron,False,False,True
2025,H0366,Phil M. Hernandez,HJ634,50 - Co-Patron,50,Co-Patron,False,False,True
2025,H0208,Charniele L. Herring,HJ634,51 - Co-Patron,51,Co-Patron,False,False,True
2025,H0367,Geary Higgins,HJ634,52 - Co-Patron,52,Co-Patron,False,False,True
2025,H0238,M. Keith Hodges,HJ634,53 - Co-Patron,53,Co-Patron,False,False,True
2025,H0219,Patrick A. Hope,HJ634,54 - Co-Patron,54,Co-Patron,False,False,True
2025,H0368,Michael J. Jones,HJ634,55 - Co-Patron,55,Co-Patron,False,False,True
2025,S0116,Emily M. Jordan,HJ634,56 - Co-Patron,56,Co-Patron,False,False,True
2025,H0369,Hillary Pugh Kent,HJ634,57 - Co-Patron,57,Co-Patron,False,False,True
2025,H0370,Karen Keys-Gamarra,HJ634,58 - Co-Patron,58,Co-Patron,False,False,True
2025,H0281,Paul E. Krizek,HJ634,59 - Co-Patron,59,Co-Patron,False,False,True
2025,H0371,Amy J. Laufer,HJ634,60 - Co-Patron,60,Co-Patron,False,False,True
2025,H0262,"James A. ""Jay"" Leftwich",HJ634,61 - Co-Patron,61,Co-Patron,False,False,True
2025,S0067,Mamie E. Locke,HJ634,62 - Co-Patron,62,Co-Patron,False,False,True
2025,H0239,Alfonso H. Lopez,HJ634,63 - Co-Patron,63,Co-Patron,False,False,True
2025,H0373,Ian T. Lovejoy,HJ634,64 - Co-Patron,64,Co-Patron,False,False,True
2025,S0019,L. Louise Lucas,HJ634,65 - Co-Patron,65,Co-Patron,False,False,True
2025,H0340,Michelle Lopes Maldonado,HJ634,66 - Co-Patron,66,Co-Patron,False,False,True
2025,S0080,David W. Marsden,HJ634,67 - Co-Patron,67,Co-Patron,False,False,True
2025,H0374,Marty Martinez,HJ634,68 - Co-Patron,68,Co-Patron,False,False,True
2025,H0375,Adele Y. McClure,HJ634,69 - Co-Patron,69,Co-Patron,False,False,True
2025,S0069,Ryan T. McDougle,HJ634,70 - Co-Patron,70,Co-Patron,False,False,True
2025,H0308,Joseph P. McNamara,HJ634,71 - Co-Patron,71,Co-Patron,False,False,True
2025,S0098,Jeremy S. McPike,HJ634,72 - Co-Patron,72,Co-Patron,False,False,True
2025,H0207,Delores L. McQuinn,HJ634,73 - Co-Patron,73,Co-Patron,False,False,True
2025,H0376,Paul V. Milde,HJ634,74 - Co-Patron,74,Co-Patron,False,False,True
2025,H0224,James W. Morefield,HJ634,75 - Co-Patron,75,Co-Patron,False,False,True
2025,S0131,Tammy Brankley Mulchi,HJ634,76 - Co-Patron,76,Co-Patron,False,False,True
2025,H0377,Delores Oates,HJ634,77 - Co-Patron,77,Co-Patron,False,False,True
2025,H0378,Chris Obenshain,HJ634,78 - Co-Patron,78,Co-Patron,False,False,True
2025,S0068,Mark D. Obenshain,HJ634,79 - Co-Patron,79,Co-Patron,False,False,True
2025,H0242,Israel D. O'Quinn,HJ634,80 - Co-Patron,80,Co-Patron,False,False,True
2025,H0073,"Robert D. Orrock, Sr.",HJ634,81 - Co-Patron,81,Co-Patron,False,False,True
2025,H0379,David Owen,HJ634,82 - Co-Patron,82,Co-Patron,False,False,True
2025,S0105,Mark J. Peake,HJ634,83 - Co-Patron,83,Co-Patron,False,False,True
2025,S0124,Stella G. Pekarsky,HJ634,84 - Co-Patron,84,Co-Patron,False,False,True
2025,S0125,Russet Perry,HJ634,85 - Co-Patron,85,Co-Patron,False,False,True
2025,H0384,Eric Phillips,HJ634,86 - Co-Patron,86,Co-Patron,False,False,True
2025,S0111,Todd E. Pillion,HJ634,87 - Co-Patron,87,Co-Patron,False,False,True
2025,H0284,"Marcia S. ""Cia"" Price",HJ634,88 - Co-Patron,88,Co-Patron,False,False,True
2025,H0266,Sam Rasoul,HJ634,89 - Co-Patron,89,Co-Patron,False,False,True
2025,H0380,Atoosa R. Reaser,HJ634,90 - Co-Patron,90,Co-Patron,False,False,True
2025,S0088,Bryce E. Reeves,HJ634,91 - Co-Patron,91,Co-Patron,False,False,True
2025,H0301,David A. Reid,HJ634,92 - Co-Patron,92,Co-Patron,False,False,True
2025,S0126,Danica A. Roem,HJ634,93 - Co-Patron,93,Co-Patron,False,False,True
2025,H0321,Chris S. Runion,HJ634,94 - Co-Patron,94,Co-Patron,False,False,True
2025,S0127,Saddam Azlan Salim,HJ634,95 - Co-Patron,95,Co-Patron,False,False,True
2025,H0351,Holly M. Seibold,HJ634,96 - Co-Patron,96,Co-Patron,False,False,True
2025,H0343,Briana D. Sewell,HJ634,97 - Co-Patron,97,Co-Patron,False,False,True
2025,H0172,Mark D. Sickles,HJ634,98 - Co-Patron,98,Co-Patron,False,False,True
2025,H0264,Marcus B. Simon,HJ634,99 - Co-Patron,99,Co-Patron,False,False,True
2025,S0133,Kannan Srinivasan,HJ634,100 - Co-Patron,100,Co-Patron,False,False,True
2025,S0082,"William M. Stanley, Jr.",HJ634,101 - Co-Patron,101,Co-Patron,False,False,True
2025,S0078,Richard H. Stuart,HJ634,102 - Co-Patron,102,Co-Patron,False,False,True
2025,S0099,"Glen H. Sturtevant, Jr.",HJ634,103 - Co-Patron,103,Co-Patron,False,False,True
2025,S0101,David R. Suetterlein,HJ634,104 - Co-Patron,104,Co-Patron,False,False,True
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",HJ634,105 - Co-Patron,105,Co-Patron,False,False,True
2025,S0100,Scott A. Surovell,HJ634,106 - Co-Patron,106,Co-Patron,False,False,True
2025,H0346,Kim A. Taylor,HJ634,107 - Co-Patron,107,Co-Patron,False,False,True
2025,H0382,Joshua E. Thomas,HJ634,108 - Co-Patron,108,Co-Patron,False,False,True
2025,H0227,Luke E. Torian,HJ634,109 - Co-Patron,109,Co-Patron,False,False,True
2025,H0305,Kathy K.L. Tran,HJ634,110 - Co-Patron,110,Co-Patron,False,False,True
2025,S0129,Schuyler T. VanValkenburg,HJ634,111 - Co-Patron,111,Co-Patron,False,False,True
2025,H0347,"H. Otto Wachsmann, Jr.",HJ634,112 - Co-Patron,112,Co-Patron,False,False,True
2025,H0325,Wendell S. Walker,HJ634,113 - Co-Patron,113,Co-Patron,False,False,True
2025,H0173,Jeion A. Ward,HJ634,114 - Co-Patron,114,Co-Patron,False,False,True
2025,H0124,R. Lee Ware,HJ634,115 - Co-Patron,115,Co-Patron,False,False,True
2025,H0108,Vivian E. Watts,HJ634,116 - Co-Patron,116,Co-Patron,False,False,True
2025,H0247,Michael J. Webert,HJ634,117 - Co-Patron,117,Co-Patron,False,False,True
2025,H0329,Bill Wiley,HJ634,118 - Co-Patron,118,Co-Patron,False,False,True
2025,H0327,Rodney T. Willett,HJ634,119 - Co-Patron,119,Co-Patron,False,False,True
2025,H0348,Wren M. Williams,HJ634,120 - Co-Patron,120,Co-Patron,False,False,True
2025,S0130,Angelia Williams Graves,HJ634,121 - Co-Patron,121,Co-Patron,False,False,True
2025,H0231,Tony O. Wilt,HJ634,122 - Co-Patron,122,Co-Patron,False,False,True
2025,H0136,"Thomas C. Wright, Jr.",HJ634,123 - Co-Patron,123,Co-Patron,False,False,True
2025,H0328,Scott A. Wyatt,HJ634,124 - Co-Patron,124,Co-Patron,False,False,True
2025,H0383,Eric R. Zehr,HJ634,125 - Co-Patron,125,Co-Patron,False,False,True
2025,H0363,W. Chad Green,HJ635,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0219,Patrick A. Hope,HJ636,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0239,Alfonso H. Lopez,HJ636,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0375,Adele Y. McClure,HJ636,3 - Co-Patron,3,Co-Patron,False,False,True
2025,S0085,Adam P. Ebbin,HJ636,4 - Co-Patron,4,Co-Patron,False,False,True
2025,S0086,Barbara A. Favola,HJ636,5 - Co-Patron,5,Co-Patron,False,False,True
2025,S0127,Saddam Azlan Salim,HJ636,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0301,David A. Reid,HJ637,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0374,Marty Martinez,HJ637,2 - Co-Patron,2,Co-Patron,False,False,True
2025,S0133,Kannan Srinivasan,HJ637,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0384,Eric Phillips,HJ638,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0348,Wren M. Williams,HJ638,2 - Co-Patron,2,Co-Patron,False,False,True
2025,S0082,"William M. Stanley, Jr.",HJ638,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0384,Eric Phillips,HJ639,1 - Chief Patron,1,Chief Patron,True,False,False
2025,S0131,Tammy Brankley Mulchi,HJ639,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2025,H0150,"Daniel W. Marshall, III",HJ639,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0247,Michael J. Webert,HJ64,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0384,Eric Phillips,HJ640,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0150,"Daniel W. Marshall, III",HJ640,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2025,S0131,Tammy Brankley Mulchi,HJ640,3 - Chief Co-Patron,3,Chief Co-Patron,False,True,False
2025,H0384,Eric Phillips,HJ641,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0357,Will Davis,HJ641,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0150,"Daniel W. Marshall, III",HJ641,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0348,Wren M. Williams,HJ641,4 - Co-Patron,4,Co-Patron,False,False,True
2025,S0082,"William M. Stanley, Jr.",HJ641,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0384,Eric Phillips,HJ642,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0335,Mike A. Cherry,HJ642,2 - Chief Co-Patron,2,Chief Co-Patron,False,True,False
2025,H0150,"Daniel W. Marshall, III",HJ642,3 - Chief Co-Patron,3,Chief Co-Patron,False,True,False
2025,S0131,Tammy Brankley Mulchi,HJ642,4 - Chief Co-Patron,4,Chief Co-Patron,False,True,False
2025,H0315,Carrie E. Coyner,HJ642,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0358,"Mark L. Earley, Jr.",HJ642,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0368,Michael J. Jones,HJ642,7 - Co-Patron,7,Co-Patron,False,False,True
2025,H0207,Delores L. McQuinn,HJ642,8 - Co-Patron,8,Co-Patron,False,False,True
2025,H0124,R. Lee Ware,HJ642,9 - Co-Patron,9,Co-Patron,False,False,True
2025,H0384,Eric Phillips,HJ643,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0212,Betsy B. Carr,HJ644,1 - Chief Patron,1,Chief Patron,True,False,False
2025,H0336,Nadarius E. Clark,HJ644,2 - Co-Patron,2,Co-Patron,False,False,True
2025,H0314,Joshua G. Cole,HJ644,3 - Co-Patron,3,Co-Patron,False,False,True
2025,H0356,Rae Cousins,HJ644,4 - Co-Patron,4,Co-Patron,False,False,True
2025,H0361,Debra D. Gardner,HJ644,5 - Co-Patron,5,Co-Patron,False,False,True
2025,H0368,Michael J. Jones,HJ644,6 - Co-Patron,6,Co-Patron,False,False,True
2025,H0224,James W. Morefield,HJ644,7 - Co-Patron,7,Co-Patron,False,False,True
