member_id,MBR_NAME_2025,party_2025,topic_name,topic_vote_events_2025,directional_topic_votes_2025,yes_votes_2025,no_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,topic_provenance_2025,MBR_NAME_2026,party_2026,topic_vote_events_2026,directional_topic_votes_2026,yes_votes_2026,no_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_provenance_2026,topic_status,comparable_tendency,voting_tendency_changed,data_availability_changed,yes_pct_change,directional_topic_vote_change,MBR_NAME,party
H0301,David A. Reid,D,Criminal Justice,216.0,216.0,197.0,19.0,91.20370370370371,8.796296296296296,YES,Derived from LIS bill summary | Derived from LIS bill description,David A. Reid,D,182.0,181.0,167.0,14.0,92.26519337016575,7.734806629834254,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0614896664620375,-35.0,David A. Reid,D
H0366,Phil M. Hernandez,D,Unclassified,189.0,189.0,182.0,7.0,96.29629629629629,3.7037037037037033,YES,Unclassified,Phil M. Hernandez,D,610.0,603.0,587.0,16.0,97.34660033167496,2.6533996683250414,YES,Unclassified,Present both years,True,False,False,1.050304035378673,414.0,Phil M. Hernandez,D
H0323,Shelly A. Simonds,D,"Study Commissions, Committees, and Reports",71.0,71.0,65.0,6.0,91.54929577464789,8.450704225352112,YES,Derived from LIS bill summary | Derived from LIS bill description,Shelly A. Simonds,D,81.0,81.0,75.0,6.0,92.5925925925926,7.4074074074074066,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0432968179447073,10.0,Shelly A. Simonds,D
H0314,Joshua G. Cole,D,Business and Commerce,91.0,87.0,82.0,5.0,94.25287356321839,5.747126436781609,YES,Derived from LIS bill summary | Derived from LIS bill description,Joshua G. Cole,D,85.0,85.0,81.0,4.0,95.29411764705881,4.705882352941177,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.041244083840425,-2.0,Joshua G. Cole,D
H0294,Karrie K. Delaney,D,Courts and Civil Law,168.0,164.0,156.0,8.0,95.1219512195122,4.878048780487805,YES,Derived from LIS bill summary | Derived from LIS bill description,Karrie K. Delaney,D,104.0,104.0,100.0,4.0,96.15384615384616,3.8461538461538463,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0318949343339625,-60.0,Karrie K. Delaney,D
H0349,Jackie H. Glass,D,Unclassified,162.0,161.0,151.0,10.0,93.7888198757764,6.211180124223603,YES,Unclassified,Jackie H. Glass,D,469.0,463.0,439.0,24.0,94.81641468682506,5.183585313174946,YES,Unclassified,Present both years,True,False,False,1.0275948110486581,302.0,Jackie H. Glass,D
H0355,Laura Jane Cohen,D,Marriage and Domestic Relations,26.0,26.0,24.0,2.0,92.3076923076923,7.6923076923076925,YES,Derived from LIS bill summary | Derived from LIS bill description,Laura Jane Cohen,D,15.0,15.0,14.0,1.0,93.33333333333333,6.666666666666667,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.025641025641022,-11.0,Laura Jane Cohen,D
H0356,Rae Cousins,D,Courts and Civil Law,168.0,167.0,159.0,8.0,95.20958083832335,4.790419161676647,YES,Derived from LIS bill summary | Derived from LIS bill description,Rae Cousins,D,106.0,106.0,102.0,4.0,96.22641509433963,3.7735849056603774,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0168342560162813,-61.0,Rae Cousins,D
H0311,Alex Q. Askew,D,"Study Commissions, Committees, and Reports",74.0,72.0,66.0,6.0,91.66666666666666,8.333333333333332,YES,Derived from LIS bill summary | Derived from LIS bill description,Alex Q. Askew,D,82.0,82.0,76.0,6.0,92.6829268292683,7.317073170731707,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0162601626016396,10.0,Alex Q. Askew,D
H0227,Luke E. Torian,D,Education,299.0,262.0,240.0,22.0,91.6030534351145,8.396946564885496,YES,Derived from LIS bill summary | Derived from LIS bill description,Luke E. Torian,D,283.0,230.0,213.0,17.0,92.6086956521739,7.391304347826087,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0056422170594033,-32.0,Luke E. Torian,D
H0239,Alfonso H. Lopez,D,Business and Commerce,90.0,85.0,81.0,4.0,95.29411764705881,4.705882352941177,YES,Derived from LIS bill summary | Derived from LIS bill description,Alfonso H. Lopez,D,82.0,81.0,78.0,3.0,96.29629629629629,3.7037037037037033,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0021786492374787,-4.0,Alfonso H. Lopez,D
H0294,Karrie K. Delaney,D,Taxes and Revenue,83.0,81.0,76.0,5.0,93.82716049382715,6.172839506172839,YES,Derived from LIS bill summary | Derived from LIS bill description,Karrie K. Delaney,D,60.0,58.0,55.0,3.0,94.82758620689656,5.172413793103448,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0004257130694043,-23.0,Karrie K. Delaney,D
H0374,Marty Martinez,D,Local Government,200.0,200.0,182.0,18.0,91.0,9.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Marty Martinez,D,164.0,150.0,138.0,12.0,92.0,8.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,1.0,-50.0,Marty Martinez,D
H0108,Vivian E. Watts,D,Unclassified,206.0,206.0,199.0,7.0,96.60194174757282,3.3980582524271843,YES,Unclassified,Vivian E. Watts,D,546.0,541.0,528.0,13.0,97.59704251386322,2.4029574861367835,YES,Unclassified,Present both years,True,False,False,0.9951007662903919,335.0,Vivian E. Watts,D
H0383,Eric R. Zehr,R,Business and Commerce,65.0,65.0,28.0,37.0,43.07692307692308,56.92307692307692,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Eric R. Zehr,R,60.0,59.0,26.0,33.0,44.06779661016949,55.932203389830505,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9908735332464076,-6.0,Eric R. Zehr,R
H0301,David A. Reid,D,Budget and Appropriations,135.0,135.0,126.0,9.0,93.33333333333333,6.666666666666667,YES,Derived from LIS bill summary,David A. Reid,D,89.0,88.0,83.0,5.0,94.31818181818183,5.681818181818182,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9848484848484986,-47.0,David A. Reid,D
H0219,Patrick A. Hope,D,Courts and Civil Law,185.0,154.0,146.0,8.0,94.8051948051948,5.194805194805195,YES,Derived from LIS bill summary | Derived from LIS bill description,Patrick A. Hope,D,98.0,95.0,91.0,4.0,95.78947368421052,4.2105263157894735,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9842788790157186,-59.0,Patrick A. Hope,D
H0355,Laura Jane Cohen,D,"Study Commissions, Committees, and Reports",67.0,66.0,60.0,6.0,90.9090909090909,9.090909090909092,YES,Derived from LIS bill summary | Derived from LIS bill description,Laura Jane Cohen,D,76.0,74.0,68.0,6.0,91.8918918918919,8.108108108108109,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9828009828009954,8.0,Laura Jane Cohen,D
H0374,Marty Martinez,D,Budget and Appropriations,120.0,120.0,110.0,10.0,91.66666666666666,8.333333333333332,YES,Derived from LIS bill summary,Marty Martinez,D,71.0,68.0,63.0,5.0,92.64705882352942,7.352941176470589,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9803921568627629,-52.0,Marty Martinez,D
H0108,Vivian E. Watts,D,Courts and Civil Law,164.0,162.0,154.0,8.0,95.06172839506173,4.938271604938271,YES,Derived from LIS bill summary | Derived from LIS bill description,Vivian E. Watts,D,103.0,101.0,97.0,4.0,96.03960396039604,3.9603960396039604,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9778755653343012,-61.0,Vivian E. Watts,D
H0353,Bonita G. Anthony,D,Budget and Appropriations,131.0,131.0,121.0,10.0,92.36641221374046,7.633587786259542,YES,Derived from LIS bill summary,Bonita G. Anthony,D,75.0,75.0,70.0,5.0,93.33333333333333,6.666666666666667,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9669211195928682,-56.0,Bonita G. Anthony,D
H0385,JJ Singh,D,Higher Education,56.0,55.0,48.0,7.0,87.27272727272727,12.727272727272727,YES,Derived from LIS bill summary,JJ Singh,D,34.0,34.0,30.0,4.0,88.23529411764706,11.76470588235294,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9625668449197917,-21.0,JJ Singh,D
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Family and Children,74.0,70.0,46.0,24.0,65.71428571428571,34.285714285714285,YES,Derived from LIS bill summary | Derived from LIS bill description,"Hyland F. ""Buddy"" Fowler, Jr.",R,55.0,51.0,34.0,17.0,66.66666666666666,33.33333333333333,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.952380952380949,-19.0,"Hyland F. ""Buddy"" Fowler, Jr.",R
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Higher Education,61.0,61.0,54.0,7.0,88.52459016393442,11.475409836065573,YES,Derived from LIS bill summary,"Richard C. ""Rip"" Sullivan, Jr.",D,38.0,38.0,34.0,4.0,89.47368421052632,10.526315789473683,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9490940465918953,-23.0,"Richard C. ""Rip"" Sullivan, Jr.",D
H0285,"C.E. Cliff Hayes, Jr.",D,Budget and Appropriations,143.0,141.0,132.0,9.0,93.61702127659575,6.382978723404255,YES,Derived from LIS bill summary,"C.E. Cliff Hayes, Jr.",D,92.0,92.0,87.0,5.0,94.56521739130434,5.434782608695652,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.948196114708594,-49.0,"C.E. Cliff Hayes, Jr.",D
H0356,Rae Cousins,D,Local Government,161.0,158.0,143.0,15.0,90.50632911392405,9.49367088607595,YES,Derived from LIS bill summary | Derived from LIS bill description,Rae Cousins,D,117.0,117.0,107.0,10.0,91.45299145299145,8.547008547008547,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9466623390674016,-41.0,Rae Cousins,D
H0301,David A. Reid,D,Taxes and Revenue,83.0,83.0,78.0,5.0,93.97590361445783,6.024096385542169,YES,Derived from LIS bill summary | Derived from LIS bill description,David A. Reid,D,59.0,59.0,56.0,3.0,94.91525423728814,5.084745762711865,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9393506228303039,-24.0,David A. Reid,D
H0267,"Robert S. Bloxom, Jr.",R,Education,261.0,260.0,176.0,84.0,67.6923076923077,32.30769230769231,YES,Derived from LIS bill summary | Derived from LIS bill description,"Robert S. Bloxom, Jr.",R,240.0,239.0,164.0,75.0,68.6192468619247,31.380753138075313,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9269391696170004,-21.0,"Robert S. Bloxom, Jr.",R
H0322,Don Scott,D,Transportation,101.0,101.0,93.0,8.0,92.07920792079209,7.920792079207921,YES,Derived from LIS bill summary | Derived from LIS bill description,Don Scott,D,100.0,100.0,93.0,7.0,93.0,7.000000000000001,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9207920792079136,-1.0,Don Scott,D
H0380,Atoosa R. Reaser,D,Business and Commerce,70.0,70.0,67.0,3.0,95.71428571428572,4.285714285714286,YES,Derived from LIS bill summary | Derived from LIS bill description,Atoosa R. Reaser,D,90.0,89.0,86.0,3.0,96.62921348314607,3.3707865168539324,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9149277688603519,19.0,Atoosa R. Reaser,D
H0294,Karrie K. Delaney,D,Transportation,223.0,179.0,170.0,9.0,94.97206703910615,5.027932960893855,YES,Derived from LIS bill summary | Derived from LIS bill description,Karrie K. Delaney,D,176.0,170.0,163.0,7.0,95.88235294117648,4.117647058823529,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9102859020703278,-9.0,Karrie K. Delaney,D
H0317,Dan I. Helmer,D,Data Centers,10.0,10.0,9.0,1.0,90.0,10.0,YES,Derived from LIS bill summary | Derived from LIS bill description,Dan I. Helmer,D,22.0,22.0,20.0,2.0,90.9090909090909,9.090909090909092,YES,Derived from LIS bill description,Present both years,True,False,False,0.9090909090909065,12.0,Dan I. Helmer,D
H0333,Jason S. Ballard,R,Insurance,68.0,67.0,46.0,21.0,68.65671641791045,31.343283582089555,YES,Derived from LIS bill summary | Derived from LIS bill description,Jason S. Ballard,R,138.0,138.0,96.0,42.0,69.56521739130434,30.434782608695656,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9085009733938989,71.0,Jason S. Ballard,R
H0294,Karrie K. Delaney,D,Unclassified,223.0,210.0,203.0,7.0,96.66666666666667,3.3333333333333335,YES,Unclassified,Karrie K. Delaney,D,578.0,577.0,563.0,14.0,97.5736568457539,2.4263431542461005,YES,Unclassified,Present both years,True,False,False,0.9069901790872308,367.0,Karrie K. Delaney,D
H0375,Adele Y. McClure,D,Criminal Justice,235.0,228.0,206.0,22.0,90.35087719298247,9.649122807017543,YES,Derived from LIS bill summary | Derived from LIS bill description,Adele Y. McClure,D,183.0,183.0,167.0,16.0,91.2568306010929,8.743169398907105,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9059534081104346,-45.0,Adele Y. McClure,D
H0239,Alfonso H. Lopez,D,Public Safety,88.0,87.0,80.0,7.0,91.95402298850574,8.045977011494253,YES,Derived from LIS bill summary | Derived from LIS bill description,Alfonso H. Lopez,D,70.0,70.0,65.0,5.0,92.85714285714286,7.142857142857142,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9031198686371198,-17.0,Alfonso H. Lopez,D
H0227,Luke E. Torian,D,Business and Commerce,91.0,86.0,82.0,4.0,95.34883720930233,4.651162790697675,YES,Derived from LIS bill summary | Derived from LIS bill description,Luke E. Torian,D,88.0,80.0,77.0,3.0,96.25,3.75,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9011627906976685,-6.0,Luke E. Torian,D
H0336,Nadarius E. Clark,D,Public Safety,81.0,78.0,69.0,9.0,88.46153846153845,11.538461538461538,YES,Derived from LIS bill summary | Derived from LIS bill description,Nadarius E. Clark,D,70.0,47.0,42.0,5.0,89.36170212765957,10.638297872340425,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.9001636661211165,-31.0,Nadarius E. Clark,D
H0301,David A. Reid,D,Higher Education,65.0,65.0,59.0,6.0,90.76923076923077,9.230769230769232,YES,Derived from LIS bill summary,David A. Reid,D,48.0,48.0,44.0,4.0,91.66666666666666,8.333333333333332,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.8974358974358836,-17.0,David A. Reid,D
H0329,Bill Wiley,R,Economic Development,29.0,29.0,25.0,4.0,86.20689655172413,13.793103448275861,YES,Derived from LIS bill summary | Derived from LIS bill description,Bill Wiley,R,31.0,31.0,27.0,4.0,87.09677419354838,12.903225806451612,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.8898776418242562,2.0,Bill Wiley,R
H0323,Shelly A. Simonds,D,Education,471.0,463.0,441.0,22.0,95.24838012958963,4.751619870410368,YES,Derived from LIS bill summary | Derived from LIS bill description,Shelly A. Simonds,D,455.0,440.0,423.0,17.0,96.13636363636363,3.8636363636363633,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.8879835067739918,-23.0,Shelly A. Simonds,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Taxes and Revenue,168.0,140.0,134.0,6.0,95.71428571428572,4.285714285714286,YES,Derived from LIS bill summary | Derived from LIS bill description,"Richard C. ""Rip"" Sullivan, Jr.",D,88.0,88.0,85.0,3.0,96.5909090909091,3.4090909090909087,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.8766233766233711,-52.0,"Richard C. ""Rip"" Sullivan, Jr.",D
H0328,Scott A. Wyatt,R,Education,248.0,247.0,140.0,107.0,56.68016194331984,43.31983805668016,MIXED,Derived from LIS bill summary | Derived from LIS bill description,Scott A. Wyatt,R,245.0,245.0,141.0,104.0,57.55102040816327,42.44897959183673,MIXED,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.8708584648434297,-2.0,Scott A. Wyatt,R
H0207,Delores L. McQuinn,D,Business and Commerce,74.0,63.0,60.0,3.0,95.23809523809523,4.761904761904762,YES,Derived from LIS bill summary | Derived from LIS bill description,Delores L. McQuinn,D,77.0,77.0,74.0,3.0,96.1038961038961,3.896103896103896,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.8658008658008782,14.0,Delores L. McQuinn,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Family and Children,111.0,104.0,100.0,4.0,96.15384615384616,3.8461538461538463,YES,Derived from LIS bill summary | Derived from LIS bill description,"Richard C. ""Rip"" Sullivan, Jr.",D,68.0,67.0,65.0,2.0,97.01492537313433,2.9850746268656714,YES,Derived from LIS bill summary | Derived from LIS bill description,Present both years,True,False,False,0.8610792192881718,-37.0,"Richard C. ""Rip"" Sullivan, Jr.",D
