Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
SB396,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Driver's licenses; requirements for initial licensure, persons age 18 to 21.",True,\bdriver'?s licenses?\b
SB400,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Admissions tax in counties; retail sales and use tax dedicated to promotion of tourism.,True,\bsales and use tax\b
SB402,Housing,Derived from LIS bill description,,,BILLS.CSV,"Residential property owners; insurance policies, roofing services by contractors.",True,\bresidential property\b
SB402,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Residential property owners; insurance policies, roofing services by contractors.",True,\binsurance polic
SB405,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Virginia Health Workforce Development Authority; administration of nursing scholarships.,True,\bnursing\b
SB405,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Virginia Health Workforce Development Authority; administration of nursing scholarships.,True,\bworkforce\b
SB407,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Transportation electrification; integrated resource planning, fast-charging stations, etc.",True,\btransportation\b
SB410,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Pharmacy benefits managers; various requirements, report.",True,\bpharmacy\b
SB413,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; cost-sharing, pharmacy benefits managers, compensation and duties, civil penalty.",True,\bpharmacy\b
SB413,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; cost-sharing, pharmacy benefits managers, compensation and duties, civil penalty.",True,\bhealth insurance\b
SB415,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Va. Brownfield & Coal Mine Renewable Energy Grant Fund; increases kilowatt of nameplate capacity.,True,\benergy\b
SB416,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Deferred dispos. in criminal case; persons with autism, intellectual, or developmental disabilities.",True,\bcriminal\b
SB418,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Therapeutic interchange; authorizes pharmacists to perform, adaptation of prescriptions.",True,\bpharmacists?\b
SB421,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Pharmacist; remote verification and counseling in opioid treatment programs.,True,\bpharmacists?\b
SB421,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,Pharmacist; remote verification and counseling in opioid treatment programs.,True,\bopioids?\b
SB422,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,Virginia Conservation Easement Act; definition of federally recognized tribe.,True,\bconservation\b
SB423,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; duty to furnish adequate service, high-demand customers.",True,\belectric utilit
SB425,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,Comprehensive plan; environmental justice strategy.,True,\benvironmental justice\b
SB427,Education,Derived from LIS bill description,,,BILLS.CSV,High school graduation requirements; history and social studies credits.,True,\bhigh school\b
SB429,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Health, Department of, and State Health Commissioner; nursing home oversight and accountability.",True,\bnursing\b
SB430,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Service employees; authority of local governments, definition.",True,\bemployees?\b
SB430,Local Government,Derived from LIS bill description,,,BILLS.CSV,"Service employees; authority of local governments, definition.",True,\blocal governments?\b
SB436,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Photo speed monitoring devices; highway work zones, workers present.",True,\bhighways?\b
SB438,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Absentee voting in person; available the second and third Sunday before all elections.,True,\belections?\b
SB443,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Siting of battery energy storage projects; commercial solar photovoltaic generation facilities, etc.",True,\benergy\b
SB443,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Siting of battery energy storage projects; commercial solar photovoltaic generation facilities, etc.",True,\bcommercial\b
SB444,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Offenses relating to gift cards; penalties.,True,\boffenses?\b
SB445,Education,Derived from LIS bill description,,,BILLS.CSV,"Motor Vehicles, Department of;  release of data to certain institutions of higher education, fee.",True,\beducation\b
SB445,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Motor Vehicles, Department of;  release of data to certain institutions of higher education, fee.",True,\bmotor vehicles?\b
SB445,Higher Education,Derived from LIS bill description,,,BILLS.CSV,"Motor Vehicles, Department of;  release of data to certain institutions of higher education, fee.",True,\bhigher education\b
SB448,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; energy storage requirements, Department of Energy to develop model ordinance.",True,\belectric utilit
SB449,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Constitutional amendment; fundamental right to reproductive freedom(submitting to qualified voters).,True,\bvoters?\b
SB450,Education,Derived from LIS bill description,,,BILLS.CSV,"Public school teacher licensure requirement; comprehensive review of alt. licensure pathway, report.",True,\bpublic schools?\b
SB451,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,Duty of care and liability of landowner; injury or death of person operating off-road motorcycle.,True,\bliability\b
SB456,Education,Derived from LIS bill description,,,BILLS.CSV,Higher ed. institutions; eligibility for in-state tuition for citizens of fed. recognized Va. tribes.,True,\btuition\b
SB457,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; renewable energy portfolio standard eligible sources, etc.",True,\belectric utilit
SB458,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities; regional energy market.,True,\belectric utilit
SB460,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,State employee health insurance plan; coverage for prosthetic devices.,True,\bemployees?\b
SB460,Insurance,Derived from LIS bill description,,,BILLS.CSV,State employee health insurance plan; coverage for prosthetic devices.,True,\bhealth insurance\b
SB461,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Commercial electrofishing; MRC to temporarily prohibit in portions of Rappahannock River, report.",True,\bcommercial\b
SB463,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Child custody cases; Jud. Council of Va., et al., to evaluate representation by guardians ad litem.",True,\bchild custody\b
SB464,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,Interest in agricultural land; amends definition of foreign adversaries.,True,\bagricultur
SB465,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Retail Sales and Use Tax; exemption for data centers.,True,\bsales and use tax\b
SB466,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; cost recovery, costs substantially related to serving data center customers.",True,\belectric utilit
SB468,Local Government,Derived from LIS bill description,,,BILLS.CSV,Juvenile secure detention facilities; placement of juveniles referred from another locality.,True,\blocalit
SB470,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; renewable portfolio standard program, zero-carbon electricity, etc.",True,\belectric utilit
SB476,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Health insurance; prior authorization requests reviewed by physician.,True,\bphysicians?\b
SB476,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; prior authorization requests reviewed by physician.,True,\bhealth insurance\b
SB479,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Virginia Stock Corporation Act; changes to Act.,True,\bcorporation act\b
SB480,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Adults charged with criminal offenses punishable by incarceration; Va. longitudinal Data System.,True,\bcriminal\b
SB481,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Emergency services and disaster preparedness programs; inclusion of federally recognized tribes.,True,\bemergency services\b
SB483,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Tribal Medicaid Advisory Group; established.,True,\bmedicaid\b
SB485,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Children's Ombudsman, Office of the; study extending oversight to include committed juveniles.",True,\bchildren\b
SB487,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric cooperatives; authorized to establish and implement a virtual power plant program.,True,\bpower plant\b
SB488,Housing,Derived from LIS bill description,,,BILLS.CSV,Localities; statewide housing targets.,True,\bhousing targets\b
SB488,Local Government,Derived from LIS bill description,,,BILLS.CSV,Localities; statewide housing targets.,True,\blocalit
SB490,Housing,Derived from LIS bill description,,,BILLS.CSV,"Mixed-income housing; creating a two-year pilot program that provides loan origination, etc.",True,\bmixed-income housing\b
SB491,Education,Derived from LIS bill description,,,BILLS.CSV,"Public schools; right to free public elementary and secondary education, discrimination, etc.",True,\bpublic schools?\b
SB492,Education,Derived from LIS bill description,,,BILLS.CSV,"Geology; added  to definition of ""professional services,"" continuing education.",True,\beducation\b
SB493,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Consumer protection; automatic renewal or continuous service offers, disclosure and cancellation.",True,\bconsumer protection\b
SB495,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Substantial risk orders; eligible petitioners, court jurisdiction, constr. possession of firearms.",True,\bfirearms?\b
SB496,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Handguns in unattended motor vehicle; definitions, penalty.",True,\bmotor vehicles?\b
SB496,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Handguns in unattended motor vehicle; definitions, penalty.",True,\bhandguns?\b
SB497,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Transmission lines, certain; Department of Transportation to identify opportunities for siting.",True,\bdepartment of transportation\b
SB500,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Health insurance; prior authorization for health care services.,True,\bhealth care\b
SB500,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; prior authorization for health care services.,True,\bhealth insurance\b
SB501,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Guardians ad litem; mandatory appointment in custody or visitation cases involving a minor.,True,\bminors?\b
SB502,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Campaign finance; prohibited contributions to candidates.,True,\bcampaign finance\b
SB505,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities, certain; purchased power cost risk mitigation practices.",True,\belectric utilit
SB508,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; comprehensive assessments, surplus interconnection service.",True,\belectric utilit
SB509,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Licensed suppliers of electric energy; aggregate demands, total retail load limit.",True,\benergy\b
SB510,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Virginia Clean Energy Research and Support Center; established, report.",True,\benergy\b
SB511,Education,Derived from LIS bill description,,,BILLS.CSV,"Career & technical education prog., associate degree programs, etc.; return on investment analysis.",True,\beducation\b
SB512,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; rates for generation and distribution services, notice of energy rationing.",True,\belectric utilit
SB513,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,"Comprehensive mental health, substance abuse, & developmt. disability crisis services; written plan.",True,\bmental health\b
SB515,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric Utility Regulation, Commission on; scope and name changes to Energy Commission of Virginia.",True,\belectric utilit
SB516,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; disconnection reports, State Corporation Commission database, annual summary.",True,\belectric utilit
SB518,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Public works contracts; prevailing wage rate, definitions, civil penalty.",True,\bwages?\b
SB519,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Land and urban areas; DCR shall assess how best to achieve permanent conservation by 2036, report.",True,\bconservation\b
SB520,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Uninsured Employer's Fund; administrative expenses.,True,\bemployers?\b
SB522,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,Forest Sustainability Fund; Office of Working Lands Preservation to manage.,True,\bforest\b
SB524,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,"Mental health & substance abuse disorders; network adequacy standards, comparative analyses, report.",True,\bmental health\b
SB525,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Mutual aid agreements; public safety radio equipment.,True,\bpublic safety\b
SB526,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Elections; affirmation statement in lieu of identification, additional information required.",True,\belections?\b
SB528,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Misdemeanor proceedings; competency treatment.,True,\bmisdemeanor\b
SB529,Education,Derived from LIS bill description,,,BILLS.CSV,"Public schools; school security and discipline, employment of school security officers, training.",True,\bpublic schools?\b
SB529,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Public schools; school security and discipline, employment of school security officers, training.",True,\bemployment\b
SB530,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Conflict of Interests Act, State/Local Gov't.; electronic discl. by local govt officers & employees.",True,\bemployees?\b
SB533,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Elections; absentee voting in person, uniform availability.",True,\belections?\b
SB534,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Emergency custody orders; transportation to treatment center, etc.",True,\btransportation\b
SB535,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Nursing homes and certified nursing facilities; required liability insurance coverage.,True,\bnursing\b
SB535,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,Nursing homes and certified nursing facilities; required liability insurance coverage.,True,\bliability\b
SB535,Insurance,Derived from LIS bill description,,,BILLS.CSV,Nursing homes and certified nursing facilities; required liability insurance coverage.,True,\bliability insurance\b
SB536,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Medical malpractice information disclosures; report.,True,\bmedical\b
SB537,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Certain civil actions against employees; liability of employer to vulnerable victims.,True,\bemployers?\b
SB537,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,Certain civil actions against employees; liability of employer to vulnerable victims.,True,\bliability\b
SB538,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Parole; investigation prior to release, input from the attorney for the Commonwealth.",True,\bparole\b
SB544,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Voter identification; identification containing a photograph required.,True,\bvoters?\b
SB550,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Transportation network companies; publishing and disclosure requirements, delayed effective date.",True,\btransportation\b
SB551,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Energy load flexibility protocols; SCC et al., to evaluate high electric demand customers, report.",True,\benergy\b
SB554,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Zoning; high-energy users, local authority.",True,\benergy\b
SB555,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Nursing homes; periodic medical visits and resident assessments.,True,\bmedical\b
SB556,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Child abuse & neglect; mandatory reporting for certain persons in their prof. or official capacity.,True,\bchild abuse\b
SB560,Education,Derived from LIS bill description,,,BILLS.CSV,"Public elementary schools, etc.; student participation in sports, civil cause of action.",True,\bstudents?\b
SB561,Education,Derived from LIS bill description,,,BILLS.CSV,"Public schools; reasonable accommodation based on biological sex required, civil cause of action.",True,\bpublic schools?\b
SB562,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; RPS requirements, Air Pollution Control Board regulations.",True,\belectric utilit
SB562,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; RPS requirements, Air Pollution Control Board regulations.",True,\bpollution\b
SB563,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Public elementary and secondary schools; parent's right to opt children out of certain ed. content.,True,\bchildren\b
SB564,Social Services,Derived from LIS bill description,,,BILLS.CSV,Unlicensed care homes; homes to register with Department of Social Services.,True,\bsocial services\b
SB566,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Virginia Workforce Housing Assistance Program; established, report.",True,\bworkforce\b
SB568,Education,Derived from LIS bill description,,,BILLS.CSV,"Public schools; student instruction, addictive potential of time spent using certain electr. device.",True,\bpublic schools?\b
SB569,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Protection of employees; covenants not to compete, involuntarily separated employees.",True,\bemployees?\b
SB572,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Retail Sales and Use Tax; exemptions for tangible personal property used for public improvements.,True,\bsales and use tax\b
SB575,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Virginia Public Procurement Act; joint and cooperative procurement, construction exception.",True,\bprocurement\b
SB576,Education,Derived from LIS bill description,,,BILLS.CSV,"Teacher licensure; three-year license to teach career and technical education, etc.",True,\bteachers?\b
SB577,Housing,Derived from LIS bill description,,,BILLS.CSV,Virginia Residential Property Disclosure Act; required disclosures for buyer beware.,True,\bresidential property\b
SB580,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Individuals receiving services in a hospital, training center, etc.; right to send and receive mail.",True,\bhospitals?\b
SB581,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Fairfax, City of; amending charter, elections, compensation for members of boards or commissions.",True,\belections?\b
SB582,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Absentee & provisional ballots; process & timing for rejected applications, rejected prov. ballots.",True,\bballots?\b
SB584,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Campaign finance; contribution limits, penalties.",True,\bcampaign finance\b
SB586,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Health carriers; use of artificial intelligence, disclosures.",True,\bhealth carriers?\b
SB586,Technology and Data,Derived from LIS bill description,,,BILLS.CSV,"Health carriers; use of artificial intelligence, disclosures.",True,\bartificial intelligence\b
SB587,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Transportation network companies; establishes minimum compensation rates, civil penalty.",True,\btransportation\b
SB588,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Solar facilities; Department of Energy to develop criteria to determine appropriateness of sites.,True,\benergy\b
SB589,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Trees; conservation and replacement during development process in certain localities, report.",True,\bconservation\b
SB589,Local Government,Derived from LIS bill description,,,BILLS.CSV,"Trees; conservation and replacement during development process in certain localities, report.",True,\blocalit
SB591,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; free tax filing program for individuals.",True,\bincome tax\b
SB592,Education,Derived from LIS bill description,,,BILLS.CSV,"Career and technical education courses, pathways, and credentials; biennial review, report.",True,\beducation\b
SB593,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; balance billing protection, emergency medical services vehicle transportation.",True,\bmedical\b
SB593,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; balance billing protection, emergency medical services vehicle transportation.",True,\btransportation\b
SB593,Public Safety,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; balance billing protection, emergency medical services vehicle transportation.",True,\bemergency medical services\b
SB593,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; balance billing protection, emergency medical services vehicle transportation.",True,\bhealth insurance\b
SB594,Transportation,Derived from LIS bill description,,,BILLS.CSV,Motor vehicle insurance; unauthorized addition of insured drivers prohibited.,True,\bmotor vehicles?\b
SB594,Insurance,Derived from LIS bill description,,,BILLS.CSV,Motor vehicle insurance; unauthorized addition of insured drivers prohibited.,True,\bmotor vehicle insurance\b
SB597,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Wage garnishments; treasurers' liens for unpaid taxes and charges.,True,\bwages?\b
SB597,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Wage garnishments; treasurers' liens for unpaid taxes and charges.,True,\btaxes\b
SB598,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; renewable portfolio standard program, zero-carbon electricity, etc.",True,\belectric utilit
SB599,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,Va. Opioid Use Red. & Jail-Based Substance Use Disorder Trtmt. and Transition Fund; grant procedure.,True,\bsubstance use\b
SB601,Education,Derived from LIS bill description,,,BILLS.CSV,Virginia National Guard State Tuition Assistance Program; grants.,True,\btuition\b
SB603,Education,Derived from LIS bill description,,,BILLS.CSV,School boards; policies relating to volunteer student life counseling and support services.,True,\bschool boards?\b
SB607,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Sales and use tax; additional local tax to support schools, referendum.",True,\bsales and use tax\b
SB610,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Revenue reserves and budgetary amendments; withdrawal from Revenue Stabilization Fund.,True,\brevenue\b
SB611,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Economic development incentives; wage requirements.,True,\bwages?\b
SB612,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Motion picture production; extends income tax credit sunset.,True,\bincome tax\b
SB618,Education,Derived from LIS bill description,,,BILLS.CSV,"Executive Secretary, Office of; annual trauma-informed education for certain court personnel.",True,\beducation\b
SB619,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities; certificate of operation for high-load facilities.,True,\belectric utilit
SB621,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities; electric grid utilization metrics; State Corporation Commission.,True,\belectric utilit
SB623,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,"Agricultural & Forestal Districts Act; size of parcels, reduction of core area acreage requirements.",True,\bagricultur
SB625,Education,Derived from LIS bill description,,,BILLS.CSV,"Medical Education Service Grant Program; established, report.",True,\beducation\b
SB625,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Medical Education Service Grant Program; established, report.",True,\bmedical\b
SB626,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; reporting requirements.,True,\bhealth insurance\b
SB627,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities; renewable energy portfolio standard program.,True,\belectric utilit
SB628,Housing,Derived from LIS bill description,,,BILLS.CSV,"Eviction Reduction Program; established, report.",True,\beviction\b
SB630,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; tobacco surcharge.,True,\bhealth insurance\b
SB632,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Elections; candidates and elected officials, confidentiality of personally identifiable information.",True,\belections?\b
SB633,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services and medical support; VDH to publish resources regarding large events.,True,\bmedical\b
SB633,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services and medical support; VDH to publish resources regarding large events.,True,\bemergency medical services\b
SB634,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Petition for modification of a sentence; eligibility, procedures, report.",True,\bsentenc
SB638,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Transportation; changes various provisions of existing funds, etc.",True,\btransportation\b
SB639,Education,Derived from LIS bill description,,,BILLS.CSV,Motor vehicle registration; authority of school division to request numbers.,True,\bschool divisions?\b
SB639,Transportation,Derived from LIS bill description,,,BILLS.CSV,Motor vehicle registration; authority of school division to request numbers.,True,\bmotor vehicles?\b
SB640,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Child abuse or neglect; centralized hotline for reports or complaints, etc.",True,\bchild abuse\b
SB642,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; coverage of medications prescribed for treatment of cancer & diseases of blood.,True,\bhealth insurance\b
SB643,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Firearms, certain; possession, transportation, or purchase by certain persons, penalty.",True,\btransportation\b
SB643,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Firearms, certain; possession, transportation, or purchase by certain persons, penalty.",True,\bfirearms?\b
SB644,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Minimum wage and overtime wages; payment, misclassification of workers, civil actions.",True,\bminimum wage\b
SB645,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Air Pollution Control Board; regulations, small renewable energy projects, anaerobic tech., report.",True,\benergy\b
SB645,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Air Pollution Control Board; regulations, small renewable energy projects, anaerobic tech., report.",True,\bpollution\b
SB647,Public Safety,Derived from LIS bill description,,,BILLS.CSV,"Unmanned aircraft systems; use by law-enforcement officers, search warrants.",True,\blaw-enforcement officers?\b
SB649,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Real property tax; special assessment on basis of use, notice requirements.",True,\bproperty tax\b
SB650,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Public utilities; water and sewerage companies, discounted rates for low-income customers.",True,\bpublic utilit
SB655,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Fentanyl; possession in presence of minor prohibited, enhanced penalty.",True,\bminors?\b
SB657,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Larceny; charging several acts or any offense.,True,\boffenses?\b
SB658,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Back-end, opt-out automatic voter registration; work group to study implementation.",True,\bvoters?\b
SB659,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Solar Interconnection Grant Program; established, report, sunset.",True,\bsolar\b
SB661,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Va. Small Business Economic Dev. Act; established, regulation and taxation of skill game machines.",True,\btaxation\b
SB662,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Taxation & revenues; extends sunsets for standard deduction and refundable earned income tax.,True,\bincome tax\b
SB663,Transportation,Derived from LIS bill description,,,BILLS.CSV,Emergency vehicles; exempt from certain traffic regulations.,True,\btraffic\b
SB664,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Internal Revenue Code and state taxation; conformity of tax laws of the Commonwealth.,True,\btaxation\b
SB667,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Public service company; prevailing wage rate, apprenticeship requirements, penalties.",True,\bwages?\b
SB668,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"State pharmacy benefits manager; contractual provisions, report.",True,\bpharmacy\b
SB669,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Pharmacy benefits managers; requirements, application of law, report, delayed effective date.",True,\bpharmacy\b
SB670,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Fully autonomous vehicles; commercial use, civil penalty.",True,\bcommercial\b
SB673,Technology and Data,Derived from LIS bill description,,,BILLS.CSV,"Stalking; using electronically transmitted communication, penalty.",True,\belectronically\b
SB674,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; first-time homebuyer tax credit.",True,\bincome tax\b
SB675,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services; distribution of certain funds to localities.,True,\bmedical\b
SB675,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services; distribution of certain funds to localities.,True,\bemergency medical services\b
SB675,Local Government,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services; distribution of certain funds to localities.,True,\blocalit
SB676,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; removes sunset for standard deduction and earned income tax credit.",True,\bincome tax\b
SB678,Education,Derived from LIS bill description,,,BILLS.CSV,"Special ed. and related services; rights, etc., relating to education of children with disabilities.",True,\beducation\b
SB678,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Special ed. and related services; rights, etc., relating to education of children with disabilities.",True,\bchildren\b
SB681,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Virginia Beach, City of; amending charter, transition to a city council, voting districts.",True,\bvoting\b
SB684,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Va. Recycling Development Center & Va. Recycling Infrastructure Fund; established & created, report.",True,\brecycling\b
SB686,Transportation,Derived from LIS bill description,,,BILLS.CSV,Holding a handheld personal communications device while driving; driver improvement clinic.,True,\bdriving\b
SB688,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Campaign finance; establishes campaign contribution limits, contingency, effective clause.",True,\bcampaign finance\b
