member_id,topic_name,classification,MBR_NAME_2025,party_2025,yes_votes_2025,no_votes_2025,directional_topic_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,MBR_NAME_2026,party_2026,yes_votes_2026,no_votes_2026,directional_topic_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_status,MBR_NAME,party,yes_pct_change,comparable_tendency,voting_tendency_changed,data_availability_changed
H0335,Firearms,Official LIS subject,,,,,,,,,Mike A. Cherry,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Mike A. Cherry,R,,False,False,False
H0390,Firearms,Official LIS subject,,,,,,,,,Mitchell Cornett,R,0.0,3.0,3.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Mitchell Cornett,R,,False,False,False
H0342,Firearms,Official LIS subject,,,,,,,,,Phillip A. Scott,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Phillip A. Scott,R,,False,False,False
H0124,Firearms,Official LIS subject,,,,,,,,,R. Lee Ware,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,R. Lee Ware,R,,False,False,False
H0267,Firearms,Official LIS subject,,,,,,,,,"Robert S. Bloxom, Jr.",R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Robert S. Bloxom, Jr.",R,,False,False,False
H0328,Firearms,Official LIS subject,,,,,,,,,Scott A. Wyatt,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Scott A. Wyatt,R,,False,False,False
H0056,Firearms,Official LIS subject,,,,,,,,,Terry G. Kilgore,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Terry G. Kilgore,R,,False,False,False
H0253,Firearms,Official LIS subject,,,,,,,,,Terry L. Austin,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Terry L. Austin,R,,False,False,False
H0362,Firearms,Official LIS subject,,,,,,,,,"Thomas A. Garrett, Jr.",R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Thomas A. Garrett, Jr.",R,,False,False,False
H0136,Firearms,Official LIS subject,,,,,,,,,"Thomas C. Wright, Jr.",R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Thomas C. Wright, Jr.",R,,False,False,False
H0364,Firearms,Official LIS subject,,,,,,,,,Timothy P. Griffin,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Timothy P. Griffin,R,,False,False,False
H0231,Firearms,Official LIS subject,,,,,,,,,Tony O. Wilt,R,0.0,3.0,3.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Tony O. Wilt,R,,False,False,False
H0325,Firearms,Official LIS subject,,,,,,,,,Wendell S. Walker,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Wendell S. Walker,R,,False,False,False
H0357,Firearms,Official LIS subject,,,,,,,,,Will Davis,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Will Davis,R,,False,False,False
H0348,Firearms,Official LIS subject,,,,,,,,,Wren M. Williams,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Wren M. Williams,R,,False,False,False
H0395,Firearms,Derived from LIS bill description,,,,,,,,,John Chilton McAuliff,D,34.0,27.0,61.0,55.73770491803278,44.26229508196721,MIXED,2026 only,John Chilton McAuliff,D,,False,False,False
H0401,Firearms,Derived from LIS bill description,,,,,,,,,Madison Whittle,R,9.0,59.0,68.0,13.23529411764706,86.76470588235294,NO,2026 only,Madison Whittle,R,,False,False,False
H0398,Firearms,Derived from LIS bill description,,,,,,,,,Justin Pence,R,8.0,61.0,69.0,11.594202898550725,88.40579710144928,NO,2026 only,Justin Pence,R,,False,False,False
H0390,Firearms,Derived from LIS bill description,,,,,,,,,Mitchell Cornett,R,10.0,86.0,96.0,10.416666666666668,89.58333333333334,NO,2026 only,Mitchell Cornett,R,,False,False,False
H0394,Firearms,Derived from LIS bill description,,,,,,,,,Karen Hamilton,R,9.0,87.0,96.0,9.375,90.625,NO,2026 only,Karen Hamilton,R,,False,False,False
H0391,Firearms,Derived from LIS bill description,,,,,,,,,Lindsey Dougherty,D,68.0,2.0,70.0,97.14285714285714,2.857142857142857,YES,2026 only,Lindsey Dougherty,D,,False,False,False
H0387,Firearms,Derived from LIS bill description,,,,,,,,,"Karen R. ""Kacey"" Carnegie",D,73.0,4.0,77.0,94.8051948051948,5.194805194805195,YES,2026 only,"Karen R. ""Kacey"" Carnegie",D,,False,False,False
H0403,Firearms,Derived from LIS bill description,,,,,,,,,Gretchen M. Bulova,D,66.0,4.0,70.0,94.28571428571428,5.714285714285714,YES,2026 only,Gretchen M. Bulova,D,,False,False,False
H0402,Firearms,Derived from LIS bill description,,,,,,,,,Charlie Schmidt,D,65.0,4.0,69.0,94.20289855072464,5.797101449275362,YES,2026 only,Charlie Schmidt,D,,False,False,False
H0396,Firearms,Derived from LIS bill description,,,,,,,,,Leslie Chambers Mehta,D,65.0,4.0,69.0,94.20289855072464,5.797101449275362,YES,2026 only,Leslie Chambers Mehta,D,,False,False,False
H0297,Firearms,Derived from LIS bill description,,,,,,,,,Elizabeth R. Guzman,D,61.0,4.0,65.0,93.84615384615384,6.153846153846154,YES,2026 only,Elizabeth R. Guzman,D,,False,False,False
H0392,Firearms,Derived from LIS bill description,,,,,,,,,Mark C. Downey,D,61.0,4.0,65.0,93.84615384615384,6.153846153846154,YES,2026 only,Mark C. Downey,D,,False,False,False
H0397,Firearms,Derived from LIS bill description,,,,,,,,,May Nivar,D,61.0,4.0,65.0,93.84615384615384,6.153846153846154,YES,2026 only,May Nivar,D,,False,False,False
H0405,Firearms,Derived from LIS bill description,,,,,,,,,Garrett McGuire,D,60.0,4.0,64.0,93.75,6.25,YES,2026 only,Garrett McGuire,D,,False,False,False
H0404,Firearms,Derived from LIS bill description,,,,,,,,,Margaret A. Franklin,D,56.0,4.0,60.0,93.33333333333333,6.666666666666667,YES,2026 only,Margaret A. Franklin,D,,False,False,False
H0400,Firearms,Derived from LIS bill description,,,,,,,,,Virgil Thornton,D,65.0,5.0,70.0,92.85714285714286,7.142857142857142,YES,2026 only,Virgil Thornton,D,,False,False,False
H0406,Firearms,Derived from LIS bill description,,,,,,,,,Kirk McPike,D,45.0,4.0,49.0,91.83673469387756,8.16326530612245,YES,2026 only,Kirk McPike,D,,False,False,False
H0389,Firearms,Derived from LIS bill description,,,,,,,,,Nicole Cole,D,61.0,6.0,67.0,91.04477611940298,8.955223880597014,YES,2026 only,Nicole Cole,D,,False,False,False
H0386,Firearms,Derived from LIS bill description,,,,,,,,,Jessica L. Anderson,D,84.0,10.0,94.0,89.36170212765957,10.638297872340425,YES,2026 only,Jessica L. Anderson,D,,False,False,False
H0399,Firearms,Derived from LIS bill description,,,,,,,,,Kimberly Pope Adams,D,94.0,13.0,107.0,87.85046728971963,12.149532710280374,YES,2026 only,Kimberly Pope Adams,D,,False,False,False
H0393,Firearms,Derived from LIS bill description,,,,,,,,,Lily V. Franklin,D,53.0,9.0,62.0,85.48387096774194,14.516129032258066,YES,2026 only,Lily V. Franklin,D,,False,False,False
H0388,Firearms,Derived from LIS bill description,,,,,,,,,Stacey Annie Carroll,D,51.0,9.0,60.0,85.0,15.0,YES,2026 only,Stacey Annie Carroll,D,,False,False,False
H0375,General Assembly,Official LIS subject,,,,,,,,,Adele Y. McClure,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Adele Y. McClure,D,,False,False,False
H0311,General Assembly,Official LIS subject,,,,,,,,,Alex Q. Askew,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Alex Q. Askew,D,,False,False,False
H0371,General Assembly,Official LIS subject,,,,,,,,,Amy J. Laufer,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Amy J. Laufer,D,,False,False,False
H0380,General Assembly,Official LIS subject,,,,,,,,,Atoosa R. Reaser,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Atoosa R. Reaser,D,,False,False,False
H0212,General Assembly,Official LIS subject,,,,,,,,,Betsy B. Carr,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Betsy B. Carr,D,,False,False,False
H0353,General Assembly,Official LIS subject,,,,,,,,,Bonita G. Anthony,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Bonita G. Anthony,D,,False,False,False
H0343,General Assembly,Official LIS subject,,,,,,,,,Briana D. Sewell,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Briana D. Sewell,D,,False,False,False
H0285,General Assembly,Official LIS subject,,,,,,,,,"C.E. Cliff Hayes, Jr.",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"C.E. Cliff Hayes, Jr.",D,,False,False,False
H0330,General Assembly,Official LIS subject,,,,,,,,,Candi Mundon King,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Candi Mundon King,D,,False,False,False
H0208,General Assembly,Official LIS subject,,,,,,,,,Charniele L. Herring,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Charniele L. Herring,D,,False,False,False
H0317,General Assembly,Official LIS subject,,,,,,,,,Dan I. Helmer,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Dan I. Helmer,D,,False,False,False
H0301,General Assembly,Official LIS subject,,,,,,,,,David A. Reid,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,David A. Reid,D,,False,False,False
H0177,General Assembly,Official LIS subject,,,,,,,,,David L. Bulova,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,David L. Bulova,D,,False,False,False
H0361,General Assembly,Official LIS subject,,,,,,,,,Debra D. Gardner,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Debra D. Gardner,D,,False,False,False
H0207,General Assembly,Official LIS subject,,,,,,,,,Delores L. McQuinn,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Delores L. McQuinn,D,,False,False,False
H0372,General Assembly,Official LIS subject,,,,,,,,,Destiny LeVere Bolling,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Destiny LeVere Bolling,D,,False,False,False
H0322,General Assembly,Official LIS subject,,,,,,,,,Don Scott,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Don Scott,D,,False,False,False
H0334,General Assembly,Official LIS subject,,,,,,,,,Elizabeth B. Bennett-Parker,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Elizabeth B. Bennett-Parker,D,,False,False,False
H0297,General Assembly,Official LIS subject,,,,,,,,,Elizabeth R. Guzman,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Elizabeth R. Guzman,D,,False,False,False
H0351,General Assembly,Official LIS subject,,,,,,,,,Holly M. Seibold,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Holly M. Seibold,D,,False,False,False
H0344,General Assembly,Official LIS subject,,,,,,,,,Irene Shin,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Irene Shin,D,,False,False,False
H0385,General Assembly,Official LIS subject,,,,,,,,,JJ Singh,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,JJ Singh,D,,False,False,False
H0349,General Assembly,Official LIS subject,,,,,,,,,Jackie H. Glass,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Jackie H. Glass,D,,False,False,False
H0173,General Assembly,Official LIS subject,,,,,,,,,Jeion A. Ward,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Jeion A. Ward,D,,False,False,False
H0386,General Assembly,Official LIS subject,,,,,,,,,Jessica L. Anderson,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Jessica L. Anderson,D,,False,False,False
H0395,General Assembly,Official LIS subject,,,,,,,,,John Chilton McAuliff,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,John Chilton McAuliff,D,,False,False,False
H0382,General Assembly,Official LIS subject,,,,,,,,,Joshua E. Thomas,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Joshua E. Thomas,D,,False,False,False
H0314,General Assembly,Official LIS subject,,,,,,,,,Joshua G. Cole,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Joshua G. Cole,D,,False,False,False
H0370,General Assembly,Official LIS subject,,,,,,,,,Karen Keys-Gamarra,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Karen Keys-Gamarra,D,,False,False,False
H0387,General Assembly,Official LIS subject,,,,,,,,,"Karen R. ""Kacey"" Carnegie",D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Karen R. ""Kacey"" Carnegie",D,,False,False,False
H0305,General Assembly,Official LIS subject,,,,,,,,,Kathy K.L. Tran,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Kathy K.L. Tran,D,,False,False,False
H0354,General Assembly,Official LIS subject,,,,,,,,,Katrina Callsen,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Katrina Callsen,D,,False,False,False
H0295,General Assembly,Official LIS subject,,,,,,,,,Kelly K. Convirs-Fowler,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Kelly K. Convirs-Fowler,D,,False,False,False
H0399,General Assembly,Official LIS subject,,,,,,,,,Kimberly Pope Adams,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Kimberly Pope Adams,D,,False,False,False
H0355,General Assembly,Official LIS subject,,,,,,,,,Laura Jane Cohen,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Laura Jane Cohen,D,,False,False,False
H0396,General Assembly,Official LIS subject,,,,,,,,,Leslie Chambers Mehta,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Leslie Chambers Mehta,D,,False,False,False
H0393,General Assembly,Official LIS subject,,,,,,,,,Lily V. Franklin,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Lily V. Franklin,D,,False,False,False
H0391,General Assembly,Official LIS subject,,,,,,,,,Lindsey Dougherty,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Lindsey Dougherty,D,,False,False,False
H0227,General Assembly,Official LIS subject,,,,,,,,,Luke E. Torian,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Luke E. Torian,D,,False,False,False
H0284,General Assembly,Official LIS subject,,,,,,,,,"Marcia S. ""Cia"" Price",D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Marcia S. ""Cia"" Price",D,,False,False,False
H0264,General Assembly,Official LIS subject,,,,,,,,,Marcus B. Simon,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Marcus B. Simon,D,,False,False,False
H0392,General Assembly,Official LIS subject,,,,,,,,,Mark C. Downey,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mark C. Downey,D,,False,False,False
H0172,General Assembly,Official LIS subject,,,,,,,,,Mark D. Sickles,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mark D. Sickles,D,,False,False,False
H0374,General Assembly,Official LIS subject,,,,,,,,,Marty Martinez,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Marty Martinez,D,,False,False,False
H0397,General Assembly,Official LIS subject,,,,,,,,,May Nivar,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,May Nivar,D,,False,False,False
H0360,General Assembly,Official LIS subject,,,,,,,,,Michael B. Feggans,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michael B. Feggans,D,,False,False,False
H0340,General Assembly,Official LIS subject,,,,,,,,,Michelle Lopes Maldonado,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michelle Lopes Maldonado,D,,False,False,False
H0336,General Assembly,Official LIS subject,,,,,,,,,Nadarius E. Clark,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Nadarius E. Clark,D,,False,False,False
H0389,General Assembly,Official LIS subject,,,,,,,,,Nicole Cole,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Nicole Cole,D,,False,False,False
H0219,General Assembly,Official LIS subject,,,,,,,,,Patrick A. Hope,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Patrick A. Hope,D,,False,False,False
H0281,General Assembly,Official LIS subject,,,,,,,,,Paul E. Krizek,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Paul E. Krizek,D,,False,False,False
H0366,General Assembly,Official LIS subject,,,,,,,,,Phil M. Hernandez,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Phil M. Hernandez,D,,False,False,False
H0356,General Assembly,Official LIS subject,,,,,,,,,Rae Cousins,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Rae Cousins,D,,False,False,False
H0269,General Assembly,Official LIS subject,,,,,,,,,"Richard C. ""Rip"" Sullivan, Jr.",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Richard C. ""Rip"" Sullivan, Jr.",D,,False,False,False
H0327,General Assembly,Official LIS subject,,,,,,,,,Rodney T. Willett,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Rodney T. Willett,D,,False,False,False
H0365,General Assembly,Official LIS subject,,,,,,,,,"Rozia A. Henson, Jr.",D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Rozia A. Henson, Jr.",D,,False,False,False
H0266,General Assembly,Official LIS subject,,,,,,,,,Sam Rasoul,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Sam Rasoul,D,,False,False,False
H0323,General Assembly,Official LIS subject,,,,,,,,,Shelly A. Simonds,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Shelly A. Simonds,D,,False,False,False
H0388,General Assembly,Official LIS subject,,,,,,,,,Stacey Annie Carroll,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Stacey Annie Carroll,D,,False,False,False
H0400,General Assembly,Official LIS subject,,,,,,,,,Virgil Thornton,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Virgil Thornton,D,,False,False,False
H0108,General Assembly,Official LIS subject,,,,,,,,,Vivian E. Watts,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Vivian E. Watts,D,,False,False,False
H0239,General Assembly,Official LIS subject,,,,,,,,,Alfonso H. Lopez,D,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Alfonso H. Lopez,D,,False,False,False
H0345,General Assembly,Official LIS subject,,,,,,,,,Anne Ferrell Tata,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Anne Ferrell Tata,R,,False,False,False
H0206,General Assembly,Official LIS subject,,,,,,,,,Barry D. Knight,R,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Barry D. Knight,R,,False,False,False
H0329,General Assembly,Official LIS subject,,,,,,,,,Bill Wiley,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Bill Wiley,R,,False,False,False
H0321,General Assembly,Official LIS subject,,,,,,,,,Chris S. Runion,R,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Chris S. Runion,R,,False,False,False
H0377,General Assembly,Official LIS subject,,,,,,,,,Delores Oates,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Delores Oates,R,,False,False,False
H0350,General Assembly,Official LIS subject,,,,,,,,,Ellen H. McLaughlin,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Ellen H. McLaughlin,R,,False,False,False
H0384,General Assembly,Official LIS subject,,,,,,,,,Eric Phillips,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Eric Phillips,R,,False,False,False
H0383,General Assembly,Official LIS subject,,,,,,,,,Eric R. Zehr,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Eric R. Zehr,R,,False,False,False
H0347,General Assembly,Official LIS subject,,,,,,,,,"H. Otto Wachsmann, Jr.",R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"H. Otto Wachsmann, Jr.",R,,False,False,False
H0369,General Assembly,Official LIS subject,,,,,,,,,Hillary Pugh Kent,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Hillary Pugh Kent,R,,False,False,False
H0259,General Assembly,Official LIS subject,,,,,,,,,"Hyland F. ""Buddy"" Fowler, Jr.",R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Hyland F. ""Buddy"" Fowler, Jr.",R,,False,False,False
H0242,General Assembly,Official LIS subject,,,,,,,,,Israel D. O'Quinn,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Israel D. O'Quinn,R,,False,False,False
H0262,General Assembly,Official LIS subject,,,,,,,,,"James A. ""Jay"" Leftwich",R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"James A. ""Jay"" Leftwich",R,,False,False,False
H0224,General Assembly,Official LIS subject,,,,,,,,,James W. Morefield,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,James W. Morefield,R,,False,False,False
H0333,General Assembly,Official LIS subject,,,,,,,,,Jason S. Ballard,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Jason S. Ballard,R,,False,False,False
H0308,General Assembly,Official LIS subject,,,,,,,,,Joseph P. McNamara,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Joseph P. McNamara,R,,False,False,False
H0398,General Assembly,Official LIS subject,,,,,,,,,Justin Pence,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Justin Pence,R,,False,False,False
H0394,General Assembly,Official LIS subject,,,,,,,,,Karen Hamilton,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Karen Hamilton,R,,False,False,False
H0294,General Assembly,Official LIS subject,,,,,,,,,Karrie K. Delaney,D,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Karrie K. Delaney,D,,False,False,False
H0238,General Assembly,Official LIS subject,,,,,,,,,M. Keith Hodges,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,M. Keith Hodges,R,,False,False,False
H0401,General Assembly,Official LIS subject,,,,,,,,,Madison Whittle,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Madison Whittle,R,,False,False,False
H0247,General Assembly,Official LIS subject,,,,,,,,,Michael J. Webert,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Michael J. Webert,R,,False,False,False
H0335,General Assembly,Official LIS subject,,,,,,,,,Mike A. Cherry,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Mike A. Cherry,R,,False,False,False
H0390,General Assembly,Official LIS subject,,,,,,,,,Mitchell Cornett,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Mitchell Cornett,R,,False,False,False
H0342,General Assembly,Official LIS subject,,,,,,,,,Phillip A. Scott,R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Phillip A. Scott,R,,False,False,False
H0124,General Assembly,Official LIS subject,,,,,,,,,R. Lee Ware,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,R. Lee Ware,R,,False,False,False
H0267,General Assembly,Official LIS subject,,,,,,,,,"Robert S. Bloxom, Jr.",R,0.0,2.0,2.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Robert S. Bloxom, Jr.",R,,False,False,False
H0328,General Assembly,Official LIS subject,,,,,,,,,Scott A. Wyatt,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Scott A. Wyatt,R,,False,False,False
H0056,General Assembly,Official LIS subject,,,,,,,,,Terry G. Kilgore,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Terry G. Kilgore,R,,False,False,False
H0253,General Assembly,Official LIS subject,,,,,,,,,Terry L. Austin,R,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Terry L. Austin,R,,False,False,False
H0362,General Assembly,Official LIS subject,,,,,,,,,"Thomas A. Garrett, Jr.",R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Thomas A. Garrett, Jr.",R,,False,False,False
H0136,General Assembly,Official LIS subject,,,,,,,,,"Thomas C. Wright, Jr.",R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Thomas C. Wright, Jr.",R,,False,False,False
H0364,General Assembly,Official LIS subject,,,,,,,,,Timothy P. Griffin,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Timothy P. Griffin,R,,False,False,False
H0231,General Assembly,Official LIS subject,,,,,,,,,Tony O. Wilt,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Tony O. Wilt,R,,False,False,False
H0325,General Assembly,Official LIS subject,,,,,,,,,Wendell S. Walker,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Wendell S. Walker,R,,False,False,False
H0357,General Assembly,Official LIS subject,,,,,,,,,Will Davis,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Will Davis,R,,False,False,False
H0348,General Assembly,Official LIS subject,,,,,,,,,Wren M. Williams,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Wren M. Williams,R,,False,False,False
H0334,Health,Official LIS subject,,,,,,,,,Elizabeth B. Bennett-Parker,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Elizabeth B. Bennett-Parker,D,,False,False,False
H0297,Health,Official LIS subject,,,,,,,,,Elizabeth R. Guzman,D,3.0,0.0,3.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Elizabeth R. Guzman,D,,False,False,False
H0208,Health,Official LIS subject,,,,,,,,,Charniele L. Herring,D,4.0,1.0,5.0,80.0,20.0,INSUFFICIENT DATA,2026 only,Charniele L. Herring,D,,False,False,False
