member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0351,Holly M. Seibold,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,63.0,68.0,63.0,64.0,1.0,0.0,1.0,1.0,0.0,1.5625,1.5625,0.0,1.0,1.0,Holly M. Seibold,Holly M. Seibold,D,D
H0124,R. Lee Ware,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,58.0,65.0,58.0,65.0,7.0,0.0,1.0,1.0,0.0,1.5384615384615383,1.5384615384615383,1.0,1.0,0.0,R. Lee Ware,R. Lee Ware,R,R
H0284,"Marcia S. ""Cia"" Price",D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,120.0,134.0,92.0,132.0,40.0,0.0,2.0,2.0,0.0,1.5151515151515151,1.5151515151515151,1.0,2.0,1.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,61.0,68.0,60.0,67.0,7.0,0.0,1.0,1.0,0.0,1.4925373134328357,1.4925373134328357,1.0,2.0,1.0,"Hyland F. ""Buddy"" Fowler, Jr.","Hyland F. ""Buddy"" Fowler, Jr.",R,R
H0350,Ellen H. McLaughlin,R,Firearms,Derived from LIS bill description,Present both years,True,True,53.0,69.0,52.0,67.0,15.0,0.0,1.0,1.0,0.0,1.4925373134328357,1.4925373134328357,0.0,1.0,1.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0384,Eric Phillips,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,59.0,68.0,58.0,68.0,10.0,0.0,1.0,1.0,0.0,1.4705882352941175,1.4705882352941175,1.0,2.0,1.0,Eric Phillips,Eric Phillips,R,R
H0348,Wren M. Williams,R,Firearms,Derived from LIS bill description,Present both years,True,True,54.0,70.0,54.0,68.0,14.0,0.0,1.0,1.0,0.0,1.4705882352941175,1.4705882352941175,0.0,1.0,1.0,Wren M. Williams,Wren M. Williams,R,R
H0267,"Robert S. Bloxom, Jr.",R,Firearms,Derived from LIS bill description,Present both years,True,True,52.0,69.0,52.0,68.0,16.0,0.0,1.0,1.0,0.0,1.4705882352941175,1.4705882352941175,0.0,1.0,1.0,"Robert S. Bloxom, Jr.","Robert S. Bloxom, Jr.",R,R
H0262,"James A. ""Jay"" Leftwich",R,Firearms,Derived from LIS bill description,Present both years,True,True,52.0,70.0,51.0,69.0,18.0,0.0,1.0,1.0,0.0,1.4492753623188406,1.4492753623188406,0.0,1.0,1.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0108,Vivian E. Watts,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,130.0,145.0,130.0,139.0,9.0,0.0,2.0,2.0,0.0,1.4388489208633095,1.4388489208633095,0.0,3.0,3.0,Vivian E. Watts,Vivian E. Watts,D,D
H0366,Phil M. Hernandez,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,129.0,143.0,127.0,140.0,13.0,0.0,2.0,2.0,0.0,1.4285714285714286,1.4285714285714286,0.0,2.0,2.0,Phil M. Hernandez,Phil M. Hernandez,D,D
H0056,Terry G. Kilgore,R,Firearms,Derived from LIS bill description,Present both years,True,True,53.0,70.0,52.0,70.0,18.0,0.0,1.0,1.0,0.0,1.4285714285714286,1.4285714285714286,0.0,1.0,1.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0294,Karrie K. Delaney,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,132.0,144.0,130.0,141.0,11.0,0.0,2.0,2.0,0.0,1.4184397163120568,1.4184397163120568,0.0,2.0,2.0,Karrie K. Delaney,Karrie K. Delaney,D,D
H0136,"Thomas C. Wright, Jr.",R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,71.0,81.0,65.0,73.0,8.0,0.0,1.0,1.0,0.0,1.36986301369863,1.36986301369863,4.0,8.0,4.0,"Thomas C. Wright, Jr.","Thomas C. Wright, Jr.",R,R
H0362,"Thomas A. Garrett, Jr.",R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,71.0,81.0,62.0,73.0,11.0,0.0,1.0,1.0,0.0,1.36986301369863,1.36986301369863,5.0,7.0,2.0,"Thomas A. Garrett, Jr.","Thomas A. Garrett, Jr.",R,R
H0253,Terry L. Austin,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,78.0,81.0,77.0,80.0,3.0,0.0,1.0,1.0,0.0,1.25,1.25,1.0,1.0,0.0,Terry L. Austin,Terry L. Austin,R,R
H0224,James W. Morefield,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,75.0,81.0,74.0,80.0,6.0,0.0,1.0,1.0,0.0,1.25,1.25,0.0,1.0,1.0,James W. Morefield,James W. Morefield,R,R
H0364,Timothy P. Griffin,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,71.0,84.0,71.0,80.0,9.0,0.0,1.0,1.0,0.0,1.25,1.25,6.0,15.0,9.0,Timothy P. Griffin,Timothy P. Griffin,R,R
H0385,JJ Singh,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,141.0,81.0,128.0,81.0,-47.0,0.0,1.0,1.0,0.0,1.2345679012345678,1.2345679012345678,0.0,1.0,1.0,JJ Singh,JJ Singh,D,D
H0371,Amy J. Laufer,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,63.0,81.0,61.0,81.0,20.0,0.0,1.0,1.0,0.0,1.2345679012345678,1.2345679012345678,0.0,1.0,1.0,Amy J. Laufer,Amy J. Laufer,D,D
H0242,Israel D. O'Quinn,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,69.0,82.0,64.0,82.0,18.0,0.0,1.0,1.0,0.0,1.2195121951219512,1.2195121951219512,0.0,2.0,2.0,Israel D. O'Quinn,Israel D. O'Quinn,R,R
H0323,Shelly A. Simonds,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,63.0,83.0,63.0,83.0,20.0,0.0,1.0,1.0,0.0,1.2048192771084338,1.2048192771084338,0.0,1.0,1.0,Shelly A. Simonds,Shelly A. Simonds,D,D
H0335,Mike A. Cherry,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,78.0,90.0,76.0,88.0,12.0,6.0,8.0,2.0,7.894736842105263,9.090909090909092,1.1961722488038289,7.0,8.0,1.0,Mike A. Cherry,Mike A. Cherry,R,R
H0295,Kelly K. Convirs-Fowler,D,Transportation,Derived from LIS bill description,Present both years,True,True,50.0,98.0,50.0,85.0,35.0,0.0,1.0,1.0,0.0,1.1764705882352942,1.1764705882352942,0.0,1.0,1.0,Kelly K. Convirs-Fowler,Kelly K. Convirs-Fowler,D,D
H0227,Luke E. Torian,D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,57.0,89.0,54.0,86.0,32.0,0.0,1.0,1.0,0.0,1.162790697674419,1.162790697674419,0.0,1.0,1.0,Luke E. Torian,Luke E. Torian,D,D
H0380,Atoosa R. Reaser,D,Transportation,Derived from LIS bill description,Present both years,True,True,58.0,90.0,57.0,87.0,30.0,0.0,1.0,1.0,0.0,1.1494252873563218,1.1494252873563218,0.0,1.0,1.0,Atoosa R. Reaser,Atoosa R. Reaser,D,D
H0370,Karen Keys-Gamarra,D,Transportation,Derived from LIS bill description,Present both years,True,True,58.0,92.0,58.0,88.0,30.0,0.0,1.0,1.0,0.0,1.1363636363636365,1.1363636363636365,2.0,1.0,-1.0,Karen Keys-Gamarra,Karen Keys-Gamarra,D,D
H0238,M. Keith Hodges,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,169.0,186.0,167.0,175.0,8.0,1.0,3.0,2.0,0.5988023952095809,1.7142857142857144,1.1154833190761335,1.0,5.0,4.0,M. Keith Hodges,M. Keith Hodges,R,R
H0321,Chris S. Runion,R,Labor and Employment,Derived from LIS bill description,Present both years,True,True,127.0,182.0,127.0,180.0,53.0,0.0,2.0,2.0,0.0,1.1111111111111112,1.1111111111111112,2.0,3.0,1.0,Chris S. Runion,Chris S. Runion,R,R
H0281,Paul E. Krizek,D,Transportation,Derived from LIS bill description,Present both years,True,True,50.0,90.0,50.0,90.0,40.0,0.0,1.0,1.0,0.0,1.1111111111111112,1.1111111111111112,0.0,1.0,1.0,Paul E. Krizek,Paul E. Krizek,D,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,82.0,92.0,80.0,91.0,11.0,0.0,1.0,1.0,0.0,1.098901098901099,1.098901098901099,0.0,4.0,4.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0333,Jason S. Ballard,R,Transportation,Derived from LIS bill description,Present both years,True,True,89.0,176.0,83.0,174.0,91.0,1.0,4.0,3.0,1.2048192771084338,2.2988505747126435,1.0940312976042097,3.0,6.0,3.0,Jason S. Ballard,Jason S. Ballard,R,R
H0366,Phil M. Hernandez,D,Transportation,Derived from LIS bill description,Present both years,True,True,67.0,92.0,67.0,92.0,25.0,0.0,1.0,1.0,0.0,1.0869565217391304,1.0869565217391304,0.0,1.0,1.0,Phil M. Hernandez,Phil M. Hernandez,D,D
H0311,Alex Q. Askew,D,Transportation,Derived from LIS bill description,Present both years,True,True,52.0,92.0,51.0,92.0,41.0,0.0,1.0,1.0,0.0,1.0869565217391304,1.0869565217391304,0.0,1.0,1.0,Alex Q. Askew,Alex Q. Askew,D,D
H0212,Betsy B. Carr,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,79.0,95.0,78.0,93.0,15.0,0.0,1.0,1.0,0.0,1.0752688172043012,1.0752688172043012,0.0,3.0,3.0,Betsy B. Carr,Betsy B. Carr,D,D
H0281,Paul E. Krizek,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,89.0,97.0,88.0,96.0,8.0,0.0,1.0,1.0,0.0,1.0416666666666663,1.0416666666666663,0.0,1.0,1.0,Paul E. Krizek,Paul E. Krizek,D,D
H0350,Ellen H. McLaughlin,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,88.0,99.0,79.0,96.0,17.0,0.0,1.0,1.0,0.0,1.0416666666666663,1.0416666666666663,2.0,1.0,-1.0,Ellen H. Campbell,Ellen H. McLaughlin,R,R
H0377,Delores Oates,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,84.0,101.0,83.0,98.0,15.0,0.0,1.0,1.0,0.0,1.020408163265306,1.020408163265306,1.0,3.0,2.0,Delores Oates,Delores Oates,R,R
H0372,Destiny LeVere Bolling,D,Transportation,Derived from LIS bill description,Present both years,True,True,52.0,99.0,51.0,99.0,48.0,0.0,1.0,1.0,0.0,1.0101010101010102,1.0101010101010102,0.0,1.0,1.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0238,M. Keith Hodges,R,Family and Children,Derived from LIS bill description,Present both years,True,True,60.0,76.0,59.0,74.0,15.0,1.0,2.0,1.0,1.694915254237288,2.702702702702702,1.0077874484654141,1.0,3.0,2.0,M. Keith Hodges,M. Keith Hodges,R,R
H0328,Scott A. Wyatt,R,Criminal Justice,Derived from LIS bill description,Present both years,True,True,77.0,100.0,76.0,100.0,24.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,-1.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0344,Irene Shin,D,Transportation,Derived from LIS bill description,Present both years,True,True,51.0,107.0,50.0,106.0,56.0,0.0,1.0,1.0,0.0,0.9433962264150944,0.9433962264150944,0.0,1.0,1.0,Irene Shin,Irene Shin,D,D
H0345,Anne Ferrell Tata,R,Education,Derived from LIS bill description,Present both years,True,True,256.0,320.0,247.0,316.0,69.0,18.0,26.0,8.0,7.28744939271255,8.227848101265822,0.9403987085532721,20.0,30.0,10.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0340,Michelle Lopes Maldonado,D,Transportation,Derived from LIS bill description,Present both years,True,True,60.0,108.0,60.0,108.0,48.0,0.0,1.0,1.0,0.0,0.9259259259259258,0.9259259259259258,2.0,1.0,-1.0,Michelle Lopes Maldonado,Michelle Lopes Maldonado,D,D
H0344,Irene Shin,D,Insurance,Derived from LIS bill description,Present both years,True,True,73.0,118.0,71.0,110.0,39.0,0.0,1.0,1.0,0.0,0.9090909090909092,0.9090909090909092,0.0,1.0,1.0,Irene Shin,Irene Shin,D,D
H0362,"Thomas A. Garrett, Jr.",R,Education,Derived from LIS bill description,Present both years,True,True,241.0,249.0,224.0,224.0,0.0,2.0,4.0,2.0,0.8928571428571428,1.7857142857142856,0.8928571428571428,21.0,34.0,13.0,"Thomas A. Garrett, Jr.","Thomas A. Garrett, Jr.",R,R
H0375,Adele Y. McClure,D,Housing,Derived from LIS bill description,Present both years,True,True,57.0,114.0,52.0,112.0,60.0,0.0,1.0,1.0,0.0,0.8928571428571428,0.8928571428571428,0.0,1.0,1.0,Adele Y. McClure,Adele Y. McClure,D,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Transportation,Derived from LIS bill description,Present both years,True,True,66.0,117.0,66.0,117.0,51.0,0.0,1.0,1.0,0.0,0.8547008547008548,0.8547008547008548,0.0,1.0,1.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0382,Joshua E. Thomas,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,131.0,119.0,126.0,118.0,-8.0,0.0,1.0,1.0,0.0,0.847457627118644,0.847457627118644,0.0,1.0,1.0,Joshua E. Thomas,Joshua E. Thomas,D,D
H0231,Tony O. Wilt,R,Firearms,Derived from LIS bill description,Present both years,True,True,74.0,122.0,74.0,121.0,47.0,0.0,1.0,1.0,0.0,0.8264462809917356,0.8264462809917356,0.0,1.0,1.0,Tony O. Wilt,Tony O. Wilt,R,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,79.0,151.0,75.0,147.0,72.0,4.0,9.0,5.0,5.333333333333334,6.122448979591836,0.7891156462585025,7.0,15.0,8.0,"Hyland F. ""Buddy"" Fowler, Jr.","Hyland F. ""Buddy"" Fowler, Jr.",R,R
H0136,"Thomas C. Wright, Jr.",R,Education,Derived from LIS bill description,Present both years,True,True,133.0,147.0,116.0,135.0,19.0,0.0,1.0,1.0,0.0,0.7407407407407408,0.7407407407407408,15.0,20.0,5.0,"Thomas C. Wright, Jr.","Thomas C. Wright, Jr.",R,R
H0372,Destiny LeVere Bolling,D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,77.0,137.0,77.0,135.0,58.0,0.0,1.0,1.0,0.0,0.7407407407407408,0.7407407407407408,0.0,2.0,2.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0328,Scott A. Wyatt,R,Labor and Employment,Derived from LIS bill description,Present both years,True,True,88.0,143.0,87.0,142.0,55.0,0.0,1.0,1.0,0.0,0.7042253521126761,0.7042253521126761,0.0,4.0,4.0,Scott A. Wyatt,Scott A. Wyatt,R,R
H0264,Marcus B. Simon,D,Housing,Derived from LIS bill description,Present both years,True,True,78.0,143.0,76.0,142.0,66.0,0.0,1.0,1.0,0.0,0.7042253521126761,0.7042253521126761,1.0,1.0,0.0,Marcus B. Simon,Marcus B. Simon,D,D
H0173,Jeion A. Ward,D,Transportation,Derived from LIS bill description,Present both years,True,True,81.0,155.0,79.0,145.0,66.0,0.0,1.0,1.0,0.0,0.6896551724137931,0.6896551724137931,0.0,1.0,1.0,Jeion A. Ward,Jeion A. Ward,D,D
H0281,Paul E. Krizek,D,Labor and Employment,Derived from LIS bill description,Present both years,True,True,98.0,153.0,98.0,146.0,48.0,0.0,1.0,1.0,0.0,0.684931506849315,0.684931506849315,0.0,1.0,1.0,Paul E. Krizek,Paul E. Krizek,D,D
H0212,Betsy B. Carr,D,Housing,Derived from LIS bill description,Present both years,True,True,75.0,150.0,73.0,146.0,73.0,0.0,1.0,1.0,0.0,0.684931506849315,0.684931506849315,0.0,1.0,1.0,Betsy B. Carr,Betsy B. Carr,D,D
H0284,"Marcia S. ""Cia"" Price",D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,82.0,105.0,80.0,104.0,24.0,1.0,2.0,1.0,1.25,1.9230769230769231,0.6730769230769231,2.0,4.0,2.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0056,Terry G. Kilgore,R,Education,Derived from LIS bill description,Present both years,True,True,139.0,161.0,135.0,160.0,25.0,5.0,7.0,2.0,3.7037037037037033,4.375,0.6712962962962967,8.0,10.0,2.0,Terry G. Kilgore,Terry G. Kilgore,R,R
H0349,Jackie H. Glass,D,Education,Derived from LIS bill description,Present both years,True,True,134.0,152.0,133.0,150.0,17.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.0,5.0,5.0,Jackie H. Glass,Jackie H. Glass,D,D
H0374,Marty Martinez,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,80.0,156.0,79.0,150.0,71.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,Marty Martinez,Marty Martinez,D,D
H0335,Mike A. Cherry,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,133.0,145.0,131.0,140.0,9.0,1.0,2.0,1.0,0.7633587786259541,1.4285714285714286,0.6652126499454745,5.0,7.0,2.0,Mike A. Cherry,Mike A. Cherry,R,R
H0353,Bonita G. Anthony,D,Elections and Voting,Derived from LIS bill description,Present both years,True,True,81.0,156.0,80.0,154.0,74.0,0.0,1.0,1.0,0.0,0.6493506493506493,0.6493506493506493,1.0,2.0,1.0,Bonita G. Anthony,Bonita G. Anthony,D,D
H0301,David A. Reid,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,82.0,157.0,82.0,157.0,75.0,0.0,1.0,1.0,0.0,0.6369426751592357,0.6369426751592357,0.0,1.0,1.0,David A. Reid,David A. Reid,D,D
H0284,"Marcia S. ""Cia"" Price",D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,145.0,169.0,145.0,164.0,19.0,0.0,1.0,1.0,0.0,0.6097560975609756,0.6097560975609756,1.0,3.0,2.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0360,Michael B. Feggans,D,Labor and Employment,Derived from LIS bill description,Present both years,True,True,129.0,186.0,126.0,183.0,57.0,0.0,1.0,1.0,0.0,0.546448087431694,0.546448087431694,0.0,1.0,1.0,Michael B. Feggans,Michael B. Feggans,D,D
H0321,Chris S. Runion,R,Education,Derived from LIS bill description,Present both years,True,True,133.0,146.0,131.0,145.0,14.0,2.0,3.0,1.0,1.5267175572519085,2.0689655172413794,0.542247959989471,9.0,7.0,-2.0,Chris S. Runion,Chris S. Runion,R,R
H0372,Destiny LeVere Bolling,D,Labor and Employment,Derived from LIS bill description,Present both years,True,True,145.0,190.0,134.0,187.0,53.0,0.0,1.0,1.0,0.0,0.53475935828877,0.53475935828877,0.0,1.0,1.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0340,Michelle Lopes Maldonado,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,111.0,212.0,106.0,209.0,103.0,0.0,1.0,1.0,0.0,0.4784688995215311,0.4784688995215311,2.0,1.0,-1.0,Michelle Lopes Maldonado,Michelle Lopes Maldonado,D,D
H0372,Destiny LeVere Bolling,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,111.0,212.0,102.0,209.0,107.0,0.0,1.0,1.0,0.0,0.4784688995215311,0.4784688995215311,0.0,1.0,1.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0348,Wren M. Williams,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,75.0,128.0,74.0,110.0,36.0,1.0,2.0,1.0,1.351351351351351,1.818181818181818,0.4668304668304668,1.0,10.0,9.0,Wren M. Williams,Wren M. Williams,R,R
H0336,Nadarius E. Clark,D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,75.0,271.0,73.0,224.0,151.0,0.0,1.0,1.0,0.0,0.4464285714285714,0.4464285714285714,1.0,2.0,1.0,Nadarius E. Clark,Nadarius E. Clark,D,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Energy and Utilities,Derived from LIS bill description,Present both years,True,True,157.0,280.0,144.0,276.0,132.0,0.0,1.0,1.0,0.0,0.3623188405797101,0.3623188405797101,1.0,1.0,0.0,"Richard C. ""Rip"" Sullivan, Jr.","Richard C. ""Rip"" Sullivan, Jr.",D,D
H0262,"James A. ""Jay"" Leftwich",R,Education,Derived from LIS bill description,Present both years,True,True,137.0,147.0,134.0,145.0,11.0,6.0,7.0,1.0,4.477611940298507,4.827586206896552,0.34997426659804454,13.0,15.0,2.0,"James A. ""Jay"" Leftwich","James A. ""Jay"" Leftwich",R,R
H0343,Briana D. Sewell,D,Education,Derived from LIS bill description,Present both years,True,True,276.0,299.0,264.0,295.0,31.0,1.0,2.0,1.0,0.3787878787878788,0.6779661016949152,0.29917822290703644,5.0,9.0,4.0,Briana D. Sewell,Briana D. Sewell,D,D
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Education,Derived from LIS bill description,Present both years,True,True,136.0,150.0,127.0,142.0,15.0,5.0,6.0,1.0,3.937007874015748,4.225352112676056,0.2883442386603079,11.0,9.0,-2.0,"Hyland F. ""Buddy"" Fowler, Jr.","Hyland F. ""Buddy"" Fowler, Jr.",R,R
H0370,Karen Keys-Gamarra,D,Taxes and Revenue,Derived from LIS bill description,Present both years,True,True,98.0,90.0,97.0,80.0,-17.0,1.0,1.0,0.0,1.0309278350515465,1.25,0.2190721649484535,1.0,1.0,0.0,Karen Keys-Gamarra,Karen Keys-Gamarra,D,D
H0345,Anne Ferrell Tata,R,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,76.0,68.0,76.0,68.0,-8.0,1.0,1.0,0.0,1.3157894736842104,1.4705882352941175,0.15479876160990713,2.0,2.0,0.0,Anne Ferrell Tata,Anne Ferrell Tata,R,R
H0357,Will Davis,R,Taxes and Revenue,Derived from LIS bill description,Present both years,True,True,97.0,94.0,96.0,92.0,-4.0,3.0,3.0,0.0,3.125,3.260869565217391,0.13586956521739113,3.0,5.0,2.0,Will Davis,Will Davis,R,R
H0327,Rodney T. Willett,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,153.0,172.0,153.0,151.0,-2.0,1.0,1.0,0.0,0.6535947712418301,0.6622516556291391,0.00865688438730905,1.0,2.0,1.0,Rodney T. Willett,Rodney T. Willett,D,D
H0380,Atoosa R. Reaser,D,Education,Derived from LIS bill description,Present both years,True,True,312.0,245.0,298.0,228.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Atoosa R. Reaser,Atoosa R. Reaser,D,D
H0372,Destiny LeVere Bolling,D,Education,Derived from LIS bill description,Present both years,True,True,322.0,320.0,276.0,317.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,Destiny LeVere Bolling,Destiny LeVere Bolling,D,D
H0336,Nadarius E. Clark,D,Education,Derived from LIS bill description,Present both years,True,True,242.0,255.0,226.0,178.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,Nadarius E. Clark,Nadarius E. Clark,D,D
H0208,Charniele L. Herring,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,150.0,151.0,150.0,146.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charniele L. Herring,Charniele L. Herring,D,D
H0305,Kathy K.L. Tran,D,Education,Derived from LIS bill description,Present both years,True,True,148.0,197.0,147.0,195.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Kathy K.L. Tran,Kathy K.L. Tran,D,D
H0284,"Marcia S. ""Cia"" Price",D,Education,Derived from LIS bill description,Present both years,True,True,146.0,199.0,144.0,195.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,"Marcia S. ""Cia"" Price","Marcia S. ""Cia"" Price",D,D
H0305,Kathy K.L. Tran,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,144.0,189.0,144.0,186.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kathy K.L. Tran,Kathy K.L. Tran,D,D
H0314,Joshua G. Cole,D,Education,Derived from LIS bill description,Present both years,True,True,147.0,160.0,142.0,156.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,Joshua G. Cole,Joshua G. Cole,D,D
H0356,Rae Cousins,D,Criminal Justice,Derived from LIS bill description,Present both years,True,True,144.0,181.0,142.0,177.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-6.0,Rae Cousins,Rae Cousins,D,D
H0365,"Rozia A. Henson, Jr.",D,Education,Derived from LIS bill description,Present both years,True,True,142.0,155.0,141.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,"Rozia A. Henson, Jr.","Rozia A. Henson, Jr.",D,D
H0385,JJ Singh,D,Education,Derived from LIS bill description,Present both years,True,True,143.0,147.0,141.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,JJ Singh,JJ Singh,D,D
H0344,Irene Shin,D,Education,Derived from LIS bill description,Present both years,True,True,141.0,157.0,140.0,155.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,Irene Shin,Irene Shin,D,D
H0219,Patrick A. Hope,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,144.0,142.0,139.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Patrick A. Hope,Patrick A. Hope,D,D
H0264,Marcus B. Simon,D,Education,Derived from LIS bill description,Present both years,True,True,141.0,159.0,139.0,155.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Marcus B. Simon,Marcus B. Simon,D,D
H0285,"C.E. Cliff Hayes, Jr.",D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,157.0,175.0,138.0,174.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,"C.E. Cliff Hayes, Jr.","C.E. Cliff Hayes, Jr.",D,D
H0334,Elizabeth B. Bennett-Parker,D,Education,Derived from LIS bill description,Present both years,True,True,139.0,76.0,138.0,66.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Elizabeth B. Bennett-Parker,Elizabeth B. Bennett-Parker,D,D
H0354,Katrina Callsen,D,Education,Derived from LIS bill description,Present both years,True,True,139.0,153.0,138.0,149.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Katrina Callsen,Katrina Callsen,D,D
H0361,Debra D. Gardner,D,Health and Healthcare,Derived from LIS bill description,Present both years,True,True,138.0,141.0,138.0,136.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Debra D. Gardner,Debra D. Gardner,D,D
